cell_id,lat,lon,lat_min,lon_min,land_frac
04385_01135,43.85,11.35,43.8,11.3,1.0
04385_01145,43.85,11.45,43.8,11.4,1.0
04385_01155,43.85,11.55,43.8,11.5,1.0
04385_01165,43.85,11.65,43.8,11.6,1.0
04385_01175,43.85,11.75,43.8,11.7,1.0
04385_01185,43.85,11.85,43.8,11.8,1.0
04385_01195,43.85,11.95,43.8,11.9,1.0
04385_01205,43.85,12.05,43.8,12.0,1.0
04385_01215,43.85,12.15,43.8,12.1,1.0
04385_01225,43.85,12.25,43.8,12.2,1.0
04385_01235,43.85,12.35,43.8,12.3,1.0
04385_01245,43.85,12.45,43.8,12.4,0.9835
04385_01255,43.85,12.55,43.8,12.5,1.0
04385_01265,43.85,12.65,43.8,12.6,1.0
04385_01275,43.85,12.75,43.8,12.7,1.0
04385_01285,43.85,12.85,43.8,12.8,1.0
04385_01295,43.85,12.95,43.8,12.9,0.8647
04385_01305,43.85,13.05,43.8,13.0,0.3103
04395_00755,43.95,7.55,43.9,7.5,0.1764
04395_00765,43.95,7.65,43.9,7.6,0.7899
04395_00775,43.95,7.75,43.9,7.7,1.0
04395_00785,43.95,7.85,43.9,7.8,1.0
04395_00795,43.95,7.95,43.9,7.9,1.0
04395_00805,43.95,8.05,43.9,8.0,0.972
04395_00815,43.95,8.15,43.9,8.1,0.4127
04395_01015,43.95,10.15,43.9,10.1,0.3204
04395_01025,43.95,10.25,43.9,10.2,0.9795
04395_01035,43.95,10.35,43.9,10.3,1.0
04395_01045,43.95,10.45,43.9,10.4,1.0
04395_01055,43.95,10.55,43.9,10.5,1.0
04395_01065,43.95,10.65,43.9,10.6,1.0
04395_01075,43.95,10.75,43.9,10.7,1.0
04395_01085,43.95,10.85,43.9,10.8,1.0
04395_01095,43.95,10.95,43.9,10.9,1.0
04395_01105,43.95,11.05,43.9,11.0,1.0
04395_01115,43.95,11.15,43.9,11.1,1.0
04395_01125,43.95,11.25,43.9,11.2,1.0
04395_01135,43.95,11.35,43.9,11.3,1.0
04395_01145,43.95,11.45,43.9,11.4,1.0
04395_01155,43.95,11.55,43.9,11.5,1.0
04395_01165,43.95,11.65,43.9,11.6,1.0
04395_01175,43.95,11.75,43.9,11.7,1.0
04395_01185,43.95,11.85,43.9,11.8,1.0
04395_01195,43.95,11.95,43.9,11.9,1.0
04395_01205,43.95,12.05,43.9,12.0,1.0
04395_01215,43.95,12.15,43.9,12.1,1.0
04395_01225,43.95,12.25,43.9,12.2,1.0
04395_01235,43.95,12.35,43.9,12.3,1.0
04395_01245,43.95,12.45,43.9,12.4,0.4024
04395_01255,43.95,12.55,43.9,12.5,0.9312
04395_01265,43.95,12.65,43.9,12.6,0.9686
04395_01275,43.95,12.75,43.9,12.7,0.695
04395_01285,43.95,12.85,43.9,12.8,0.4262
04395_01295,43.95,12.95,43.9,12.9,0.0542
04405_00765,44.05,7.65,44.0,7.6,0.1278
04405_00775,44.05,7.75,44.0,7.7,0.9458
04405_00785,44.05,7.85,44.0,7.8,1.0
04405_00795,44.05,7.95,44.0,7.9,1.0
04405_00805,44.05,8.05,44.0,8.0,1.0
04405_00815,44.05,8.15,44.0,8.1,0.9541
04405_00825,44.05,8.25,44.0,8.2,0.1759
04405_00975,44.05,9.75,44.0,9.7,0.123
04405_00985,44.05,9.85,44.0,9.8,0.211
04405_00995,44.05,9.95,44.0,9.9,0.472
04405_01005,44.05,10.05,44.0,10.0,0.6889
04405_01015,44.05,10.15,44.0,10.1,0.9969
04405_01025,44.05,10.25,44.0,10.2,1.0
04405_01035,44.05,10.35,44.0,10.3,1.0
04405_01045,44.05,10.45,44.0,10.4,1.0
04405_01055,44.05,10.55,44.0,10.5,1.0
04405_01065,44.05,10.65,44.0,10.6,1.0
04405_01075,44.05,10.75,44.0,10.7,1.0
04405_01085,44.05,10.85,44.0,10.8,1.0
04405_01095,44.05,10.95,44.0,10.9,1.0
04405_01105,44.05,11.05,44.0,11.0,1.0
04405_01115,44.05,11.15,44.0,11.1,1.0
04405_01125,44.05,11.25,44.0,11.2,1.0
04405_01135,44.05,11.35,44.0,11.3,1.0
04405_01145,44.05,11.45,44.0,11.4,1.0
04405_01155,44.05,11.55,44.0,11.5,1.0
04405_01165,44.05,11.65,44.0,11.6,1.0
04405_01175,44.05,11.75,44.0,11.7,1.0
04405_01185,44.05,11.85,44.0,11.8,1.0
04405_01195,44.05,11.95,44.0,11.9,1.0
04405_01205,44.05,12.05,44.0,12.0,1.0
04405_01215,44.05,12.15,44.0,12.1,1.0
04405_01225,44.05,12.25,44.0,12.2,1.0
04405_01235,44.05,12.35,44.0,12.3,1.0
04405_01245,44.05,12.45,44.0,12.4,1.0
04405_01255,44.05,12.55,44.0,12.5,0.8346
04405_01265,44.05,12.65,44.0,12.6,0.1708
04415_00725,44.15,7.25,44.1,7.2,0.404
04415_00735,44.15,7.35,44.1,7.3,0.6757
04415_00745,44.15,7.45,44.1,7.4,0.7226
04415_00755,44.15,7.55,44.1,7.5,0.5286
04415_00765,44.15,7.65,44.1,7.6,0.4752
04415_00775,44.15,7.75,44.1,7.7,1.0
04415_00785,44.15,7.85,44.1,7.8,1.0
04415_00795,44.15,7.95,44.1,7.9,1.0
04415_00805,44.15,8.05,44.1,8.0,1.0
04415_00815,44.15,8.15,44.1,8.1,1.0
04415_00825,44.15,8.25,44.1,8.2,0.79
04415_00835,44.15,8.35,44.1,8.3,0.3079
04415_00955,44.15,9.55,44.1,9.5,0.077
04415_00965,44.15,9.65,44.1,9.6,0.5715
04415_00975,44.15,9.75,44.1,9.7,0.9472
04415_00985,44.15,9.85,44.1,9.8,0.9754
04415_00995,44.15,9.95,44.1,9.9,1.0
04415_01005,44.15,10.05,44.1,10.0,1.0
04415_01015,44.15,10.15,44.1,10.1,1.0
04415_01025,44.15,10.25,44.1,10.2,1.0
04415_01035,44.15,10.35,44.1,10.3,1.0
04415_01045,44.15,10.45,44.1,10.4,1.0
04415_01055,44.15,10.55,44.1,10.5,1.0
04415_01065,44.15,10.65,44.1,10.6,1.0
04415_01075,44.15,10.75,44.1,10.7,1.0
04415_01085,44.15,10.85,44.1,10.8,1.0
04415_01095,44.15,10.95,44.1,10.9,1.0
04415_01105,44.15,11.05,44.1,11.0,1.0
04415_01115,44.15,11.15,44.1,11.1,1.0
04415_01125,44.15,11.25,44.1,11.2,1.0
04415_01135,44.15,11.35,44.1,11.3,1.0
04415_01145,44.15,11.45,44.1,11.4,1.0
04415_01155,44.15,11.55,44.1,11.5,1.0
04415_01165,44.15,11.65,44.1,11.6,1.0
04415_01175,44.15,11.75,44.1,11.7,1.0
04415_01185,44.15,11.85,44.1,11.8,1.0
04415_01195,44.15,11.95,44.1,11.9,1.0
04415_01205,44.15,12.05,44.1,12.0,1.0
04415_01215,44.15,12.15,44.1,12.1,1.0
04415_01225,44.15,12.25,44.1,12.2,1.0
04415_01235,44.15,12.35,44.1,12.3,1.0
04415_01245,44.15,12.45,44.1,12.4,0.6283
04425_00695,44.25,6.95,44.2,6.9,0.068
04425_00705,44.25,7.05,44.2,7.0,0.699
04425_00715,44.25,7.15,44.2,7.1,0.9369
04425_00725,44.25,7.25,44.2,7.2,1.0
04425_00735,44.25,7.35,44.2,7.3,1.0
04425_00745,44.25,7.45,44.2,7.4,1.0
04425_00755,44.25,7.55,44.2,7.5,1.0
04425_00765,44.25,7.65,44.2,7.6,1.0
04425_00775,44.25,7.75,44.2,7.7,1.0
04425_00785,44.25,7.85,44.2,7.8,1.0
04425_00795,44.25,7.95,44.2,7.9,1.0
04425_00805,44.25,8.05,44.2,8.0,1.0
04425_00815,44.25,8.15,44.2,8.1,1.0
04425_00825,44.25,8.25,44.2,8.2,1.0
04425_00835,44.25,8.35,44.2,8.3,1.0
04425_00845,44.25,8.45,44.2,8.4,0.3887
04425_00935,44.25,9.35,44.2,9.3,0.059
04425_00945,44.25,9.45,44.2,9.4,0.5568
04425_00955,44.25,9.55,44.2,9.5,0.9373
04425_00965,44.25,9.65,44.2,9.6,1.0
04425_00975,44.25,9.75,44.2,9.7,1.0
04425_00985,44.25,9.85,44.2,9.8,1.0
04425_00995,44.25,9.95,44.2,9.9,1.0
04425_01005,44.25,10.05,44.2,10.0,1.0
04425_01015,44.25,10.15,44.2,10.1,1.0
04425_01025,44.25,10.25,44.2,10.2,1.0
04425_01035,44.25,10.35,44.2,10.3,1.0
04425_01045,44.25,10.45,44.2,10.4,1.0
04425_01055,44.25,10.55,44.2,10.5,1.0
04425_01065,44.25,10.65,44.2,10.6,1.0
04425_01075,44.25,10.75,44.2,10.7,1.0
04425_01085,44.25,10.85,44.2,10.8,1.0
04425_01095,44.25,10.95,44.2,10.9,1.0
04425_01105,44.25,11.05,44.2,11.0,1.0
04425_01115,44.25,11.15,44.2,11.1,1.0
04425_01125,44.25,11.25,44.2,11.2,1.0
04425_01135,44.25,11.35,44.2,11.3,1.0
04425_01145,44.25,11.45,44.2,11.4,1.0
04425_01155,44.25,11.55,44.2,11.5,1.0
04425_01165,44.25,11.65,44.2,11.6,1.0
04425_01175,44.25,11.75,44.2,11.7,1.0
04425_01185,44.25,11.85,44.2,11.8,1.0
04425_01195,44.25,11.95,44.2,11.9,1.0
04425_01205,44.25,12.05,44.2,12.0,1.0
04425_01215,44.25,12.15,44.2,12.1,1.0
04425_01225,44.25,12.25,44.2,12.2,1.0
04425_01235,44.25,12.35,44.2,12.3,0.7034
04435_00695,44.35,6.95,44.3,6.9,0.7851
04435_00705,44.35,7.05,44.3,7.0,1.0
04435_00715,44.35,7.15,44.3,7.1,1.0
04435_00725,44.35,7.25,44.3,7.2,1.0
04435_00735,44.35,7.35,44.3,7.3,1.0
04435_00745,44.35,7.45,44.3,7.4,1.0
04435_00755,44.35,7.55,44.3,7.5,1.0
04435_00765,44.35,7.65,44.3,7.6,1.0
04435_00775,44.35,7.75,44.3,7.7,1.0
04435_00785,44.35,7.85,44.3,7.8,1.0
04435_00795,44.35,7.95,44.3,7.9,1.0
04435_00805,44.35,8.05,44.3,8.0,1.0
04435_00815,44.35,8.15,44.3,8.1,1.0
04435_00825,44.35,8.25,44.3,8.2,1.0
04435_00835,44.35,8.35,44.3,8.3,1.0
04435_00845,44.35,8.45,44.3,8.4,0.9812
04435_00855,44.35,8.55,44.3,8.5,0.5657
04435_00865,44.35,8.65,44.3,8.6,0.1546
04435_00895,44.35,8.95,44.3,8.9,0.0617
04435_00905,44.35,9.05,44.3,9.0,0.2077
04435_00915,44.35,9.15,44.3,9.1,0.6159
04435_00925,44.35,9.25,44.3,9.2,0.6903
04435_00935,44.35,9.35,44.3,9.3,0.9347
04435_00945,44.35,9.45,44.3,9.4,1.0
04435_00955,44.35,9.55,44.3,9.5,1.0
04435_00965,44.35,9.65,44.3,9.6,1.0
04435_00975,44.35,9.75,44.3,9.7,1.0
04435_00985,44.35,9.85,44.3,9.8,1.0
04435_00995,44.35,9.95,44.3,9.9,1.0
04435_01005,44.35,10.05,44.3,10.0,1.0
04435_01015,44.35,10.15,44.3,10.1,1.0
04435_01025,44.35,10.25,44.3,10.2,1.0
04435_01035,44.35,10.35,44.3,10.3,1.0
04435_01045,44.35,10.45,44.3,10.4,1.0
04435_01055,44.35,10.55,44.3,10.5,1.0
04435_01065,44.35,10.65,44.3,10.6,1.0
04435_01075,44.35,10.75,44.3,10.7,1.0
04435_01085,44.35,10.85,44.3,10.8,1.0
04435_01095,44.35,10.95,44.3,10.9,1.0
04435_01105,44.35,11.05,44.3,11.0,1.0
04435_01115,44.35,11.15,44.3,11.1,1.0
04435_01125,44.35,11.25,44.3,11.2,1.0
04435_01135,44.35,11.35,44.3,11.3,1.0
04435_01145,44.35,11.45,44.3,11.4,1.0
04435_01155,44.35,11.55,44.3,11.5,1.0
04435_01165,44.35,11.65,44.3,11.6,1.0
04435_01175,44.35,11.75,44.3,11.7,1.0
04435_01185,44.35,11.85,44.3,11.8,1.0
04435_01195,44.35,11.95,44.3,11.9,1.0
04435_01205,44.35,12.05,44.3,12.0,1.0
04435_01215,44.35,12.15,44.3,12.1,1.0
04435_01225,44.35,12.25,44.3,12.2,1.0
04435_01235,44.35,12.35,44.3,12.3,0.3066
04445_00685,44.45,6.85,44.4,6.8,0.082
04445_00695,44.45,6.95,44.4,6.9,0.8959
04445_00705,44.45,7.05,44.4,7.0,1.0
04445_00715,44.45,7.15,44.4,7.1,1.0
04445_00725,44.45,7.25,44.4,7.2,1.0
04445_00735,44.45,7.35,44.4,7.3,1.0
04445_00745,44.45,7.45,44.4,7.4,1.0
04445_00755,44.45,7.55,44.4,7.5,1.0
04445_00765,44.45,7.65,44.4,7.6,1.0
04445_00775,44.45,7.75,44.4,7.7,1.0
04445_00785,44.45,7.85,44.4,7.8,1.0
04445_00795,44.45,7.95,44.4,7.9,1.0
04445_00805,44.45,8.05,44.4,8.0,1.0
04445_00815,44.45,8.15,44.4,8.1,1.0
04445_00825,44.45,8.25,44.4,8.2,1.0
04445_00835,44.45,8.35,44.4,8.3,1.0
04445_00845,44.45,8.45,44.4,8.4,1.0
04445_00855,44.45,8.55,44.4,8.5,1.0
04445_00865,44.45,8.65,44.4,8.6,0.989
04445_00875,44.45,8.75,44.4,8.7,0.7892
04445_00885,44.45,8.85,44.4,8.8,0.8689
04445_00895,44.45,8.95,44.4,8.9,0.9838
04445_00905,44.45,9.05,44.4,9.0,1.0
04445_00915,44.45,9.15,44.4,9.1,1.0
04445_00925,44.45,9.25,44.4,9.2,1.0
04445_00935,44.45,9.35,44.4,9.3,1.0
04445_00945,44.45,9.45,44.4,9.4,1.0
04445_00955,44.45,9.55,44.4,9.5,1.0
04445_00965,44.45,9.65,44.4,9.6,1.0
04445_00975,44.45,9.75,44.4,9.7,1.0
04445_00985,44.45,9.85,44.4,9.8,1.0
04445_00995,44.45,9.95,44.4,9.9,1.0
04445_01005,44.45,10.05,44.4,10.0,1.0
04445_01015,44.45,10.15,44.4,10.1,1.0
04445_01025,44.45,10.25,44.4,10.2,1.0
04445_01035,44.45,10.35,44.4,10.3,1.0
04445_01045,44.45,10.45,44.4,10.4,1.0
04445_01055,44.45,10.55,44.4,10.5,1.0
04445_01065,44.45,10.65,44.4,10.6,1.0
04445_01075,44.45,10.75,44.4,10.7,1.0
04445_01085,44.45,10.85,44.4,10.8,1.0
04445_01095,44.45,10.95,44.4,10.9,1.0
04445_01105,44.45,11.05,44.4,11.0,1.0
04445_01115,44.45,11.15,44.4,11.1,1.0
04445_01125,44.45,11.25,44.4,11.2,1.0
04445_01135,44.45,11.35,44.4,11.3,1.0
04445_01145,44.45,11.45,44.4,11.4,1.0
04445_01155,44.45,11.55,44.4,11.5,1.0
04445_01165,44.45,11.65,44.4,11.6,1.0
04445_01175,44.45,11.75,44.4,11.7,1.0
04445_01185,44.45,11.85,44.4,11.8,1.0
04445_01195,44.45,11.95,44.4,11.9,1.0
04445_01205,44.45,12.05,44.4,12.0,1.0
04445_01215,44.45,12.15,44.4,12.1,1.0
04445_01225,44.45,12.25,44.4,12.2,0.9403
04455_00685,44.55,6.85,44.5,6.8,0.2045
04455_00695,44.55,6.95,44.5,6.9,0.8819
04455_00705,44.55,7.05,44.5,7.0,1.0
04455_00715,44.55,7.15,44.5,7.1,1.0
04455_00725,44.55,7.25,44.5,7.2,1.0
04455_00735,44.55,7.35,44.5,7.3,1.0
04455_00745,44.55,7.45,44.5,7.4,1.0
04455_00755,44.55,7.55,44.5,7.5,1.0
04455_00765,44.55,7.65,44.5,7.6,1.0
04455_00775,44.55,7.75,44.5,7.7,1.0
04455_00785,44.55,7.85,44.5,7.8,1.0
04455_00795,44.55,7.95,44.5,7.9,1.0
04455_00805,44.55,8.05,44.5,8.0,1.0
04455_00815,44.55,8.15,44.5,8.1,1.0
04455_00825,44.55,8.25,44.5,8.2,1.0
04455_00835,44.55,8.35,44.5,8.3,1.0
04455_00845,44.55,8.45,44.5,8.4,1.0
04455_00855,44.55,8.55,44.5,8.5,1.0
04455_00865,44.55,8.65,44.5,8.6,1.0
04455_00875,44.55,8.75,44.5,8.7,1.0
04455_00885,44.55,8.85,44.5,8.8,1.0
04455_00895,44.55,8.95,44.5,8.9,1.0
04455_00905,44.55,9.05,44.5,9.0,1.0
04455_00915,44.55,9.15,44.5,9.1,1.0
04455_00925,44.55,9.25,44.5,9.2,1.0
04455_00935,44.55,9.35,44.5,9.3,1.0
04455_00945,44.55,9.45,44.5,9.4,1.0
04455_00955,44.55,9.55,44.5,9.5,1.0
04455_00965,44.55,9.65,44.5,9.6,1.0
04455_00975,44.55,9.75,44.5,9.7,1.0
04455_00985,44.55,9.85,44.5,9.8,1.0
04455_00995,44.55,9.95,44.5,9.9,1.0
04455_01005,44.55,10.05,44.5,10.0,1.0
04455_01015,44.55,10.15,44.5,10.1,1.0
04455_01025,44.55,10.25,44.5,10.2,1.0
04455_01035,44.55,10.35,44.5,10.3,1.0
04455_01045,44.55,10.45,44.5,10.4,1.0
04455_01055,44.55,10.55,44.5,10.5,1.0
04455_01065,44.55,10.65,44.5,10.6,1.0
04455_01075,44.55,10.75,44.5,10.7,1.0
04455_01085,44.55,10.85,44.5,10.8,1.0
04455_01095,44.55,10.95,44.5,10.9,1.0
04455_01105,44.55,11.05,44.5,11.0,1.0
04455_01115,44.55,11.15,44.5,11.1,1.0
04455_01125,44.55,11.25,44.5,11.2,1.0
04455_01135,44.55,11.35,44.5,11.3,1.0
04455_01145,44.55,11.45,44.5,11.4,1.0
04455_01155,44.55,11.55,44.5,11.5,1.0
04455_01165,44.55,11.65,44.5,11.6,1.0
04455_01175,44.55,11.75,44.5,11.7,1.0
04455_01185,44.55,11.85,44.5,11.8,1.0
04455_01195,44.55,11.95,44.5,11.9,1.0
04455_01205,44.55,12.05,44.5,12.0,1.0
04455_01215,44.55,12.15,44.5,12.1,1.0
04455_01225,44.55,12.25,44.5,12.2,0.816
04465_00695,44.65,6.95,44.6,6.9,0.3887
04465_00705,44.65,7.05,44.6,7.0,0.8987
04465_00715,44.65,7.15,44.6,7.1,1.0
04465_00725,44.65,7.25,44.6,7.2,1.0
04465_00735,44.65,7.35,44.6,7.3,1.0
04465_00745,44.65,7.45,44.6,7.4,1.0
04465_00755,44.65,7.55,44.6,7.5,1.0
04465_00765,44.65,7.65,44.6,7.6,1.0
04465_00775,44.65,7.75,44.6,7.7,1.0
04465_00785,44.65,7.85,44.6,7.8,1.0
04465_00795,44.65,7.95,44.6,7.9,1.0
04465_00805,44.65,8.05,44.6,8.0,1.0
04465_00815,44.65,8.15,44.6,8.1,1.0
04465_00825,44.65,8.25,44.6,8.2,1.0
04465_00835,44.65,8.35,44.6,8.3,1.0
04465_00845,44.65,8.45,44.6,8.4,1.0
04465_00855,44.65,8.55,44.6,8.5,1.0
04465_00865,44.65,8.65,44.6,8.6,1.0
04465_00875,44.65,8.75,44.6,8.7,1.0
04465_00885,44.65,8.85,44.6,8.8,1.0
04465_00895,44.65,8.95,44.6,8.9,1.0
04465_00905,44.65,9.05,44.6,9.0,1.0
04465_00915,44.65,9.15,44.6,9.1,1.0
04465_00925,44.65,9.25,44.6,9.2,1.0
04465_00935,44.65,9.35,44.6,9.3,1.0
04465_00945,44.65,9.45,44.6,9.4,1.0
04465_00955,44.65,9.55,44.6,9.5,1.0
04465_00965,44.65,9.65,44.6,9.6,1.0
04465_00975,44.65,9.75,44.6,9.7,1.0
04465_00985,44.65,9.85,44.6,9.8,1.0
04465_00995,44.65,9.95,44.6,9.9,1.0
04465_01005,44.65,10.05,44.6,10.0,1.0
04465_01015,44.65,10.15,44.6,10.1,1.0
04465_01025,44.65,10.25,44.6,10.2,1.0
04465_01035,44.65,10.35,44.6,10.3,1.0
04465_01045,44.65,10.45,44.6,10.4,1.0
04465_01055,44.65,10.55,44.6,10.5,1.0
04465_01065,44.65,10.65,44.6,10.6,1.0
04465_01075,44.65,10.75,44.6,10.7,1.0
04465_01085,44.65,10.85,44.6,10.8,1.0
04465_01095,44.65,10.95,44.6,10.9,1.0
04465_01105,44.65,11.05,44.6,11.0,1.0
04465_01115,44.65,11.15,44.6,11.1,1.0
04465_01125,44.65,11.25,44.6,11.2,1.0
04465_01135,44.65,11.35,44.6,11.3,1.0
04465_01145,44.65,11.45,44.6,11.4,1.0
04465_01155,44.65,11.55,44.6,11.5,1.0
04465_01165,44.65,11.65,44.6,11.6,1.0
04465_01175,44.65,11.75,44.6,11.7,1.0
04465_01185,44.65,11.85,44.6,11.8,1.0
04465_01195,44.65,11.95,44.6,11.9,1.0
04465_01205,44.65,12.05,44.6,12.0,1.0
04465_01215,44.65,12.15,44.6,12.1,1.0
04465_01225,44.65,12.25,44.6,12.2,0.582
04475_00705,44.75,7.05,44.7,7.0,0.7117
04475_00715,44.75,7.15,44.7,7.1,1.0
04475_00725,44.75,7.25,44.7,7.2,1.0
04475_00735,44.75,7.35,44.7,7.3,1.0
04475_00745,44.75,7.45,44.7,7.4,1.0
04475_00755,44.75,7.55,44.7,7.5,1.0
04475_00765,44.75,7.65,44.7,7.6,1.0
04475_00775,44.75,7.75,44.7,7.7,1.0
04475_00785,44.75,7.85,44.7,7.8,1.0
04475_00795,44.75,7.95,44.7,7.9,1.0
04475_00805,44.75,8.05,44.7,8.0,1.0
04475_00815,44.75,8.15,44.7,8.1,1.0
04475_00825,44.75,8.25,44.7,8.2,1.0
04475_00835,44.75,8.35,44.7,8.3,1.0
04475_00845,44.75,8.45,44.7,8.4,1.0
04475_00855,44.75,8.55,44.7,8.5,1.0
04475_00865,44.75,8.65,44.7,8.6,1.0
04475_00875,44.75,8.75,44.7,8.7,1.0
04475_00885,44.75,8.85,44.7,8.8,1.0
04475_00895,44.75,8.95,44.7,8.9,1.0
04475_00905,44.75,9.05,44.7,9.0,1.0
04475_00915,44.75,9.15,44.7,9.1,1.0
04475_00925,44.75,9.25,44.7,9.2,1.0
04475_00935,44.75,9.35,44.7,9.3,1.0
04475_00945,44.75,9.45,44.7,9.4,1.0
04475_00955,44.75,9.55,44.7,9.5,1.0
04475_00965,44.75,9.65,44.7,9.6,1.0
04475_00975,44.75,9.75,44.7,9.7,1.0
04475_00985,44.75,9.85,44.7,9.8,1.0
04475_00995,44.75,9.95,44.7,9.9,1.0
04475_01005,44.75,10.05,44.7,10.0,1.0
04475_01015,44.75,10.15,44.7,10.1,1.0
04475_01025,44.75,10.25,44.7,10.2,1.0
04475_01035,44.75,10.35,44.7,10.3,1.0
04475_01045,44.75,10.45,44.7,10.4,1.0
04475_01055,44.75,10.55,44.7,10.5,1.0
04475_01065,44.75,10.65,44.7,10.6,1.0
04475_01075,44.75,10.75,44.7,10.7,1.0
04475_01085,44.75,10.85,44.7,10.8,1.0
04475_01095,44.75,10.95,44.7,10.9,1.0
04475_01105,44.75,11.05,44.7,11.0,1.0
04475_01115,44.75,11.15,44.7,11.1,1.0
04475_01125,44.75,11.25,44.7,11.2,1.0
04475_01135,44.75,11.35,44.7,11.3,1.0
04475_01145,44.75,11.45,44.7,11.4,1.0
04475_01155,44.75,11.55,44.7,11.5,1.0
04475_01165,44.75,11.65,44.7,11.6,1.0
04475_01175,44.75,11.75,44.7,11.7,1.0
04475_01185,44.75,11.85,44.7,11.8,1.0
04475_01195,44.75,11.95,44.7,11.9,1.0
04475_01205,44.75,12.05,44.7,12.0,1.0
04475_01215,44.75,12.15,44.7,12.1,1.0
04475_01225,44.75,12.25,44.7,12.2,0.4947
04475_01235,44.75,12.35,44.7,12.3,0.0521
04485_00685,44.85,6.85,44.8,6.8,0.4039
04485_00695,44.85,6.95,44.8,6.9,0.4939
04485_00705,44.85,7.05,44.8,7.0,0.9446
04485_00715,44.85,7.15,44.8,7.1,1.0
04485_00725,44.85,7.25,44.8,7.2,1.0
04485_00735,44.85,7.35,44.8,7.3,1.0
04485_00745,44.85,7.45,44.8,7.4,1.0
04485_00755,44.85,7.55,44.8,7.5,1.0
04485_00765,44.85,7.65,44.8,7.6,1.0
04485_00775,44.85,7.75,44.8,7.7,1.0
04485_00785,44.85,7.85,44.8,7.8,1.0
04485_00795,44.85,7.95,44.8,7.9,1.0
04485_00805,44.85,8.05,44.8,8.0,1.0
04485_00815,44.85,8.15,44.8,8.1,1.0
04485_00825,44.85,8.25,44.8,8.2,1.0
04485_00835,44.85,8.35,44.8,8.3,1.0
04485_00845,44.85,8.45,44.8,8.4,1.0
04485_00855,44.85,8.55,44.8,8.5,1.0
04485_00865,44.85,8.65,44.8,8.6,1.0
04485_00875,44.85,8.75,44.8,8.7,1.0
04485_00885,44.85,8.85,44.8,8.8,1.0
04485_00895,44.85,8.95,44.8,8.9,1.0
04485_00905,44.85,9.05,44.8,9.0,1.0
04485_00915,44.85,9.15,44.8,9.1,1.0
04485_00925,44.85,9.25,44.8,9.2,1.0
04485_00935,44.85,9.35,44.8,9.3,1.0
04485_00945,44.85,9.45,44.8,9.4,1.0
04485_00955,44.85,9.55,44.8,9.5,1.0
04485_00965,44.85,9.65,44.8,9.6,1.0
04485_00975,44.85,9.75,44.8,9.7,1.0
04485_00985,44.85,9.85,44.8,9.8,1.0
04485_00995,44.85,9.95,44.8,9.9,1.0
04485_01005,44.85,10.05,44.8,10.0,1.0
04485_01015,44.85,10.15,44.8,10.1,1.0
04485_01025,44.85,10.25,44.8,10.2,1.0
04485_01035,44.85,10.35,44.8,10.3,1.0
04485_01045,44.85,10.45,44.8,10.4,1.0
04485_01055,44.85,10.55,44.8,10.5,1.0
04485_01065,44.85,10.65,44.8,10.6,1.0
04485_01075,44.85,10.75,44.8,10.7,1.0
04485_01085,44.85,10.85,44.8,10.8,1.0
04485_01095,44.85,10.95,44.8,10.9,1.0
04485_01105,44.85,11.05,44.8,11.0,1.0
04485_01115,44.85,11.15,44.8,11.1,1.0
04485_01125,44.85,11.25,44.8,11.2,1.0
04485_01135,44.85,11.35,44.8,11.3,1.0
04485_01145,44.85,11.45,44.8,11.4,1.0
04485_01155,44.85,11.55,44.8,11.5,1.0
04485_01165,44.85,11.65,44.8,11.6,1.0
04485_01175,44.85,11.75,44.8,11.7,1.0
04485_01185,44.85,11.85,44.8,11.8,1.0
04485_01195,44.85,11.95,44.8,11.9,1.0
04485_01205,44.85,12.05,44.8,12.0,1.0
04485_01215,44.85,12.15,44.8,12.1,1.0
04485_01225,44.85,12.25,44.8,12.2,0.8899
04485_01235,44.85,12.35,44.8,12.3,0.8252
04485_01245,44.85,12.45,44.8,12.4,0.5914
04495_00675,44.95,6.75,44.9,6.7,0.4551
04495_00685,44.95,6.85,44.9,6.8,1.0
04495_00695,44.95,6.95,44.9,6.9,1.0
04495_00705,44.95,7.05,44.9,7.0,1.0
04495_00715,44.95,7.15,44.9,7.1,1.0
04495_00725,44.95,7.25,44.9,7.2,1.0
04495_00735,44.95,7.35,44.9,7.3,1.0
04495_00745,44.95,7.45,44.9,7.4,1.0
04495_00755,44.95,7.55,44.9,7.5,1.0
04495_00765,44.95,7.65,44.9,7.6,1.0
04495_00775,44.95,7.75,44.9,7.7,1.0
04495_00785,44.95,7.85,44.9,7.8,1.0
04495_00795,44.95,7.95,44.9,7.9,1.0
04495_00805,44.95,8.05,44.9,8.0,1.0
04495_00815,44.95,8.15,44.9,8.1,1.0
04495_00825,44.95,8.25,44.9,8.2,1.0
04495_00835,44.95,8.35,44.9,8.3,1.0
04495_00845,44.95,8.45,44.9,8.4,1.0
04495_00855,44.95,8.55,44.9,8.5,1.0
04495_00865,44.95,8.65,44.9,8.6,1.0
04495_00875,44.95,8.75,44.9,8.7,1.0
04495_00885,44.95,8.85,44.9,8.8,1.0
04495_00895,44.95,8.95,44.9,8.9,1.0
04495_00905,44.95,9.05,44.9,9.0,1.0
04495_00915,44.95,9.15,44.9,9.1,1.0
04495_00925,44.95,9.25,44.9,9.2,1.0
04495_00935,44.95,9.35,44.9,9.3,1.0
