cell_id,parent_id,lat,lon,lat_min,lon_min,land_frac
037662_014438,03765_01445,37.6625,14.4375,37.65,14.425,1.0
037662_014462,03765_01445,37.6625,14.4625,37.65,14.45,1.0
037662_014488,03765_01445,37.6625,14.4875,37.65,14.475,1.0
037662_014912,03765_01495,37.6625,14.9125,37.65,14.9,1.0
037662_014938,03765_01495,37.6625,14.9375,37.65,14.925,1.0
037662_014962,03765_01495,37.6625,14.9625,37.65,14.95,1.0
037662_014988,03765_01495,37.6625,14.9875,37.65,14.975,1.0
037662_015012,03765_01505,37.6625,15.0125,37.65,15.0,1.0
037662_015038,03765_01505,37.6625,15.0375,37.65,15.025,1.0
037662_015062,03765_01505,37.6625,15.0625,37.65,15.05,1.0
037662_015088,03765_01505,37.6625,15.0875,37.65,15.075,1.0
037688_012912,03765_01295,37.6875,12.9125,37.675,12.9,1.0
037688_012938,03765_01295,37.6875,12.9375,37.675,12.925,1.0
037688_012962,03765_01295,37.6875,12.9625,37.675,12.95,1.0
037688_012988,03765_01295,37.6875,12.9875,37.675,12.975,1.0
037688_013112,03765_01315,37.6875,13.1125,37.675,13.1,1.0
037688_013138,03765_01315,37.6875,13.1375,37.675,13.125,1.0
037688_013162,03765_01315,37.6875,13.1625,37.675,13.15,1.0
037688_013188,03765_01315,37.6875,13.1875,37.675,13.175,1.0
037688_013312,03765_01335,37.6875,13.3125,37.675,13.3,1.0
037688_013338,03765_01335,37.6875,13.3375,37.675,13.325,1.0
037688_013362,03765_01335,37.6875,13.3625,37.675,13.35,1.0
037688_013388,03765_01335,37.6875,13.3875,37.675,13.375,1.0
037688_013412,03765_01345,37.6875,13.4125,37.675,13.4,1.0
037688_013438,03765_01345,37.6875,13.4375,37.675,13.425,1.0
037688_013462,03765_01345,37.6875,13.4625,37.675,13.45,1.0
037688_013488,03765_01345,37.6875,13.4875,37.675,13.475,1.0
037688_013512,03765_01355,37.6875,13.5125,37.675,13.5,1.0
037688_013538,03765_01355,37.6875,13.5375,37.675,13.525,1.0
037688_013562,03765_01355,37.6875,13.5625,37.675,13.55,1.0
037688_013588,03765_01355,37.6875,13.5875,37.675,13.575,1.0
037688_014412,03765_01445,37.6875,14.4125,37.675,14.4,1.0
037688_014438,03765_01445,37.6875,14.4375,37.675,14.425,1.0
037688_014462,03765_01445,37.6875,14.4625,37.675,14.45,1.0
037688_014488,03765_01445,37.6875,14.4875,37.675,14.475,1.0
037688_014912,03765_01495,37.6875,14.9125,37.675,14.9,1.0
037688_014938,03765_01495,37.6875,14.9375,37.675,14.925,1.0
037688_014962,03765_01495,37.6875,14.9625,37.675,14.95,1.0
037688_014988,03765_01495,37.6875,14.9875,37.675,14.975,1.0
037688_015012,03765_01505,37.6875,15.0125,37.675,15.0,1.0
037688_015038,03765_01505,37.6875,15.0375,37.675,15.025,1.0
037688_015062,03765_01505,37.6875,15.0625,37.675,15.05,1.0
037688_015088,03765_01505,37.6875,15.0875,37.675,15.075,1.0
037712_013312,03775_01335,37.7125,13.3125,37.7,13.3,1.0
037712_013338,03775_01335,37.7125,13.3375,37.7,13.325,1.0
037712_013362,03775_01335,37.7125,13.3625,37.7,13.35,1.0
037712_013388,03775_01335,37.7125,13.3875,37.7,13.375,1.0
037712_013512,03775_01355,37.7125,13.5125,37.7,13.5,1.0
037712_013538,03775_01355,37.7125,13.5375,37.7,13.525,1.0
037712_013562,03775_01355,37.7125,13.5625,37.7,13.55,1.0
037712_013588,03775_01355,37.7125,13.5875,37.7,13.575,1.0
037712_014412,03775_01445,37.7125,14.4125,37.7,14.4,1.0
037712_014438,03775_01445,37.7125,14.4375,37.7,14.425,1.0
037712_014462,03775_01445,37.7125,14.4625,37.7,14.45,1.0
037712_014488,03775_01445,37.7125,14.4875,37.7,14.475,1.0
037712_014812,03775_01485,37.7125,14.8125,37.7,14.8,1.0
037712_014838,03775_01485,37.7125,14.8375,37.7,14.825,1.0
037712_014862,03775_01485,37.7125,14.8625,37.7,14.85,1.0
037712_014888,03775_01485,37.7125,14.8875,37.7,14.875,1.0
037712_014912,03775_01495,37.7125,14.9125,37.7,14.9,1.0
037712_014938,03775_01495,37.7125,14.9375,37.7,14.925,1.0
037712_014962,03775_01495,37.7125,14.9625,37.7,14.95,1.0
037712_014988,03775_01495,37.7125,14.9875,37.7,14.975,1.0
037712_015012,03775_01505,37.7125,15.0125,37.7,15.0,1.0
037712_015038,03775_01505,37.7125,15.0375,37.7,15.025,1.0
037712_015062,03775_01505,37.7125,15.0625,37.7,15.05,1.0
037712_015088,03775_01505,37.7125,15.0875,37.7,15.075,1.0
037712_015112,03775_01515,37.7125,15.1125,37.7,15.1,1.0
037712_015138,03775_01515,37.7125,15.1375,37.7,15.125,1.0
037712_015162,03775_01515,37.7125,15.1625,37.7,15.15,1.0
037712_015188,03775_01515,37.7125,15.1875,37.7,15.175,1.0
037738_013312,03775_01335,37.7375,13.3125,37.725,13.3,1.0
037738_013338,03775_01335,37.7375,13.3375,37.725,13.325,1.0
037738_013362,03775_01335,37.7375,13.3625,37.725,13.35,1.0
037738_013388,03775_01335,37.7375,13.3875,37.725,13.375,1.0
037738_013512,03775_01355,37.7375,13.5125,37.725,13.5,1.0
037738_013538,03775_01355,37.7375,13.5375,37.725,13.525,1.0
037738_013562,03775_01355,37.7375,13.5625,37.725,13.55,1.0
037738_013588,03775_01355,37.7375,13.5875,37.725,13.575,1.0
037738_014412,03775_01445,37.7375,14.4125,37.725,14.4,1.0
037738_014438,03775_01445,37.7375,14.4375,37.725,14.425,1.0
037738_014462,03775_01445,37.7375,14.4625,37.725,14.45,1.0
037738_014488,03775_01445,37.7375,14.4875,37.725,14.475,1.0
037738_014812,03775_01485,37.7375,14.8125,37.725,14.8,1.0
037738_014838,03775_01485,37.7375,14.8375,37.725,14.825,1.0
037738_014862,03775_01485,37.7375,14.8625,37.725,14.85,1.0
037738_014888,03775_01485,37.7375,14.8875,37.725,14.875,1.0
037738_014912,03775_01495,37.7375,14.9125,37.725,14.9,1.0
037738_014938,03775_01495,37.7375,14.9375,37.725,14.925,1.0
037738_014962,03775_01495,37.7375,14.9625,37.725,14.95,1.0
037738_014988,03775_01495,37.7375,14.9875,37.725,14.975,1.0
037738_015012,03775_01505,37.7375,15.0125,37.725,15.0,1.0
037738_015038,03775_01505,37.7375,15.0375,37.725,15.025,1.0
037738_015062,03775_01505,37.7375,15.0625,37.725,15.05,1.0
037738_015088,03775_01505,37.7375,15.0875,37.725,15.075,1.0
037738_015112,03775_01515,37.7375,15.1125,37.725,15.1,1.0
037738_015138,03775_01515,37.7375,15.1375,37.725,15.125,1.0
037738_015162,03775_01515,37.7375,15.1625,37.725,15.15,1.0
037738_015188,03775_01515,37.7375,15.1875,37.725,15.175,1.0
037762_013312,03775_01335,37.7625,13.3125,37.75,13.3,1.0
037762_013338,03775_01335,37.7625,13.3375,37.75,13.325,1.0
037762_013362,03775_01335,37.7625,13.3625,37.75,13.35,1.0
037762_013388,03775_01335,37.7625,13.3875,37.75,13.375,1.0
037762_013512,03775_01355,37.7625,13.5125,37.75,13.5,1.0
037762_013538,03775_01355,37.7625,13.5375,37.75,13.525,1.0
037762_013562,03775_01355,37.7625,13.5625,37.75,13.55,1.0
037762_013588,03775_01355,37.7625,13.5875,37.75,13.575,1.0
037762_014412,03775_01445,37.7625,14.4125,37.75,14.4,1.0
037762_014438,03775_01445,37.7625,14.4375,37.75,14.425,1.0
037762_014462,03775_01445,37.7625,14.4625,37.75,14.45,1.0
037762_014488,03775_01445,37.7625,14.4875,37.75,14.475,1.0
037762_014812,03775_01485,37.7625,14.8125,37.75,14.8,1.0
037762_014838,03775_01485,37.7625,14.8375,37.75,14.825,1.0
037762_014862,03775_01485,37.7625,14.8625,37.75,14.85,1.0
037762_014888,03775_01485,37.7625,14.8875,37.75,14.875,1.0
037762_014912,03775_01495,37.7625,14.9125,37.75,14.9,1.0
037762_014938,03775_01495,37.7625,14.9375,37.75,14.925,1.0
037762_014962,03775_01495,37.7625,14.9625,37.75,14.95,1.0
037762_014988,03775_01495,37.7625,14.9875,37.75,14.975,1.0
037762_015012,03775_01505,37.7625,15.0125,37.75,15.0,1.0
037762_015038,03775_01505,37.7625,15.0375,37.75,15.025,1.0
037762_015062,03775_01505,37.7625,15.0625,37.75,15.05,1.0
037762_015088,03775_01505,37.7625,15.0875,37.75,15.075,1.0
037762_015112,03775_01515,37.7625,15.1125,37.75,15.1,1.0
037762_015138,03775_01515,37.7625,15.1375,37.75,15.125,1.0
037762_015162,03775_01515,37.7625,15.1625,37.75,15.15,1.0
037762_015188,03775_01515,37.7625,15.1875,37.75,15.175,1.0
037788_013312,03775_01335,37.7875,13.3125,37.775,13.3,1.0
037788_013338,03775_01335,37.7875,13.3375,37.775,13.325,1.0
037788_013362,03775_01335,37.7875,13.3625,37.775,13.35,1.0
037788_013388,03775_01335,37.7875,13.3875,37.775,13.375,1.0
037788_013512,03775_01355,37.7875,13.5125,37.775,13.5,1.0
037788_013538,03775_01355,37.7875,13.5375,37.775,13.525,1.0
037788_013562,03775_01355,37.7875,13.5625,37.775,13.55,1.0
037788_013588,03775_01355,37.7875,13.5875,37.775,13.575,1.0
037788_014412,03775_01445,37.7875,14.4125,37.775,14.4,1.0
037788_014438,03775_01445,37.7875,14.4375,37.775,14.425,1.0
037788_014462,03775_01445,37.7875,14.4625,37.775,14.45,1.0
037788_014488,03775_01445,37.7875,14.4875,37.775,14.475,1.0
037788_014812,03775_01485,37.7875,14.8125,37.775,14.8,1.0
037788_014838,03775_01485,37.7875,14.8375,37.775,14.825,1.0
037788_014862,03775_01485,37.7875,14.8625,37.775,14.85,1.0
037788_014888,03775_01485,37.7875,14.8875,37.775,14.875,1.0
037788_014912,03775_01495,37.7875,14.9125,37.775,14.9,1.0
037788_014938,03775_01495,37.7875,14.9375,37.775,14.925,1.0
037788_014962,03775_01495,37.7875,14.9625,37.775,14.95,1.0
037788_014988,03775_01495,37.7875,14.9875,37.775,14.975,1.0
037788_015012,03775_01505,37.7875,15.0125,37.775,15.0,1.0
037788_015038,03775_01505,37.7875,15.0375,37.775,15.025,1.0
037788_015062,03775_01505,37.7875,15.0625,37.775,15.05,1.0
037788_015088,03775_01505,37.7875,15.0875,37.775,15.075,1.0
037788_015112,03775_01515,37.7875,15.1125,37.775,15.1,1.0
037788_015138,03775_01515,37.7875,15.1375,37.775,15.125,1.0
037788_015162,03775_01515,37.7875,15.1625,37.775,15.15,1.0
037788_015188,03775_01515,37.7875,15.1875,37.775,15.175,1.0
037812_012712,03785_01275,37.8125,12.7125,37.8,12.7,1.0
037812_012738,03785_01275,37.8125,12.7375,37.8,12.725,1.0
037812_012762,03785_01275,37.8125,12.7625,37.8,12.75,1.0
037812_012788,03785_01275,37.8125,12.7875,37.8,12.775,1.0
037812_013312,03785_01335,37.8125,13.3125,37.8,13.3,1.0
037812_013338,03785_01335,37.8125,13.3375,37.8,13.325,1.0
037812_013362,03785_01335,37.8125,13.3625,37.8,13.35,1.0
037812_013388,03785_01335,37.8125,13.3875,37.8,13.375,1.0
037812_013412,03785_01345,37.8125,13.4125,37.8,13.4,1.0
037812_013438,03785_01345,37.8125,13.4375,37.8,13.425,1.0
037812_013462,03785_01345,37.8125,13.4625,37.8,13.45,1.0
037812_013488,03785_01345,37.8125,13.4875,37.8,13.475,1.0
037812_013712,03785_01375,37.8125,13.7125,37.8,13.7,1.0
037812_013738,03785_01375,37.8125,13.7375,37.8,13.725,1.0
037812_013762,03785_01375,37.8125,13.7625,37.8,13.75,1.0
037812_013788,03785_01375,37.8125,13.7875,37.8,13.775,1.0
037812_013812,03785_01385,37.8125,13.8125,37.8,13.8,1.0
037812_013838,03785_01385,37.8125,13.8375,37.8,13.825,1.0
037812_013862,03785_01385,37.8125,13.8625,37.8,13.85,1.0
037812_013888,03785_01385,37.8125,13.8875,37.8,13.875,1.0
037812_013912,03785_01395,37.8125,13.9125,37.8,13.9,1.0
037812_013938,03785_01395,37.8125,13.9375,37.8,13.925,1.0
037812_013962,03785_01395,37.8125,13.9625,37.8,13.95,1.0
037812_013988,03785_01395,37.8125,13.9875,37.8,13.975,1.0
037812_014012,03785_01405,37.8125,14.0125,37.8,14.0,1.0
037812_014038,03785_01405,37.8125,14.0375,37.8,14.025,1.0
037812_014062,03785_01405,37.8125,14.0625,37.8,14.05,1.0
037812_014088,03785_01405,37.8125,14.0875,37.8,14.075,1.0
037812_014112,03785_01415,37.8125,14.1125,37.8,14.1,1.0
037812_014138,03785_01415,37.8125,14.1375,37.8,14.125,1.0
037812_014162,03785_01415,37.8125,14.1625,37.8,14.15,1.0
037812_014188,03785_01415,37.8125,14.1875,37.8,14.175,1.0
037812_014312,03785_01435,37.8125,14.3125,37.8,14.3,1.0
037812_014338,03785_01435,37.8125,14.3375,37.8,14.325,1.0
037812_014362,03785_01435,37.8125,14.3625,37.8,14.35,1.0
037812_014388,03785_01435,37.8125,14.3875,37.8,14.375,1.0
037812_014412,03785_01445,37.8125,14.4125,37.8,14.4,1.0
037812_014438,03785_01445,37.8125,14.4375,37.8,14.425,1.0
037812_014462,03785_01445,37.8125,14.4625,37.8,14.45,1.0
037812_014488,03785_01445,37.8125,14.4875,37.8,14.475,1.0
037812_014512,03785_01455,37.8125,14.5125,37.8,14.5,1.0
037812_014538,03785_01455,37.8125,14.5375,37.8,14.525,1.0
037812_014562,03785_01455,37.8125,14.5625,37.8,14.55,1.0
037812_014588,03785_01455,37.8125,14.5875,37.8,14.575,1.0
037812_014612,03785_01465,37.8125,14.6125,37.8,14.6,1.0
037812_014638,03785_01465,37.8125,14.6375,37.8,14.625,1.0
037812_014662,03785_01465,37.8125,14.6625,37.8,14.65,1.0
037812_014688,03785_01465,37.8125,14.6875,37.8,14.675,1.0
037812_014712,03785_01475,37.8125,14.7125,37.8,14.7,1.0
037812_014738,03785_01475,37.8125,14.7375,37.8,14.725,1.0
037812_014762,03785_01475,37.8125,14.7625,37.8,14.75,1.0
037812_014788,03785_01475,37.8125,14.7875,37.8,14.775,1.0
037812_014812,03785_01485,37.8125,14.8125,37.8,14.8,1.0
037812_014838,03785_01485,37.8125,14.8375,37.8,14.825,1.0
037812_014862,03785_01485,37.8125,14.8625,37.8,14.85,1.0
037812_014888,03785_01485,37.8125,14.8875,37.8,14.875,1.0
037812_014912,03785_01495,37.8125,14.9125,37.8,14.9,1.0
037812_014938,03785_01495,37.8125,14.9375,37.8,14.925,1.0
037812_014962,03785_01495,37.8125,14.9625,37.8,14.95,1.0
037812_014988,03785_01495,37.8125,14.9875,37.8,14.975,1.0
037812_015012,03785_01505,37.8125,15.0125,37.8,15.0,1.0
037812_015038,03785_01505,37.8125,15.0375,37.8,15.025,1.0
037812_015062,03785_01505,37.8125,15.0625,37.8,15.05,1.0
037812_015088,03785_01505,37.8125,15.0875,37.8,15.075,1.0
037812_015112,03785_01515,37.8125,15.1125,37.8,15.1,1.0
037812_015138,03785_01515,37.8125,15.1375,37.8,15.125,1.0
037812_015162,03785_01515,37.8125,15.1625,37.8,15.15,1.0
037812_015188,03785_01515,37.8125,15.1875,37.8,15.175,1.0
037838_012712,03785_01275,37.8375,12.7125,37.825,12.7,1.0
037838_012738,03785_01275,37.8375,12.7375,37.825,12.725,1.0
037838_012762,03785_01275,37.8375,12.7625,37.825,12.75,1.0
037838_012788,03785_01275,37.8375,12.7875,37.825,12.775,1.0
037838_013312,03785_01335,37.8375,13.3125,37.825,13.3,1.0
037838_013338,03785_01335,37.8375,13.3375,37.825,13.325,1.0
037838_013362,03785_01335,37.8375,13.3625,37.825,13.35,1.0
037838_013388,03785_01335,37.8375,13.3875,37.825,13.375,1.0
037838_013412,03785_01345,37.8375,13.4125,37.825,13.4,1.0
037838_013438,03785_01345,37.8375,13.4375,37.825,13.425,1.0
037838_013462,03785_01345,37.8375,13.4625,37.825,13.45,1.0
037838_013488,03785_01345,37.8375,13.4875,37.825,13.475,1.0
037838_013712,03785_01375,37.8375,13.7125,37.825,13.7,1.0
037838_013738,03785_01375,37.8375,13.7375,37.825,13.725,1.0
037838_013762,03785_01375,37.8375,13.7625,37.825,13.75,1.0
037838_013788,03785_01375,37.8375,13.7875,37.825,13.775,1.0
037838_013812,03785_01385,37.8375,13.8125,37.825,13.8,1.0
037838_013838,03785_01385,37.8375,13.8375,37.825,13.825,1.0
037838_013862,03785_01385,37.8375,13.8625,37.825,13.85,1.0
037838_013888,03785_01385,37.8375,13.8875,37.825,13.875,1.0
037838_013912,03785_01395,37.8375,13.9125,37.825,13.9,1.0
037838_013938,03785_01395,37.8375,13.9375,37.825,13.925,1.0
037838_013962,03785_01395,37.8375,13.9625,37.825,13.95,1.0
037838_013988,03785_01395,37.8375,13.9875,37.825,13.975,1.0
037838_014012,03785_01405,37.8375,14.0125,37.825,14.0,1.0
037838_014038,03785_01405,37.8375,14.0375,37.825,14.025,1.0
037838_014062,03785_01405,37.8375,14.0625,37.825,14.05,1.0
037838_014088,03785_01405,37.8375,14.0875,37.825,14.075,1.0
037838_014112,03785_01415,37.8375,14.1125,37.825,14.1,1.0
037838_014138,03785_01415,37.8375,14.1375,37.825,14.125,1.0
037838_014162,03785_01415,37.8375,14.1625,37.825,14.15,1.0
037838_014188,03785_01415,37.8375,14.1875,37.825,14.175,1.0
037838_014312,03785_01435,37.8375,14.3125,37.825,14.3,1.0
037838_014338,03785_01435,37.8375,14.3375,37.825,14.325,1.0
037838_014362,03785_01435,37.8375,14.3625,37.825,14.35,1.0
037838_014388,03785_01435,37.8375,14.3875,37.825,14.375,1.0
037838_014412,03785_01445,37.8375,14.4125,37.825,14.4,1.0
037838_014438,03785_01445,37.8375,14.4375,37.825,14.425,1.0
037838_014462,03785_01445,37.8375,14.4625,37.825,14.45,1.0
037838_014488,03785_01445,37.8375,14.4875,37.825,14.475,1.0
037838_014512,03785_01455,37.8375,14.5125,37.825,14.5,1.0
037838_014538,03785_01455,37.8375,14.5375,37.825,14.525,1.0
037838_014562,03785_01455,37.8375,14.5625,37.825,14.55,1.0
037838_014588,03785_01455,37.8375,14.5875,37.825,14.575,1.0
037838_014612,03785_01465,37.8375,14.6125,37.825,14.6,1.0
037838_014638,03785_01465,37.8375,14.6375,37.825,14.625,1.0
037838_014662,03785_01465,37.8375,14.6625,37.825,14.65,1.0
037838_014688,03785_01465,37.8375,14.6875,37.825,14.675,1.0
037838_014712,03785_01475,37.8375,14.7125,37.825,14.7,1.0
037838_014738,03785_01475,37.8375,14.7375,37.825,14.725,1.0
037838_014762,03785_01475,37.8375,14.7625,37.825,14.75,1.0
037838_014788,03785_01475,37.8375,14.7875,37.825,14.775,1.0
037838_014812,03785_01485,37.8375,14.8125,37.825,14.8,1.0
037838_014838,03785_01485,37.8375,14.8375,37.825,14.825,1.0
037838_014862,03785_01485,37.8375,14.8625,37.825,14.85,1.0
037838_014888,03785_01485,37.8375,14.8875,37.825,14.875,1.0
037838_014912,03785_01495,37.8375,14.9125,37.825,14.9,1.0
037838_014938,03785_01495,37.8375,14.9375,37.825,14.925,1.0
037838_014962,03785_01495,37.8375,14.9625,37.825,14.95,1.0
037838_014988,03785_01495,37.8375,14.9875,37.825,14.975,1.0
037838_015012,03785_01505,37.8375,15.0125,37.825,15.0,1.0
037838_015038,03785_01505,37.8375,15.0375,37.825,15.025,1.0
037838_015062,03785_01505,37.8375,15.0625,37.825,15.05,1.0
037838_015088,03785_01505,37.8375,15.0875,37.825,15.075,1.0
037838_015112,03785_01515,37.8375,15.1125,37.825,15.1,1.0
037838_015138,03785_01515,37.8375,15.1375,37.825,15.125,1.0
037838_015162,03785_01515,37.8375,15.1625,37.825,15.15,1.0
037838_015188,03785_01515,37.8375,15.1875,37.825,15.175,1.0
037862_012712,03785_01275,37.8625,12.7125,37.85,12.7,1.0
037862_012738,03785_01275,37.8625,12.7375,37.85,12.725,1.0
037862_012762,03785_01275,37.8625,12.7625,37.85,12.75,1.0
037862_012788,03785_01275,37.8625,12.7875,37.85,12.775,1.0
037862_013312,03785_01335,37.8625,13.3125,37.85,13.3,1.0
037862_013338,03785_01335,37.8625,13.3375,37.85,13.325,1.0
037862_013362,03785_01335,37.8625,13.3625,37.85,13.35,1.0
037862_013388,03785_01335,37.8625,13.3875,37.85,13.375,1.0
037862_013412,03785_01345,37.8625,13.4125,37.85,13.4,1.0
037862_013438,03785_01345,37.8625,13.4375,37.85,13.425,1.0
037862_013462,03785_01345,37.8625,13.4625,37.85,13.45,1.0
037862_013488,03785_01345,37.8625,13.4875,37.85,13.475,1.0
037862_013712,03785_01375,37.8625,13.7125,37.85,13.7,1.0
037862_013738,03785_01375,37.8625,13.7375,37.85,13.725,1.0
037862_013762,03785_01375,37.8625,13.7625,37.85,13.75,1.0
037862_013788,03785_01375,37.8625,13.7875,37.85,13.775,1.0
037862_013812,03785_01385,37.8625,13.8125,37.85,13.8,1.0
037862_013838,03785_01385,37.8625,13.8375,37.85,13.825,1.0
037862_013862,03785_01385,37.8625,13.8625,37.85,13.85,1.0
037862_013888,03785_01385,37.8625,13.8875,37.85,13.875,1.0
037862_013912,03785_01395,37.8625,13.9125,37.85,13.9,1.0
037862_013938,03785_01395,37.8625,13.9375,37.85,13.925,1.0
037862_013962,03785_01395,37.8625,13.9625,37.85,13.95,1.0
037862_013988,03785_01395,37.8625,13.9875,37.85,13.975,1.0
037862_014012,03785_01405,37.8625,14.0125,37.85,14.0,1.0
037862_014038,03785_01405,37.8625,14.0375,37.85,14.025,1.0
037862_014062,03785_01405,37.8625,14.0625,37.85,14.05,1.0
037862_014088,03785_01405,37.8625,14.0875,37.85,14.075,1.0
037862_014112,03785_01415,37.8625,14.1125,37.85,14.1,1.0
037862_014138,03785_01415,37.8625,14.1375,37.85,14.125,1.0
037862_014162,03785_01415,37.8625,14.1625,37.85,14.15,1.0
037862_014188,03785_01415,37.8625,14.1875,37.85,14.175,1.0
037862_014312,03785_01435,37.8625,14.3125,37.85,14.3,1.0
037862_014338,03785_01435,37.8625,14.3375,37.85,14.325,1.0
037862_014362,03785_01435,37.8625,14.3625,37.85,14.35,1.0
037862_014388,03785_01435,37.8625,14.3875,37.85,14.375,1.0
037862_014412,03785_01445,37.8625,14.4125,37.85,14.4,1.0
037862_014438,03785_01445,37.8625,14.4375,37.85,14.425,1.0
037862_014462,03785_01445,37.8625,14.4625,37.85,14.45,1.0
037862_014488,03785_01445,37.8625,14.4875,37.85,14.475,1.0
037862_014512,03785_01455,37.8625,14.5125,37.85,14.5,1.0
037862_014538,03785_01455,37.8625,14.5375,37.85,14.525,1.0
037862_014562,03785_01455,37.8625,14.5625,37.85,14.55,1.0
037862_014588,03785_01455,37.8625,14.5875,37.85,14.575,1.0
037862_014612,03785_01465,37.8625,14.6125,37.85,14.6,1.0
037862_014638,03785_01465,37.8625,14.6375,37.85,14.625,1.0
037862_014662,03785_01465,37.8625,14.6625,37.85,14.65,1.0
037862_014688,03785_01465,37.8625,14.6875,37.85,14.675,1.0
037862_014712,03785_01475,37.8625,14.7125,37.85,14.7,1.0
037862_014738,03785_01475,37.8625,14.7375,37.85,14.725,1.0
037862_014762,03785_01475,37.8625,14.7625,37.85,14.75,1.0
037862_014788,03785_01475,37.8625,14.7875,37.85,14.775,1.0
037862_014812,03785_01485,37.8625,14.8125,37.85,14.8,1.0
037862_014838,03785_01485,37.8625,14.8375,37.85,14.825,1.0
037862_014862,03785_01485,37.8625,14.8625,37.85,14.85,1.0
037862_014888,03785_01485,37.8625,14.8875,37.85,14.875,1.0
037862_014912,03785_01495,37.8625,14.9125,37.85,14.9,1.0
037862_014938,03785_01495,37.8625,14.9375,37.85,14.925,1.0
037862_014962,03785_01495,37.8625,14.9625,37.85,14.95,1.0
037862_014988,03785_01495,37.8625,14.9875,37.85,14.975,1.0
037862_015012,03785_01505,37.8625,15.0125,37.85,15.0,1.0
037862_015038,03785_01505,37.8625,15.0375,37.85,15.025,1.0
037862_015062,03785_01505,37.8625,15.0625,37.85,15.05,1.0
037862_015088,03785_01505,37.8625,15.0875,37.85,15.075,1.0
037862_015112,03785_01515,37.8625,15.1125,37.85,15.1,1.0
037862_015138,03785_01515,37.8625,15.1375,37.85,15.125,1.0
037862_015162,03785_01515,37.8625,15.1625,37.85,15.15,1.0
037862_015188,03785_01515,37.8625,15.1875,37.85,15.175,1.0
037888_012712,03785_01275,37.8875,12.7125,37.875,12.7,1.0
037888_012738,03785_01275,37.8875,12.7375,37.875,12.725,1.0
037888_012762,03785_01275,37.8875,12.7625,37.875,12.75,1.0
037888_012788,03785_01275,37.8875,12.7875,37.875,12.775,1.0
037888_013312,03785_01335,37.8875,13.3125,37.875,13.3,1.0
037888_013338,03785_01335,37.8875,13.3375,37.875,13.325,1.0
