cell_id,lat,lon,lat_min,lon_min,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente,qualita_bosco,macroregione,idoneita_quota,idoneita_ospite,attiva
03795_01425,37.95,14.25,37.9,14.2,1.0,0.17984,0.0,0.06019,0.0,0.0,0.14324,0.09289,9753,2341,0.24003,14280,589.4,20.2,1252.6,284.2,13.55,0.1854,0.3375,0.3153,0.1597,0.0022,0.0,0.0,0.153,0.2405,0.186,0.064,0.031,0.0962,0.1344,0.0949,0.2516,0.1367,0.9889,0.9875,mediterraneo,0.769,0.7594,True
03795_01435,37.95,14.35,37.9,14.3,1.0,0.18459,0.00441,0.00174,0.21892,0.0,0.08558,0.00082,9757,1861,0.19074,14280,599.5,58.6,1112.3,224.5,16.18,0.0911,0.4271,0.37,0.1118,0.0,0.0,0.0,0.1296,0.207,0.1329,0.0261,0.0191,0.1605,0.2106,0.1142,0.2109,-0.1117,0.9937,0.9938,mediterraneo,0.8132,0.8082,True
03795_01445,37.95,14.45,37.9,14.4,1.0,0.6723,0.0,0.0,0.06212,0.0,0.05289,0.0,9756,6559,0.6723,14280,764.7,127.8,1457.7,258.9,14.71,0.0273,0.2603,0.3961,0.2593,0.0569,0.0,0.0,0.1716,0.1828,0.0827,0.0288,0.0234,0.1221,0.2021,0.1865,0.3118,-0.1915,0.9967,1.0,appenninico,0.847,0.847,True
03795_01455,37.95,14.55,37.9,14.5,1.0,0.85096,0.0,0.0,0.0165,0.0,0.03516,0.0,9756,8302,0.85096,14280,886.8,174.5,1693.0,346.3,13.49,0.0209,0.2282,0.273,0.2727,0.1897,0.0155,0.0,0.135,0.2282,0.2102,0.0531,0.0101,0.0318,0.1447,0.1869,0.3715,0.1138,0.9952,1.0,appenninico,0.8401,0.8401,True
03795_01465,37.95,14.65,37.9,14.6,1.0,0.74897,0.0,0.0,0.07001,0.0,0.02327,0.0,9756,7307,0.74897,14280,1115.0,367.1,1843.5,310.8,13.41,0.0,0.0367,0.247,0.2989,0.3648,0.0526,0.0,0.1477,0.1381,0.0825,0.0224,0.0511,0.1162,0.2611,0.1809,0.2268,-0.2793,0.9926,1.0,appenninico,0.8814,0.8814,True
03795_01475,37.95,14.75,37.9,14.7,1.0,0.66834,0.0,0.0,0.08181,0.0,0.08807,0.0,9754,6519,0.66834,14280,1240.5,430.7,1781.0,276.2,12.34,0.0,0.0147,0.1146,0.2701,0.5104,0.0902,0.0,0.2263,0.1525,0.1095,0.0606,0.0843,0.1407,0.1156,0.1106,0.1915,-0.0312,0.9889,1.0,appenninico,0.8487,0.8487,True
03795_01485,37.95,14.85,37.9,14.8,1.0,0.51706,0.0,0.06385,0.08087,0.0,0.01763,0.0,9757,5668,0.58091,14280,1290.6,822.7,1645.4,146.7,11.9,0.0,0.0,0.0031,0.2749,0.7194,0.0027,0.0,0.1139,0.1572,0.1867,0.0908,0.0677,0.181,0.1482,0.0544,0.0036,0.049,0.9736,0.9945,appenninico,0.8901,0.8852,True
03795_01495,37.95,14.95,37.9,14.9,1.0,0.0732,0.0,0.29014,0.00318,0.0,0.16916,0.0,9754,3544,0.36334,14280,1145.1,602.3,1600.1,169.8,12.03,0.0,0.0,0.1006,0.4756,0.4237,0.0001,0.0,0.057,0.152,0.2604,0.1393,0.0876,0.1572,0.0998,0.0466,-0.0973,0.2289,0.9747,0.9601,appenninico,0.9313,0.8941,True
03795_01505,37.95,15.05,37.9,15.0,1.0,0.30477,0.00984,0.08037,0.06099,0.0,0.13234,0.06838,9755,3853,0.39498,14280,892.9,392.4,1340.8,222.0,15.08,0.0,0.1385,0.3254,0.4808,0.0553,0.0,0.0,0.0799,0.1277,0.149,0.1541,0.1545,0.1372,0.1231,0.0745,-0.1434,0.0803,0.959,0.9836,appenninico,0.92,0.9049,True
03795_01515,37.95,15.15,37.9,15.1,1.0,0.37399,0.02327,0.02614,0.01783,0.0,0.22158,0.0372,9757,4131,0.4234,14280,765.6,267.0,1360.1,226.1,17.15,0.0098,0.2429,0.449,0.2824,0.0158,0.0,0.0,0.0802,0.1114,0.1157,0.128,0.1421,0.1578,0.1593,0.1054,-0.1147,-0.0628,0.9868,0.9832,appenninico,0.8706,0.856,True
03795_01525,37.95,15.25,37.9,15.2,1.0,0.37478,0.01456,0.00513,0.094,0.0,0.14177,0.00882,9755,3848,0.39447,14280,631.1,116.9,1182.4,192.6,17.62,0.0475,0.3898,0.4831,0.0796,0.0,0.0,0.0,0.109,0.1663,0.1773,0.1219,0.1385,0.1293,0.0895,0.0682,-0.045,0.1532,0.992,0.9901,appenninico,0.7843,0.7765,True
03805_01325,38.05,13.25,38.0,13.2,1.0,0.00534,0.14824,0.00431,0.06108,0.0,0.22195,0.04845,9741,1538,0.15789,14400,659.6,136.6,1147.4,215.4,14.21,0.0708,0.2906,0.503,0.1356,0.0,0.0,0.0,0.2078,0.1525,0.1144,0.1728,0.0987,0.0528,0.0699,0.131,0.1518,0.1438,0.9819,0.7639,appenninico,0.8055,0.6153,True
03805_01455,38.05,14.55,38.0,14.5,0.5202,0.21,0.0,0.0,0.0,0.0,0.0,0.0,9743,2046,0.21,14400,158.7,0.0,801.7,210.0,6.18,0.7658,0.1779,0.0562,0.0,0.0,0.0,0.0,0.2463,0.1108,0.1347,0.0257,0.0053,0.0653,0.1744,0.2375,0.437,-0.1682,0.5108,1.0,mediterraneo,0.623,0.623,True
03805_01475,38.05,14.75,38.0,14.7,1.0,0.06147,0.00236,0.14982,0.08035,0.0,0.13761,0.00493,9745,2082,0.21365,14400,613.7,45.2,1302.7,281.5,17.87,0.1644,0.3171,0.341,0.1669,0.0106,0.0,0.0,0.1883,0.1923,0.0789,0.0439,0.0418,0.175,0.1468,0.1329,0.226,-0.1219,0.9893,0.9622,appenninico,0.7312,0.7036,True
03805_01485,38.05,14.85,38.0,14.8,1.0,0.00842,0.00349,0.09208,0.03285,0.0,0.00965,0.0,9742,1013,0.10399,14400,724.9,125.7,1299.7,250.5,17.99,0.0447,0.2876,0.3969,0.257,0.0138,0.0,0.0,0.1378,0.2204,0.1223,0.0357,0.0504,0.1818,0.1669,0.0848,0.1601,-0.056,0.9923,0.9473,appenninico,0.8295,0.7858,True
03805_01495,38.05,14.95,38.0,14.9,1.0,0.25675,0.0,0.0001,0.01539,0.0,0.03232,0.0,9745,2503,0.25685,14400,723.5,98.1,1315.1,256.0,15.98,0.0638,0.2515,0.4142,0.2561,0.0144,0.0,0.0,0.1647,0.1652,0.1496,0.0781,0.0563,0.0752,0.1723,0.1385,0.2248,-0.0018,0.991,1.0,appenninico,0.8287,0.8287,True
03805_01505,38.05,15.05,38.0,15.0,1.0,0.34011,0.0,0.0,0.04722,0.0,0.11375,0.01037,9741,3313,0.34011,14400,576.2,38.2,1135.1,221.2,14.24,0.1101,0.4343,0.3719,0.0838,0.0,0.0,0.0,0.1636,0.1224,0.1694,0.1128,0.0387,0.0363,0.1379,0.2188,0.2688,0.0171,0.9822,1.0,mediterraneo,0.8147,0.8147,True
03805_01515,38.05,15.15,38.0,15.1,1.0,0.2751,0.00595,0.03367,0.04414,0.0,0.20417,0.0,9742,3066,0.31472,14400,460.2,49.8,1103.4,226.3,16.38,0.2894,0.4269,0.2523,0.0314,0.0,0.0,0.0,0.1384,0.1348,0.1692,0.0839,0.0248,0.0631,0.2019,0.1839,0.24,-0.0528,0.9482,0.9899,mediterraneo,0.7679,0.7601,True
03805_01525,38.05,15.25,38.0,15.2,1.0,0.3565,0.0,0.12338,0.01242,0.0,0.34449,0.00216,9742,4675,0.47988,14400,723.0,204.6,1262.0,213.0,19.47,0.0194,0.2678,0.4998,0.2106,0.0024,0.0,0.0,0.1069,0.1162,0.1527,0.0953,0.07,0.1134,0.1904,0.1551,0.0791,-0.0809,0.9935,0.9871,appenninico,0.853,0.842,True
03805_01535,38.05,15.35,38.0,15.3,1.0,0.23892,0.0,0.05737,0.12336,0.0,0.39409,0.0,9744,2887,0.29629,14400,728.3,59.2,1259.1,228.2,20.5,0.0424,0.244,0.4692,0.243,0.0015,0.0,0.0,0.0939,0.12,0.1574,0.1248,0.1222,0.141,0.1393,0.1015,-0.0625,0.0207,0.9951,0.9903,appenninico,0.847,0.8388,True
03805_01575,38.05,15.75,38.0,15.7,1.0,0.13467,0.02484,0.0736,0.00595,0.0,0.05707,0.1125,9742,2271,0.23311,14400,701.7,182.7,1236.8,225.4,15.36,0.0469,0.2683,0.4778,0.2042,0.0026,0.0,0.0,0.1303,0.0455,0.0624,0.0975,0.1642,0.1662,0.1655,0.1685,-0.0711,-0.2466,0.9599,0.9576,appenninico,0.833,0.7977,True
03805_01585,38.05,15.85,38.0,15.8,1.0,0.04792,0.15085,0.15167,0.00544,0.0,0.06167,0.16398,9745,3415,0.35044,14400,904.2,181.7,1538.3,305.0,17.71,0.0088,0.197,0.268,0.344,0.1822,0.0,0.0,0.0401,0.0755,0.1365,0.2005,0.1713,0.1575,0.1395,0.0791,-0.2843,0.0302,0.9683,0.8707,appenninico,0.8739,0.7609,True
03805_01595,38.05,15.95,38.0,15.9,1.0,0.30839,0.11689,0.04454,0.06712,0.0,0.11833,0.20679,9744,4578,0.46982,14400,843.8,178.0,1518.6,263.2,20.43,0.0143,0.1703,0.4093,0.2997,0.1065,0.0,0.0,0.0876,0.09,0.128,0.1564,0.1591,0.1295,0.1436,0.1059,-0.135,-0.0045,0.9896,0.9331,appenninico,0.8848,0.8256,True
03805_01605,38.05,16.05,38.0,16.0,1.0,0.3462,0.00113,0.0,0.01386,0.0,0.04003,0.08037,9743,3384,0.34733,14400,398.9,24.7,1172.5,253.9,14.55,0.4205,0.3408,0.1992,0.0394,0.0,0.0,0.0,0.1225,0.1481,0.1654,0.2045,0.1558,0.0958,0.0487,0.0592,-0.1037,0.259,0.9463,0.9992,mediterraneo,0.7239,0.7233,True
03815_01325,38.15,13.25,38.1,13.2,0.9089,0.0,0.13157,0.00195,0.16538,0.0,0.15243,0.04255,9729,1299,0.13352,14400,330.8,0.0,1031.1,263.1,13.34,0.4901,0.3274,0.1697,0.0128,0.0,0.0,0.0,0.139,0.1621,0.1331,0.1344,0.0861,0.0506,0.1141,0.1805,0.1686,0.0694,0.7594,0.7529,mediterraneo,0.7083,0.5333,True
03815_01485,38.15,14.85,38.1,14.8,0.6526,0.10587,0.0,0.00452,0.00637,0.0,0.02683,0.0,9729,1074,0.11039,14400,208.8,0.0,849.2,224.5,11.14,0.676,0.251,0.0731,0.0,0.0,0.0,0.0,0.1557,0.1707,0.104,0.0249,0.0406,0.1607,0.1905,0.1529,0.2178,-0.1741,0.6272,0.998,mediterraneo,0.6509,0.6496,True
03815_01495,38.15,14.95,38.1,14.9,0.6966,0.11127,0.0,0.0,0.01747,0.0,0.04233,0.0,9733,1083,0.11127,14400,244.7,0.0,1077.5,266.6,10.82,0.6453,0.2171,0.1217,0.0159,0.0,0.0,0.0,0.1383,0.2266,0.1921,0.0951,0.0279,0.05,0.1529,0.1171,0.2542,0.1548,0.6672,1.0,mediterraneo,0.6585,0.6585,True
03815_01535,38.15,15.35,38.1,15.3,1.0,0.09762,0.0,0.02672,0.01788,0.0,0.34443,0.0,9732,1210,0.12434,14400,301.5,13.1,917.7,199.2,13.82,0.5853,0.3034,0.1111,0.0002,0.0,0.0,0.0,0.1651,0.18,0.1336,0.0495,0.036,0.1083,0.1837,0.1439,0.2471,-0.0702,0.926,0.9893,mediterraneo,0.6799,0.6726,True
03815_01545,38.15,15.45,38.1,15.4,1.0,0.15771,0.04223,0.18997,0.0,0.0,0.29939,0.0,9733,3795,0.38991,14400,512.4,36.3,1120.2,220.7,17.74,0.1929,0.4788,0.2762,0.0521,0.0,0.0,0.0,0.1087,0.1512,0.1519,0.1069,0.0956,0.111,0.1447,0.13,0.057,0.0187,0.9918,0.9486,mediterraneo,0.7929,0.7521,True
03815_01575,38.15,15.75,38.1,15.7,1.0,0.48587,0.01552,0.03094,0.0,0.0,0.00658,0.14513,9729,5179,0.53233,14400,688.6,161.5,1240.7,246.0,16.43,0.0362,0.3717,0.3761,0.2006,0.0153,0.0,0.0,0.1724,0.0689,0.0236,0.0595,0.1379,0.1789,0.1627,0.1962,0.054,-0.3208,0.9712,0.9898,appenninico,0.803,0.7948,True
03815_01585,38.15,15.85,38.1,15.8,1.0,0.42229,0.05253,0.34673,0.0,0.0,0.00093,0.0147,9728,7992,0.82155,14400,1399.1,695.0,1839.1,222.2,12.53,0.0,0.0,0.0197,0.1746,0.5935,0.2122,0.0,0.1188,0.0771,0.0578,0.067,0.1146,0.1436,0.2252,0.1959,0.0481,-0.3149,0.9281,0.9629,appenninico,0.7614,0.7332,True
03815_01595,38.15,15.95,38.1,15.9,1.0,0.28359,0.10217,0.37054,0.0,0.0,0.06034,0.14626,9729,7358,0.7563,14400,1331.0,423.0,1951.9,275.3,18.69,0.0,0.0103,0.0727,0.2039,0.5677,0.1454,0.0,0.1034,0.1858,0.1527,0.1427,0.1581,0.1339,0.0662,0.0571,-0.0841,0.1866,0.9892,0.9417,appenninico,0.8053,0.7584,True
03815_01605,38.15,16.05,38.1,16.0,1.0,0.39624,0.0,0.04882,0.0,0.0,0.06804,0.06362,9729,4330,0.44506,14400,466.5,54.1,1235.0,301.9,15.91,0.3859,0.2751,0.2378,0.0999,0.0013,0.0,0.0,0.13,0.223,0.1996,0.1372,0.1286,0.0799,0.0448,0.0568,0.0526,0.3194,0.926,0.9945,mediterraneo,0.7204,0.7164,True
03825_01555,38.25,15.55,38.2,15.5,0.7651,0.05845,0.00401,0.0637,0.02048,0.0,0.11937,0.0,9718,1226,0.12616,14520,182.7,0.0,590.8,154.1,8.67,0.7305,0.2695,0.0,0.0,0.0,0.0,0.0,0.1336,0.1648,0.1721,0.1563,0.0967,0.067,0.0751,0.1345,0.096,0.1822,0.7445,0.9668,mediterraneo,0.6308,0.6099,True
03825_01575,38.25,15.75,38.2,15.7,0.6224,0.25679,0.0,0.01647,0.0,0.0,0.07081,0.03983,9716,2655,0.27326,14520,321.6,0.0,1087.1,307.6,10.28,0.4836,0.2922,0.1881,0.0361,0.0,0.0,0.0,0.2323,0.106,0.034,0.036,0.0955,0.1361,0.1367,0.2235,0.2556,-0.26,0.59,0.997,mediterraneo,0.7053,0.7032,True
03825_01585,38.25,15.85,38.2,15.8,0.988,0.20924,0.0457,0.08913,0.0,0.0,0.04621,0.0352,9716,3343,0.34407,14520,720.9,0.0,1348.3,307.5,10.97,0.0806,0.3657,0.1686,0.3656,0.0194,0.0,0.0,0.2256,0.2011,0.1466,0.0639,0.0197,0.0402,0.1186,0.1844,0.4143,0.0614,0.8196,0.9538,appenninico,0.7818,0.7457,True
03825_01595,38.25,15.95,38.2,15.9,1.0,0.15006,0.03983,0.24341,0.00257,0.0,0.0,0.02233,9716,4210,0.4333,14520,661.5,147.8,1567.5,365.6,13.5,0.161,0.3808,0.1817,0.1502,0.1263,0.0,0.0,0.211,0.2042,0.1197,0.0406,0.009,0.0425,0.1655,0.2075,0.4437,-0.0515,0.9528,0.9489,appenninico,0.6989,0.6632,True
03825_01605,38.25,16.05,38.2,16.0,1.0,0.31872,0.03828,0.15921,0.00196,0.0,0.08305,0.02573,9717,5016,0.51621,14520,708.5,128.1,1410.7,320.0,14.69,0.1603,0.2203,0.2256,0.3738,0.02,0.0,0.0,0.1263,0.1238,0.1663,0.1327,0.137,0.0881,0.101,0.1246,0.0096,0.0995,0.9188,0.966,appenninico,0.7774,0.751,True
03825_01615,38.25,16.15,38.2,16.1,1.0,0.16692,0.00021,0.02583,0.00422,0.0,0.04291,0.10374,9717,1875,0.19296,14641,351.6,22.1,1016.2,228.7,13.78,0.521,0.3246,0.1223,0.0321,0.0,0.0,0.0,0.096,0.1732,0.1469,0.1212,0.207,0.1557,0.0441,0.0558,-0.1479,0.1669,0.9396,0.993,mediterraneo,0.6918,0.687,True
03835_01605,38.35,16.05,38.3,16.0,1.0,0.19279,0.0,0.0508,0.0,0.0,0.0,0.01958,9705,2364,0.24359,14400,331.7,123.4,933.5,160.8,7.3,0.544,0.3672,0.0848,0.004,0.0,0.0,0.0,0.1951,0.1141,0.0116,0.004,0.0681,0.179,0.2187,0.2093,0.2285,-0.4134,0.5547,0.9896,mediterraneo,0.69,0.6828,True
03835_01615,38.35,16.15,38.3,16.1,1.0,0.31684,0.03793,0.37518,0.00371,0.0,0.00258,0.11936,9702,7082,0.72995,14520,744.1,314.4,1005.8,143.8,14.18,0.0,0.1683,0.674,0.1577,0.0,0.0,0.0,0.1473,0.1527,0.1274,0.1002,0.1112,0.1413,0.1215,0.0984,0.0425,0.0199,0.9344,0.9613,appenninico,0.899,0.8642,True
03835_01625,38.35,16.25,38.3,16.2,1.0,0.19672,0.0,0.01092,0.0,0.0,0.08059,0.16313,9704,2015,0.20764,14280,370.6,36.8,945.2,182.3,15.01,0.4093,0.4648,0.1249,0.001,0.0,0.0,0.0,0.06,0.146,0.1833,0.1447,0.1545,0.1708,0.1158,0.0248,-0.2003,0.1344,0.9557,0.9974,mediterraneo,0.7332,0.7313,True
03835_01635,38.35,16.35,38.3,16.3,0.942,0.14985,0.0,0.0,0.0,0.0,0.06153,0.14274,9703,1454,0.14985,14400,288.1,0.0,1018.5,256.8,11.45,0.6145,0.2311,0.1328,0.0215,0.0,0.0,0.0,0.0484,0.0753,0.1658,0.1993,0.1618,0.1686,0.1253,0.0555,-0.2918,0.0749,0.818,1.0,mediterraneo,0.6668,0.6668,True
03845_01615,38.45,16.15,38.4,16.1,1.0,0.37509,0.0,0.2007,0.0131,0.0,0.00475,0.00464,9691,5580,0.57579,14399,594.3,118.7,1048.5,214.3,10.62,0.1047,0.3982,0.4,0.0971,0.0,0.0,0.0,0.1464,0.0417,0.0128,0.0474,0.1353,0.2173,0.2024,0.1967,-0.0105,-0.4316,0.9072,0.9826,mediterraneo,0.8143,0.8001,True
03845_01625,38.45,16.25,38.4,16.2,1.0,0.70307,0.02663,0.1961,0.0,0.0,0.00268,0.00805,9689,8970,0.9258,14161,998.7,546.3,1287.3,112.6,9.95,0.0,0.0014,0.173,0.8028,0.0227,0.0,0.0,0.0791,0.0822,0.1263,0.1431,0.1466,0.1709,0.1562,0.0956,-0.1698,-0.0616,0.934,0.9822,appenninico,0.9873,0.9697,True
03845_01635,38.45,16.35,38.4,16.3,1.0,0.65515,0.03332,0.0687,0.0,0.0,0.03559,0.0261,9694,7340,0.75717,14280,791.7,118.4,1393.0,275.2,17.06,0.0579,0.1918,0.3553,0.3632,0.0317,0.0,0.0,0.0735,0.1212,0.1792,0.1632,0.155,0.1446,0.1042,0.0589,-0.1787,0.1372,0.9768,0.9845,appenninico,0.8572,0.8439,True
03845_01645,38.45,16.45,38.4,16.4,1.0,0.10551,0.00113,0.00474,0.02032,0.0,0.11726,0.18482,9696,1080,0.11138,14280,397.9,65.7,1022.5,207.9,14.59,0.3988,0.4241,0.1515,0.0256,0.0,0.0,0.0,0.0989,0.1473,0.1562,0.1945,0.1652,0.1323,0.0606,0.045,-0.1624,0.22,0.9691,0.9953,mediterraneo,0.7315,0.7281,True
03855_01615,38.55,16.15,38.5,16.1,1.0,0.16305,0.0,0.0,0.0,0.0,0.00393,0.00847,9678,1578,0.16305,14520,318.7,68.9,911.6,194.6,9.81,0.6614,0.1916,0.1469,0.0001,0.0,0.0,0.0,0.1828,0.0814,0.0525,0.0849,0.0773,0.0901,0.1609,0.2701,0.2354,-0.2541,0.9047,1.0,mediterraneo,0.6589,0.6589,True
03855_01625,38.55,16.25,38.5,16.2,1.0,0.5077,0.05726,0.15483,0.0,0.0,0.00031,0.01127,9675,6964,0.71979,14280,814.9,149.6,1200.3,249.4,8.97,0.052,0.1338,0.3652,0.4489,0.0001,0.0,0.0,0.1933,0.0859,0.0648,0.0447,0.0461,0.0954,0.1858,0.284,0.3181,-0.3046,0.942,0.9694,appenninico,0.8892,0.862,True
03855_01635,38.55,16.35,38.5,16.3,1.0,0.40879,0.1786,0.21457,0.0,0.0,0.00548,0.00693,9675,7759,0.80196,14400,1045.6,648.5,1427.7,161.0,8.94,0.0,0.0,0.2276,0.5728,0.1996,0.0,0.0,0.1167,0.146,0.1368,0.0821,0.1009,0.1157,0.1442,0.1576,0.095,-0.0411,0.8965,0.9309,appenninico,0.9587,0.8925,True
03855_01645,38.55,16.45,38.5,16.4,1.0,0.62616,0.04877,0.0341,0.0,0.0,0.02521,0.1336,9678,6862,0.70903,14400,787.0,179.1,1284.1,259.6,15.44,0.0333,0.2352,0.3059,0.4176,0.008,0.0,0.0,0.1004,0.1657,0.1742,0.1601,0.1689,0.1311,0.0452,0.0544,-0.1195,0.2346,0.9586,0.9804,appenninico,0.8644,0.8475,True
03865_01595,38.65,15.95,38.6,15.9,0.9275,0.13848,0.003,0.02784,0.0,0.0,0.01584,0.01004,9662,1636,0.16932,14400,434.2,0.0,706.8,187.2,6.89,0.2111,0.6833,0.1056,0.0,0.0,0.0,0.0,0.2714,0.1658,0.0813,0.0545,0.0665,0.0509,0.0698,0.2398,0.4328,-0.0359,0.6727,0.9873,mediterraneo,0.792,0.7819,True
03865_01605,38.65,16.05,38.6,16.0,1.0,0.12645,0.0,0.0,0.0,0.0,0.0,0.00269,9664,1222,0.12645,14400,384.8,36.2,633.7,118.2,7.0,0.2396,0.7501,0.0103,0.0,0.0,0.0,0.0,0.1587,0.1187,0.1376,0.168,0.1116,0.0569,0.0802,0.1683,0.0924,0.1042,0.8123,1.0,mediterraneo,0.7786,0.7786,True
03865_01625,38.65,16.25,38.6,16.2,1.0,0.37572,0.0089,0.04439,0.0,0.0,0.00445,0.06974,9664,4146,0.42901,14280,362.8,99.2,883.6,170.7,9.66,0.5132,0.3181,0.1687,0.0,0.0,0.0,0.0,0.1695,0.0828,0.0409,0.0504,0.1107,0.1711,0.1749,0.1996,0.1069,-0.3065,0.9188,0.9896,mediterraneo,0.7045,0.6972,True
03865_01635,38.65,16.35,38.6,16.3,1.0,0.40137,0.05348,0.13189,0.00517,0.0,0.01086,0.01231,9667,5672,0.58674,14400,721.7,459.3,1155.1,118.0,7.56,0.0,0.1941,0.7503,0.0556,0.0,0.0,0.0,0.1272,0.1049,0.1531,0.1386,0.0888,0.0609,0.1409,0.1856,0.1084,0.0116,0.8841,0.966,appenninico,0.8848,0.8547,True
03865_01645,38.65,16.45,38.6,16.4,1.0,0.45436,0.07214,0.07421,0.00362,0.0,0.0,0.04937,9662,5804,0.60071,14400,638.6,71.9,1240.1,284.0,11.59,0.1007,0.4238,0.2282,0.2416,0.0057,0.0,0.0,0.2386,0.1668,0.1548,0.1372,0.0781,0.0344,0.0398,0.1502,0.2698,0.2019,0.9378,0.9638,appenninico,0.7427,0.7158,True
03875_01625,38.75,16.25,38.7,16.2,0.9898,0.21158,0.00798,0.00342,0.0,0.0,0.01171,0.01388,9651,2152,0.22298,14399,198.5,0.0,638.0,130.4,8.98,0.7785,0.219,0.0024,0.0,0.0,0.0,0.0,0.0899,0.0798,0.0868,0.1241,0.1184,0.1271,0.1804,0.1935,-0.0171,-0.1836,0.8574,0.9903,mediterraneo,0.6165,0.6105,True
03875_01635,38.75,16.35,38.7,16.3,1.0,0.39046,0.13333,0.15956,0.0,0.0,0.0,0.01669,9645,6591,0.68335,14520,712.2,189.1,1037.2,187.3,9.84,0.0263,0.2316,0.5954,0.1467,0.0,0.0,0.0,0.0685,0.0645,0.1279,0.129,0.0952,0.1101,0.2143,0.1902,-0.0178,-0.1681,0.9517,0.9395,appenninico,0.8579,0.806,True
03875_01645,38.75,16.45,38.7,16.4,1.0,0.34218,0.02746,0.02187,0.01161,0.0,0.01047,0.02135,9650,3778,0.39151,14520,501.8,189.9,875.2,170.9,8.16,0.1289,0.5977,0.2734,0.0,0.0,0.0,0.0,0.126,0.1686,0.1834,0.1771,0.1495,0.0922,0.0313,0.0719,-0.0454,0.2908,0.8606,0.9797,mediterraneo,0.825,0.8083,True
03885_01635,38.85,16.35,38.8,16.3,1.0,0.28087,0.00405,0.0137,0.0,0.0,0.0,0.01152,9638,2878,0.29862,14400,318.1,24.1,905.9,223.8,8.49,0.5285,0.3348,0.1365,0.0003,0.0,0.0,0.0,0.2602,0.1464,0.0859,0.0248,0.0528,0.0774,0.1359,0.2165,0.4033,-0.1454,0.822,0.9943,mediterraneo,0.6983,0.6943,True
03885_01645,38.85,16.45,38.8,16.4,1.0,0.10864,0.00685,0.20266,0.00674,0.0,0.0,0.04555,9637,3066,0.31815,14400,305.1,99.6,828.7,108.3,7.55,0.4839,0.4911,0.025,0.0,0.0,0.0,0.0,0.1525,0.2329,0.1311,0.0924,0.0876,0.12,0.0912,0.0924,0.15,0.1271,0.7794,0.9628,mediterraneo,0.7061,0.6798,True
03895_00885,38.95,8.85,38.9,8.8,0.9988,0.10865,0.05854,0.0,0.00437,0.0,0.66656,0.0,9618,1608,0.16719,14280,229.8,0.0,670.4,139.8,11.4,0.6915,0.3024,0.0061,0.0,0.0,0.0,0.0,0.0689,0.084,0.1414,0.147,0.1499,0.1562,0.1569,0.0956,-0.174,-0.0309,0.9317,0.9125,mediterraneo,0.6429,0.5866,True
03895_00895,38.95,8.95,38.9,8.9,0.5578,0.10648,0.05631,0.00914,0.0,0.0,0.15469,0.0,9626,1655,0.17193,14280,87.9,-1.5,533.5,139.6,5.18,0.8753,0.1247,0.0,0.0,0.0,0.0,0.0,0.0956,0.1023,0.2211,0.2303,0.1335,0.0729,0.0612,0.0832,-0.1278,0.2875,0.3671,0.9155,mediterraneo,0.5874,0.5378,True
03895_01625,38.95,16.25,38.9,16.2,0.944,0.11284,0.00665,0.01663,0.0,0.0,0.0,0.01195,9624,1310,0.13612,14161,231.2,-1.0,1093.2,268.2,6.95,0.698,0.162,0.1195,0.0205,0.0,0.0,0.0,0.0003,0.0183,0.1167,0.1851,0.3555,0.2214,0.0999,0.0028,-0.6465,-0.0036,0.4581,0.9817,mediterraneo,0.6415,0.6298,True
03895_01635,38.95,16.35,38.9,16.3,1.0,0.22103,0.0,0.03554,0.0,0.0,0.0,0.0,9623,2469,0.25657,14280,269.5,24.5,1095.9,239.5,7.42,0.6826,0.1892,0.1127,0.0155,0.0,0.0,0.0,0.0318,0.0169,0.072,0.1371,0.2816,0.2652,0.1379,0.0575,-0.505,-0.1946,0.6543,0.9931,mediterraneo,0.647,0.6425,True
03895_01645,38.95,16.45,38.9,16.4,1.0,0.39015,0.0,0.05186,0.01891,0.0,0.00249,0.0503,9622,4253,0.44201,14280,445.8,73.5,1058.5,254.2,11.41,0.3892,0.3249,0.2274,0.0585,0.0,0.0,0.0,0.0765,0.0592,0.0793,0.1506,0.2372,0.1861,0.1272,0.084,-0.3044,-0.0946,0.9511,0.9941,mediterraneo,0.73,0.7257,True
03895_01655,38.95,16.55,38.9,16.5,1.0,0.39886,0.00353,0.04571,0.00779,0.0,0.00748,0.08686,9625,4313,0.4481,14280,480.6,66.2,978.7,192.4,14.8,0.1975,0.5191,0.2769,0.0065,0.0,0.0,0.0,0.0583,0.1281,0.1767,0.1239,0.1558,0.1854,0.129,0.0428,-0.1975,0.0663,0.9807,0.9929,mediterraneo,0.803,0.7973,True
