cell_id,lat,lon,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente
04485_01245,44.85,12.45,14400,-0.5,-4.3,4.4,1.3,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_00675,44.95,6.75,14280,2140.3,1250.5,3118.8,361.5,22.14,0.0,0.0,0.0,0.0,0.0956,0.2293,0.6751,0.1031,0.1423,0.2082,0.1535,0.0864,0.0732,0.1195,0.1137,0.0382,0.1687,0.9921
04495_00685,44.95,6.85,14280,1969.5,1180.9,3054.3,334.6,20.32,0.0,0.0,0.0,0.0007,0.1508,0.3805,0.4681,0.1171,0.1207,0.0633,0.0804,0.0985,0.1437,0.2459,0.1304,0.037,-0.2438,0.9944
04495_00695,44.95,6.95,14280,2370.0,1552.7,3245.8,333.1,24.18,0.0,0.0,0.0,0.0,0.0081,0.1577,0.8342,0.0969,0.1451,0.1184,0.0471,0.0604,0.2009,0.2173,0.1138,0.0392,-0.1911,0.994
04495_00705,44.95,7.05,14280,1862.8,886.3,2998.4,417.7,27.92,0.0,0.0,0.0001,0.0507,0.2312,0.3606,0.3573,0.176,0.1393,0.1093,0.1693,0.1639,0.09,0.0655,0.0868,-0.0144,0.1422,0.9973
04495_00715,44.95,7.15,14280,1246.7,575.6,2218.9,343.4,24.63,0.0,0.0027,0.1903,0.2644,0.3796,0.1472,0.0159,0.1517,0.1399,0.1154,0.1337,0.1638,0.1041,0.0694,0.1219,0.0042,0.0774,0.9933
04495_00725,44.95,7.25,14280,997.6,462.1,2044.3,317.6,20.14,0.0,0.1071,0.3039,0.346,0.195,0.0477,0.0004,0.034,0.1179,0.1566,0.1446,0.1471,0.1909,0.1444,0.0644,-0.2277,0.0223,0.9653
04495_00735,44.95,7.35,14280,535.8,290.2,1444.6,244.2,10.17,0.0279,0.6671,0.205,0.0815,0.0185,0.0,0.0,0.0748,0.1555,0.2749,0.2165,0.1354,0.0889,0.0266,0.0273,-0.152,0.4389,0.6837
04495_00745,44.95,7.45,14280,290.5,250.7,827.7,65.8,1.93,0.8747,0.1093,0.016,0.0,0.0,0.0,0.0,0.0168,0.0635,0.0601,0.2779,0.2214,0.3408,0.0168,0.0028,-0.5884,0.0273,0.1003
04495_00755,44.95,7.55,14280,249.6,231.0,297.3,9.8,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679,0.2036,0.1946,0.0633,0.1222,0.1493,0.1131,0.086,-0.015,0.1206,0.0155
04495_00765,44.95,7.65,14280,230.1,215.0,262.5,6.2,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0976,0.3252,0.3415,0.0569,0.0488,0.0488,0.0163,-0.1413,0.5713,0.0086
04495_00775,44.95,7.75,14280,237.7,215.0,314.9,15.9,0.9,0.9967,0.0033,0.0,0.0,0.0,0.0,0.0,0.0012,0.0184,0.1423,0.162,0.1571,0.2675,0.2037,0.0479,-0.4196,-0.1664,0.0571
04495_00785,44.95,7.85,14280,249.8,232.6,286.0,8.3,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.04,0.4,0.28,0.4506,-0.599,0.0018
04495_00795,44.95,7.95,14280,247.8,169.1,280.2,22.5,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788,0.1529,0.249,0.1548,0.0856,0.0766,0.1114,0.0909,0.0071,0.2456,0.2551
04495_00805,44.95,8.05,14399,208.4,141.8,317.5,32.6,5.17,0.9989,0.0011,0.0,0.0,0.0,0.0,0.0,0.0592,0.1374,0.1813,0.1063,0.095,0.1676,0.1786,0.0745,-0.0815,0.0047,0.7334
04495_00815,44.95,8.15,14161,196.3,116.9,304.3,33.0,5.58,0.9998,0.0002,0.0,0.0,0.0,0.0,0.0,0.0942,0.1833,0.1557,0.0942,0.1192,0.1814,0.125,0.0471,-0.0599,0.0699,0.7522
04495_00825,44.95,8.25,14280,169.9,109.8,297.2,34.8,4.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581,0.101,0.2001,0.1152,0.1033,0.151,0.1714,0.1,-0.0931,0.0013,0.6693
04495_00835,44.95,8.35,14280,179.1,115.6,279.3,28.0,4.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752,0.1639,0.1648,0.1061,0.0957,0.1972,0.1355,0.0616,-0.0719,0.0386,0.6306
04495_00845,44.95,8.45,14280,146.2,90.0,283.3,34.7,2.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503,0.1271,0.1836,0.108,0.1376,0.1955,0.1425,0.0554,-0.1803,0.0329,0.3273
04495_00855,44.95,8.55,14399,120.2,83.0,266.6,34.9,1.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513,0.1283,0.158,0.1133,0.1638,0.2166,0.1165,0.0522,-0.2274,0.0152,0.2409
04495_00865,44.95,8.65,14161,127.7,76.5,263.1,44.5,3.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0822,0.1803,0.1711,0.1042,0.1117,0.1422,0.1294,-0.0739,0.0497,0.4202
04495_00875,44.95,8.75,14280,90.8,72.5,153.1,9.7,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529,0.15,0.2235,0.3647,0.1529,0.0029,0.0088,0.0441,-0.2296,0.5579,0.0238
04495_00885,44.95,8.85,14280,93.6,71.0,157.2,11.6,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.2581,0.0,0.0,0.0,0.0161,0.2097,0.4032,0.6331,-0.3112,0.0043
04495_00895,44.95,8.95,14280,112.9,77.0,218.4,23.9,0.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993,0.234,0.0709,0.0,0.0,0.0213,0.4823,0.0922,0.3262,-0.3361,0.0099
04495_00905,44.95,9.05,14399,208.8,84.6,599.6,118.1,5.47,0.7833,0.2167,0.0,0.0,0.0,0.0,0.0,0.1273,0.1762,0.0697,0.0586,0.0507,0.1086,0.2227,0.1862,0.2218,-0.2016,0.4725
04495_00915,44.95,9.15,14161,282.7,99.1,564.3,97.3,9.76,0.579,0.421,0.0,0.0,0.0,0.0,0.0,0.1613,0.1667,0.0891,0.0623,0.114,0.1535,0.1255,0.1275,0.1046,-0.0731,0.9191
04495_00925,44.95,9.25,14280,364.7,155.6,641.1,95.7,8.98,0.2792,0.7155,0.0053,0.0,0.0,0.0,0.0,0.1269,0.1573,0.1524,0.0782,0.0585,0.1199,0.1771,0.1296,0.1319,-0.0333,0.9604
04495_00935,44.95,9.35,14280,368.5,159.2,791.1,117.3,8.41,0.3363,0.6204,0.0433,0.0,0.0,0.0,0.0,0.1416,0.1233,0.1653,0.1317,0.0869,0.0872,0.1091,0.1549,0.099,0.0653,0.9495
04495_00945,44.95,9.45,14280,260.7,98.3,579.7,103.7,6.55,0.6512,0.3488,0.0,0.0,0.0,0.0,0.0,0.1481,0.1425,0.1876,0.1088,0.0519,0.0679,0.1196,0.1737,0.197,0.0793,0.7436
04495_00955,44.95,9.55,14399,187.5,80.0,573.4,108.8,3.49,0.8551,0.1449,0.0,0.0,0.0,0.0,0.0,0.1614,0.2081,0.2446,0.0731,0.0231,0.0153,0.0719,0.2025,0.3778,0.2254,0.4088
04495_00965,44.95,9.65,14161,126.6,73.6,280.3,37.2,1.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1536,0.1483,0.2392,0.0071,0.0,0.0,0.1218,0.3301,0.5066,-0.0037,0.08
04495_00975,44.95,9.75,14280,100.0,60.3,169.8,22.0,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357,0.25,0.0714,0.0,0.0,0.0,0.0,0.1429,0.8254,0.1104,0.002
04495_00985,44.95,9.85,14280,75.8,50.5,130.4,16.1,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_00995,44.95,9.95,14280,59.0,40.4,105.2,13.2,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01005,44.95,10.05,14399,44.0,32.1,67.5,6.9,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01015,44.95,10.15,14161,37.0,26.5,55.8,5.4,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01025,44.95,10.25,14280,32.0,21.5,46.8,3.1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01035,44.95,10.35,14280,28.2,19.0,54.1,2.8,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.0426,0.1277,0.4681,0.0213,0.0851,0.0851,0.1277,-0.1712,0.3176,0.0033
04495_01045,44.95,10.45,14280,24.6,17.5,41.9,2.9,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746,0.3433,0.0896,0.0299,0.0746,0.209,0.1194,0.0597,0.1123,0.0643,0.0047
04495_01055,44.95,10.55,14399,21.5,16.5,42.1,2.8,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696,0.1304,0.0217,0.0,0.1522,0.1522,0.1739,0.238,0.0317,0.0032
04495_01065,44.95,10.65,14161,21.5,15.5,41.4,3.6,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.1085,0.1462,0.2406,0.0283,0.0613,0.1792,0.2075,0.0017,0.026,0.015
04495_01075,44.95,10.75,14280,18.1,14.0,33.7,1.7,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0741,0.2593,0.0741,0.0741,0.0,0.2222,0.2222,0.1195,-0.0135,0.0019
04495_01085,44.95,10.85,14280,16.9,12.5,32.7,1.7,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.6667,0.0,-0.0739,-0.3213,0.0002
04495_01095,44.95,10.95,14280,16.5,12.0,29.3,2.2,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01105,44.95,11.05,14399,13.2,9.5,33.6,1.9,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0405,0.1081,0.3243,0.0541,0.0135,0.1892,0.2432,-0.0216,0.0227,0.0051
04495_01115,44.95,11.15,14161,10.1,7.5,27.4,1.7,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01125,44.95,11.25,14280,8.2,1.0,20.5,1.2,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01135,44.95,11.35,14280,7.5,3.5,32.5,2.2,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.3803,0.0986,0.0563,0.0423,0.2394,0.0845,0.0563,0.0955,0.1406,0.005
04495_01145,44.95,11.45,14280,7.2,2.7,30.0,2.6,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.1176,0.3193,0.1092,0.084,0.1092,0.1092,0.0336,-0.0219,0.2831,0.0083
04495_01155,44.95,11.55,14399,5.9,2.7,29.3,2.2,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.3981,0.2136,0.0097,0.0291,0.1359,0.1068,0.0388,0.2245,0.2941,0.0072
04495_01165,44.95,11.65,14161,4.2,0.5,13.8,1.4,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01175,44.95,11.75,14280,2.8,-0.5,21.7,1.7,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4875,-0.8731,0.0001
04495_01185,44.95,11.85,14280,0.9,-2.1,20.5,1.9,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.3333,0.0,0.0556,0.3333,0.1667,0.0,0.0,-0.1292,0.0521,0.0013
04495_01195,44.95,11.95,14280,-0.9,-5.0,17.4,2.1,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01205,44.95,12.05,14399,-1.9,-5.5,21.7,3.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0333,0.1333,0.0667,0.2333,0.2,0.1333,0.0,-0.2463,-0.1576,0.0021
04495_01215,44.95,12.15,14161,-2.0,-4.6,10.8,1.8,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2059,-0.9784,0.0002
04495_01225,44.95,12.25,14280,-2.3,-6.0,10.2,2.0,0.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.3333,0.0,-0.1676,0.2962,0.0002
04495_01235,44.95,12.35,14280,-2.8,-5.5,8.3,1.6,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04495_01245,44.95,12.45,14280,-2.2,-5.5,16.6,1.9,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0228,-0.0011,0.0001
04495_01255,44.95,12.55,14399,-0.0,-2.5,1.6,0.2,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04505_00665,45.05,6.65,14400,1985.8,1271.2,3097.7,340.4,25.03,0.0,0.0,0.0,0.0,0.1408,0.3846,0.4747,0.0893,0.1657,0.1802,0.1066,0.1303,0.1284,0.1056,0.0939,-0.0318,0.1114,0.9873
04505_00675,45.05,6.75,14400,1890.9,1093.8,2841.8,424.8,22.72,0.0,0.0,0.0,0.0424,0.2486,0.2948,0.4142,0.1635,0.1477,0.067,0.0997,0.1471,0.1648,0.0885,0.1218,0.0186,-0.0462,0.9883
04505_00685,45.05,6.85,14400,1729.9,993.8,2956.5,489.3,21.93,0.0,0.0,0.0,0.1699,0.2804,0.2467,0.3029,0.1004,0.0463,0.0932,0.205,0.1213,0.0882,0.1454,0.2003,-0.0545,-0.0757,0.9535
04505_00695,45.05,6.95,14400,1947.6,780.2,3015.4,427.6,23.59,0.0,0.0,0.0111,0.0524,0.154,0.2945,0.4881,0.1585,0.0522,0.0749,0.2132,0.0796,0.0417,0.0952,0.2847,0.1465,-0.0627,0.9917
04505_00705,45.05,7.05,14400,1864.0,983.8,2831.9,407.4,25.79,0.0,0.0,0.0,0.0557,0.2238,0.3444,0.3761,0.1944,0.1393,0.1087,0.072,0.1726,0.0923,0.0771,0.1435,0.1107,0.0189,0.9958
04505_00715,45.05,7.15,14400,1889.9,850.5,2824.7,432.5,25.12,0.0,0.0,0.004,0.0667,0.2024,0.2891,0.4378,0.147,0.121,0.1219,0.1138,0.1269,0.1248,0.1056,0.1389,0.036,-0.0073,0.9985
04505_00725,45.05,7.25,14400,1278.1,429.7,2294.4,356.0,22.88,0.0,0.0186,0.1354,0.2919,0.3494,0.184,0.0207,0.2294,0.2049,0.1409,0.1518,0.128,0.0299,0.0172,0.0978,0.1928,0.2963,0.9979
04505_00735,45.05,7.35,14400,627.5,334.9,1305.2,215.6,11.31,0.0,0.5163,0.3553,0.1165,0.0118,0.0,0.0,0.1204,0.1887,0.2018,0.1778,0.099,0.0685,0.051,0.0928,0.0435,0.2999,0.7822
04505_00745,45.05,7.45,14400,408.9,283.6,911.4,108.1,6.09,0.0302,0.9027,0.067,0.0001,0.0,0.0,0.0,0.2505,0.1473,0.1023,0.1224,0.1216,0.1056,0.0671,0.0833,0.1296,0.0941,0.5229
04505_00755,45.05,7.55,14400,298.3,240.1,456.9,32.5,1.38,0.6108,0.3892,0.0,0.0,0.0,0.0,0.0,0.1588,0.105,0.1452,0.2652,0.1234,0.0688,0.032,0.1016,-0.0529,0.2537,0.1019
04505_00765,45.05,7.65,14400,256.1,210.0,463.5,30.0,1.85,0.9465,0.0535,0.0,0.0,0.0,0.0,0.0,0.0714,0.0476,0.0415,0.0803,0.0947,0.1573,0.3212,0.186,-0.0281,-0.4428,0.1254
04505_00775,45.05,7.75,14400,383.9,201.5,711.9,112.7,8.55,0.2398,0.7264,0.0338,0.0,0.0,0.0,0.0,0.0999,0.1081,0.1442,0.0876,0.116,0.1659,0.1458,0.1327,-0.0261,-0.0757,0.8169
04505_00785,45.05,7.85,14400,334.2,256.4,586.0,57.2,5.58,0.3484,0.6516,0.0,0.0,0.0,0.0,0.0,0.0423,0.1224,0.2456,0.1037,0.0974,0.1838,0.1443,0.0605,-0.1293,0.0915,0.6462
04505_00795,45.05,7.95,14400,316.8,203.2,548.8,62.0,5.94,0.4799,0.5201,0.0,0.0,0.0,0.0,0.0,0.0412,0.1409,0.2172,0.1007,0.0959,0.1826,0.1652,0.0562,-0.1233,0.0555,0.6915
04505_00805,45.05,8.05,14520,262.5,178.0,480.9,47.3,6.99,0.8157,0.1843,0.0,0.0,0.0,0.0,0.0,0.0608,0.1495,0.204,0.0892,0.1093,0.1772,0.1532,0.0569,-0.0925,0.0529,0.8497
04505_00815,45.05,8.15,14280,226.7,145.1,462.5,51.7,6.47,0.9074,0.0926,0.0,0.0,0.0,0.0,0.0,0.0733,0.1334,0.1541,0.1126,0.113,0.1565,0.1661,0.0909,-0.0736,-0.0175,0.7831
04505_00825,45.05,8.25,14400,237.5,141.6,433.5,52.5,7.08,0.8703,0.1297,0.0,0.0,0.0,0.0,0.0,0.0909,0.1374,0.1489,0.1213,0.1093,0.1705,0.1428,0.0789,-0.0745,0.0181,0.8392
04505_00835,45.05,8.35,14400,217.1,141.8,391.7,41.1,6.59,0.9638,0.0362,0.0,0.0,0.0,0.0,0.0,0.1028,0.1627,0.1589,0.0963,0.114,0.1494,0.129,0.0868,-0.0112,0.0473,0.8449
04505_00845,45.05,8.45,14400,157.7,106.5,302.2,37.5,3.89,0.9999,0.0001,0.0,0.0,0.0,0.0,0.0,0.1269,0.1676,0.1536,0.1139,0.0931,0.1102,0.1069,0.1277,0.0845,0.0845,0.5249
04505_00855,45.05,8.55,14520,117.9,89.1,246.8,26.1,1.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1712,0.2009,0.1708,0.0903,0.0258,0.0477,0.1024,0.191,0.33,0.1041,0.1601
04505_00865,45.05,8.65,14280,98.8,77.5,189.6,17.4,1.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1897,0.2062,0.1897,0.0711,0.0362,0.0571,0.1174,0.1326,0.307,0.1436,0.1104
04505_00875,45.05,8.75,14400,84.3,70.0,117.6,6.3,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2041,0.3143,0.1551,0.0408,0.0163,0.1306,0.0531,0.0857,0.3672,0.2021,0.017
04505_00885,45.05,8.85,14400,76.3,63.0,105.2,5.5,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0786,0.3,0.3071,0.0857,0.0429,0.05,0.0857,-0.1779,0.4353,0.0097
04505_00895,45.05,8.95,14400,71.2,56.5,91.1,5.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.1,0.45,0.075,0.025,0.125,0.125,-0.2075,0.23,0.0028
04505_00905,45.05,9.05,14520,72.0,55.5,104.2,7.8,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,0.3571,0.4286,0.2616,-0.5044,0.001
04505_00915,45.05,9.15,14280,89.0,58.5,303.7,42.6,2.0,0.9996,0.0004,0.0,0.0,0.0,0.0,0.0,0.2033,0.1856,0.058,0.0085,0.0619,0.1372,0.1877,0.158,0.2863,-0.2091,0.1981
04505_00925,45.05,9.25,14400,142.5,59.8,350.2,79.2,4.96,0.9684,0.0316,0.0,0.0,0.0,0.0,0.0,0.1339,0.1566,0.201,0.0953,0.053,0.0784,0.1675,0.1144,0.1489,0.075,0.5256
04505_00935,45.05,9.35,14400,134.4,47.5,306.1,59.3,3.98,0.9995,0.0005,0.0,0.0,0.0,0.0,0.0,0.1509,0.0977,0.1688,0.1779,0.0309,0.0178,0.138,0.218,0.2064,0.0589,0.5153
04505_00945,45.05,9.45,14400,84.5,46.5,217.7,26.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.1499,0.2346,0.1178,0.0263,0.0057,0.1373,0.1659,0.2841,0.1743,0.0607
04505_00955,45.05,9.55,14520,67.5,43.5,100.5,12.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.1793,0.2069,0.1034,0.0414,0.3172,0.0897,0.0276,-0.1371,0.0889,0.01
04505_00965,45.05,9.65,14280,61.3,40.0,92.6,11.8,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667,0.1333,0.0,0.0,0.2667,0.2,0.1333,0.0751,-0.1026,0.0011
04505_00975,45.05,9.75,14400,51.9,38.5,78.2,8.5,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0752,0.1947,0.1903,0.0221,0.0752,0.208,0.2212,0.0387,-0.0414,0.0157
04505_00985,45.05,9.85,14400,45.7,31.5,65.3,5.0,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789,0.2895,0.1754,0.1228,0.1579,0.1404,0.0351,-0.235,0.2174,0.0079
04505_00995,45.05,9.95,14400,40.3,31.5,52.8,3.6,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.3077,0.0769,0.0,0.0769,0.3077,0.1923,-0.0239,-0.1188,0.0018
04505_01005,45.05,10.05,14520,34.7,25.5,47.5,2.5,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04505_01015,45.05,10.15,14280,32.2,23.5,43.8,2.1,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8016,0.5856,0.0001
04505_01025,45.05,10.25,14400,29.9,22.0,42.6,2.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2741,0.9617,0.0001
04505_01035,45.05,10.35,14400,27.1,21.8,43.3,2.1,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0689,0.9976,0.0001
04505_01045,45.05,10.45,14400,23.7,19.7,35.2,2.5,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828,0.1848,0.0001
04505_01055,45.05,10.55,14520,21.2,16.5,42.1,2.2,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.2,0.2,0.1333,0.0,0.0333,0.3333,0.0333,0.083,0.0635,0.0021
04505_01065,45.05,10.65,14280,20.6,15.5,41.3,3.2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,0.2486,0.1989,0.0552,0.0166,0.1657,0.2431,0.0442,0.0728,0.0202,0.0127
04505_01075,45.05,10.75,14400,18.7,13.5,39.6,2.3,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.3194,0.0833,0.0417,0.0417,0.1528,0.1111,0.0833,0.2905,0.0436,0.005
04505_01085,45.05,10.85,14400,17.2,11.0,39.8,2.5,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0312,0.0417,0.3646,0.25,0.0521,0.1354,0.0625,-0.4047,0.1334,0.0067
04505_01095,45.05,10.95,14400,15.5,10.5,36.3,2.6,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264,0.0849,0.1321,0.217,0.0472,0.0755,0.1415,0.0755,0.0857,0.1343,0.0074
04505_01105,45.05,11.05,14520,13.2,7.4,37.6,3.1,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935,0.1626,0.1748,0.1138,0.0813,0.1463,0.1585,0.0691,0.0067,0.0691,0.0169
04505_01115,45.05,11.15,14280,12.1,6.5,38.2,3.5,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1233,0.1187,0.1256,0.1416,0.0685,0.1438,0.1347,0.1438,0.026,-0.0397,0.0307
04505_01125,45.05,11.25,14400,9.7,4.5,32.4,3.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203,0.0946,0.2365,0.2568,0.0473,0.1081,0.2095,0.027,-0.2059,0.1728,0.0103
04505_01135,45.05,11.35,14400,7.6,2.6,32.5,1.9,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.1951,0.2439,0.122,0.0244,0.122,0.2439,0.0244,0.0273,0.1181,0.0057
04505_01145,45.05,11.45,14400,7.9,1.0,27.9,2.2,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0938,0.0625,0.0938,0.1875,0.2188,0.1562,-0.0056,-0.259,0.0022
04505_01155,45.05,11.55,14520,5.8,2.0,29.0,1.8,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.1923,0.2692,0.0769,0.0,0.1154,0.2308,0.0385,0.0898,0.093,0.0018
04505_01165,45.05,11.65,14280,4.5,0.6,19.4,1.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04505_01175,45.05,11.75,14400,3.1,-0.9,15.3,1.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04505_01185,45.05,11.85,14400,1.2,-1.7,14.1,1.5,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04505_01195,45.05,11.95,14400,-0.3,-2.5,10.0,1.2,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04505_01205,45.05,12.05,14520,-0.6,-3.5,13.9,1.4,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04505_01215,45.05,12.15,14280,-2.0,-7.0,8.3,1.6,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04505_01225,45.05,12.25,14400,-1.9,-5.0,10.0,2.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
