cell_id,lat,lon,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente
037138_014738,37.1375,14.7375,930,460.7,348.8,629.1,57.8,11.02,0.0,0.9957,0.0043,0.0,0.0,0.0,0.0,0.0417,0.0545,0.2271,0.2561,0.102,0.0406,0.073,0.2051,-0.0964,0.2084,0.928
037138_014762,37.1375,14.7625,930,454.2,384.1,620.7,45.1,5.68,0.0,0.9935,0.0065,0.0,0.0,0.0,0.0,0.1944,0.1266,0.0269,0.0473,0.1176,0.0754,0.0959,0.3159,0.3094,-0.2199,0.8409
037138_014788,37.1375,14.7875,930,567.4,428.5,741.9,80.0,9.62,0.0,0.628,0.372,0.0,0.0,0.0,0.0,0.2966,0.1,0.0011,0.0112,0.0213,0.1315,0.1472,0.291,0.4406,-0.3694,0.957
037138_014812,37.1375,14.8125,930,682.0,500.7,918.2,87.5,9.61,0.0,0.1731,0.7978,0.029,0.0,0.0,0.0,0.2122,0.1356,0.0189,0.0022,0.0189,0.11,0.1822,0.32,0.4467,-0.3809,0.9677
037138_014838,37.1375,14.8375,930,751.7,572.8,909.3,73.2,9.33,0.0,0.0194,0.9473,0.0333,0.0,0.0,0.0,0.08,0.2178,0.3233,0.0167,0.0,0.0056,0.1389,0.2178,0.371,0.1918,0.9677
037138_014862,37.1375,14.8625,930,726.3,547.1,882.9,85.5,10.88,0.0,0.0817,0.9183,0.0,0.0,0.0,0.0,0.2468,0.0348,0.2178,0.1796,0.0162,0.007,0.0707,0.2271,0.2992,0.1446,0.928
037138_014888,37.1375,14.8875,930,705.4,480.5,914.7,125.0,11.22,0.0,0.2957,0.6742,0.0301,0.0,0.0,0.0,0.2596,0.1213,0.1383,0.0941,0.0261,0.0079,0.017,0.3356,0.5012,0.0468,0.9484
037138_014912,37.1375,14.9125,930,718.0,486.4,844.1,77.0,9.95,0.0,0.0989,0.9011,0.0,0.0,0.0,0.0,0.1465,0.0923,0.1499,0.1649,0.1015,0.0323,0.0946,0.218,0.1315,0.0728,0.9323
037138_014938,37.1375,14.9375,930,654.4,511.4,781.1,56.3,9.4,0.0,0.1677,0.8323,0.0,0.0,0.0,0.0,0.1338,0.0854,0.1396,0.248,0.2307,0.0923,0.0311,0.0392,-0.2639,0.2551,0.9323
037138_014962,37.1375,14.9625,930,590.2,417.8,716.9,63.9,11.22,0.0,0.5247,0.4753,0.0,0.0,0.0,0.0,0.1359,0.1032,0.1129,0.307,0.2015,0.0461,0.0097,0.0837,-0.195,0.2934,0.886
037138_014988,37.1375,14.9875,930,488.5,331.4,628.8,56.1,11.46,0.0,0.9817,0.0183,0.0,0.0,0.0,0.0,0.1932,0.1201,0.1343,0.2144,0.1873,0.0565,0.0224,0.0718,-0.0585,0.2674,0.9129
037138_015012,37.1375,15.0125,930,388.0,226.9,515.5,63.6,13.77,0.1118,0.8882,0.0,0.0,0.0,0.0,0.0,0.2178,0.1975,0.0722,0.1964,0.1749,0.0643,0.0068,0.07,0.0492,0.2606,0.9527
037138_015038,37.1375,15.0375,930,316.4,173.9,475.6,64.9,10.75,0.3892,0.6108,0.0,0.0,0.0,0.0,0.0,0.2333,0.1484,0.1789,0.1676,0.0578,0.0249,0.0147,0.1744,0.2732,0.2451,0.9495
037138_015062,37.1375,15.0625,930,257.9,150.6,406.6,72.1,9.12,0.6806,0.3194,0.0,0.0,0.0,0.0,0.0,0.1077,0.2213,0.1674,0.0995,0.1546,0.1148,0.0375,0.0972,0.0214,0.21,0.9183
037138_015088,37.1375,15.0875,930,233.4,123.7,498.6,76.7,7.99,0.786,0.214,0.0,0.0,0.0,0.0,0.0,0.0909,0.0855,0.0638,0.0828,0.3148,0.2103,0.0461,0.1058,-0.3073,-0.0951,0.7925
037162_014412,37.1625,14.4125,900,239.0,106.0,360.4,89.4,6.27,0.6056,0.3944,0.0,0.0,0.0,0.0,0.0,0.3711,0.0575,0.0328,0.0328,0.0213,0.0525,0.0788,0.353,0.605,-0.27,0.6767
037162_014438,37.1625,14.4375,900,318.4,135.4,389.3,65.6,5.93,0.2378,0.7622,0.0,0.0,0.0,0.0,0.0,0.2487,0.0251,0.1432,0.0176,0.0075,0.0352,0.0553,0.4673,0.5756,-0.2602,0.4422
037162_014462,37.1625,14.4625,900,315.8,226.3,403.2,44.6,8.75,0.4122,0.5878,0.0,0.0,0.0,0.0,0.0,0.0,0.0836,0.2706,0.1207,0.0889,0.183,0.2202,0.0332,-0.2176,0.0405,0.8378
037162_014488,37.1625,14.4875,900,339.4,214.8,405.4,47.1,6.63,0.2144,0.7856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408,0.4494,0.0839,0.0617,0.1677,0.0965,-0.362,0.1838,0.7022
037162_014512,37.1625,14.5125,900,323.0,233.2,397.2,44.6,6.24,0.3722,0.6278,0.0,0.0,0.0,0.0,0.0,0.0951,0.0,0.0983,0.1204,0.1854,0.1109,0.1109,0.2789,-0.0661,-0.2039,0.7011
037162_014538,37.1625,14.5375,900,383.5,280.5,418.3,22.0,3.69,0.0044,0.9956,0.0,0.0,0.0,0.0,0.0,0.0524,0.0079,0.1361,0.2984,0.0916,0.034,0.1571,0.2225,-0.1052,0.009,0.4244
037162_014562,37.1625,14.5625,900,366.8,305.2,415.7,23.9,3.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0376,0.0134,0.078,0.4274,0.0591,0.0484,0.1478,0.1882,-0.1948,0.0729,0.4133
037162_014588,37.1625,14.5875,900,400.0,349.0,430.9,16.4,1.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.0,0.0,0.1964,0.0893,0.0,0.0982,0.5714,0.2596,-0.2983,0.1244
037162_014712,37.1625,14.7125,900,592.3,433.4,720.1,66.3,9.76,0.0,0.51,0.49,0.0,0.0,0.0,0.0,0.0894,0.0441,0.0407,0.1231,0.1359,0.144,0.2381,0.1847,-0.0697,-0.3231,0.9567
037162_014738,37.1625,14.7375,900,555.3,402.8,703.0,65.7,10.45,0.0,0.7344,0.2656,0.0,0.0,0.0,0.0,0.0556,0.1794,0.2419,0.1076,0.1562,0.1424,0.1007,0.0162,-0.1521,0.2204,0.96
037162_014762,37.1625,14.7625,900,584.6,423.1,728.3,84.7,7.5,0.0,0.5744,0.4256,0.0,0.0,0.0,0.0,0.0037,0.0024,0.0585,0.1669,0.4105,0.1924,0.1218,0.0438,-0.6404,-0.1055,0.9122
037162_014788,37.1625,14.7875,900,617.7,444.7,778.3,104.4,7.33,0.0,0.4733,0.5267,0.0,0.0,0.0,0.0,0.0202,0.0067,0.0215,0.0927,0.3266,0.4019,0.0927,0.0376,-0.6535,-0.307,0.8267
037162_014812,37.1625,14.8125,900,685.4,507.3,767.3,52.0,9.77,0.0,0.0911,0.9089,0.0,0.0,0.0,0.0,0.0692,0.0885,0.2019,0.2033,0.0913,0.1784,0.0346,0.1328,-0.1194,0.1587,0.8033
037162_014838,37.1625,14.8375,900,601.3,403.1,752.2,80.5,13.2,0.0,0.4844,0.5156,0.0,0.0,0.0,0.0,0.0762,0.238,0.0504,0.2098,0.034,0.1055,0.1231,0.163,0.1203,0.05,0.9478
037162_014862,37.1625,14.8625,900,602.3,359.3,747.7,101.6,10.37,0.0,0.4667,0.5333,0.0,0.0,0.0,0.0,0.1848,0.3531,0.1363,0.141,0.0118,0.019,0.0296,0.1244,0.4183,0.3739,0.9378
037162_014888,37.1625,14.8875,900,530.0,400.3,690.3,55.9,10.26,0.0,0.89,0.11,0.0,0.0,0.0,0.0,0.185,0.2405,0.1064,0.1075,0.0486,0.1249,0.0994,0.0879,0.2183,0.0885,0.9611
037162_014912,37.1625,14.9125,900,503.1,346.7,735.8,76.9,12.49,0.0,0.8756,0.1244,0.0,0.0,0.0,0.0,0.2289,0.0676,0.1094,0.1037,0.0158,0.0496,0.1623,0.2627,0.3408,-0.1537,0.9856
037162_014938,37.1625,14.9375,900,694.4,427.6,863.4,90.6,10.95,0.0,0.2056,0.7944,0.0,0.0,0.0,0.0,0.2529,0.0878,0.0867,0.1792,0.0796,0.0328,0.1066,0.1745,0.2146,0.0151,0.9489
037162_014962,37.1625,14.9625,900,608.7,488.3,701.2,46.3,8.65,0.0,0.4111,0.5889,0.0,0.0,0.0,0.0,0.1571,0.092,0.2479,0.1828,0.0233,0.0135,0.0344,0.2491,0.253,0.2407,0.9056
037162_014988,37.1625,14.9875,900,533.2,387.1,624.8,44.0,8.65,0.0,0.9489,0.0511,0.0,0.0,0.0,0.0,0.1944,0.0984,0.2295,0.2283,0.0527,0.0363,0.034,0.1265,0.1167,0.3121,0.9489
037162_015012,37.1625,15.0125,900,457.9,289.6,578.6,67.3,9.0,0.0067,0.9933,0.0,0.0,0.0,0.0,0.0,0.1458,0.0824,0.092,0.3345,0.1995,0.043,0.0143,0.0884,-0.2078,0.2741,0.93
037162_015038,37.1625,15.0375,900,423.2,230.2,515.7,66.7,7.47,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.059,0.0449,0.0716,0.3048,0.3006,0.0688,0.0744,0.0758,-0.4202,0.1415,0.7911
037162_015062,37.1625,15.0625,900,410.3,192.8,553.2,78.6,10.56,0.1389,0.8611,0.0,0.0,0.0,0.0,0.0,0.0829,0.0711,0.1066,0.1645,0.2434,0.0934,0.125,0.1132,-0.2008,-0.0105,0.8444
037162_015088,37.1625,15.0875,900,437.3,260.1,566.4,61.4,8.87,0.0133,0.9867,0.0,0.0,0.0,0.0,0.0,0.298,0.0925,0.0571,0.0531,0.1782,0.1401,0.019,0.1619,0.1685,-0.0599,0.8167
037188_014412,37.1875,14.4125,870,148.6,97.7,347.0,42.7,3.59,0.9862,0.0138,0.0,0.0,0.0,0.0,0.0,0.0619,0.0248,0.0,0.483,0.3096,0.0402,0.0341,0.0464,-0.5909,0.2381,0.3713
037188_014438,37.1875,14.4375,870,174.0,129.4,357.3,40.4,4.35,0.9851,0.0149,0.0,0.0,0.0,0.0,0.0,0.0973,0.0122,0.0,0.0122,0.0389,0.2579,0.2944,0.2871,0.0686,-0.6767,0.4724
037188_014462,37.1875,14.4625,870,316.1,176.3,417.8,62.3,9.53,0.3954,0.6046,0.0,0.0,0.0,0.0,0.0,0.0744,0.0323,0.1079,0.1266,0.1663,0.1079,0.1526,0.232,-0.0772,-0.1776,0.9264
037188_014488,37.1875,14.4875,870,387.0,255.8,462.0,41.4,7.31,0.0517,0.9483,0.0,0.0,0.0,0.0,0.0,0.0776,0.0253,0.2344,0.1265,0.0776,0.0624,0.1804,0.2159,0.0376,-0.0437,0.6816
037188_014512,37.1875,14.5125,870,391.5,285.8,459.2,43.7,6.93,0.0276,0.9724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.2489,0.093,0.1488,0.2074,0.0029,-0.3862,0.1664,0.8034
037188_014538,37.1875,14.5375,870,366.8,280.4,440.8,37.5,7.42,0.0368,0.9632,0.0,0.0,0.0,0.0,0.0,0.0249,0.0014,0.0788,0.2863,0.0775,0.0719,0.2116,0.2476,-0.1399,-0.1621,0.831
037188_014562,37.1875,14.5625,870,413.6,351.4,445.7,18.2,3.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0101,0.0973,0.4161,0.0839,0.0134,0.1376,0.2215,-0.2114,0.0798,0.3425
037188_014588,37.1875,14.5875,870,404.9,355.5,460.9,23.0,5.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0467,0.0234,0.0628,0.2715,0.1255,0.0584,0.1285,0.2832,-0.1095,-0.1206,0.7874
037188_014712,37.1875,14.7125,870,578.4,468.9,737.5,47.6,7.3,0.0,0.7322,0.2678,0.0,0.0,0.0,0.0,0.1329,0.1185,0.0795,0.0434,0.0939,0.1387,0.2645,0.1286,0.0753,-0.2628,0.7954
037188_014738,37.1875,14.7375,870,599.2,545.0,673.1,29.5,4.74,0.0,0.5793,0.4207,0.0,0.0,0.0,0.0,0.0487,0.0337,0.103,0.1423,0.1067,0.118,0.2491,0.1985,-0.0833,-0.2463,0.6138
037188_014762,37.1875,14.7625,870,651.0,546.4,735.0,33.8,4.64,0.0,0.0586,0.9414,0.0,0.0,0.0,0.0,0.1705,0.1332,0.0462,0.1794,0.1155,0.0124,0.0462,0.2966,0.2366,-0.0095,0.6471
037188_014788,37.1875,14.7875,870,635.6,483.2,776.8,54.5,9.23,0.0,0.2103,0.7897,0.0,0.0,0.0,0.0,0.3279,0.0387,0.0549,0.2793,0.0611,0.0012,0.0137,0.2232,0.2721,0.0962,0.9218
037188_014812,37.1875,14.8125,870,550.8,372.5,770.7,84.1,12.14,0.0,0.7115,0.2885,0.0,0.0,0.0,0.0,0.2485,0.1833,0.187,0.1648,0.0763,0.0,0.0455,0.0947,0.2464,0.3197,0.9345
037188_014838,37.1875,14.8375,870,499.6,315.9,673.2,94.8,10.02,0.0,0.8586,0.1414,0.0,0.0,0.0,0.0,0.3209,0.2575,0.107,0.0983,0.0224,0.0,0.0485,0.1455,0.5178,0.2119,0.9241
037188_014862,37.1875,14.8625,870,395.8,234.0,567.0,73.6,11.09,0.069,0.931,0.0,0.0,0.0,0.0,0.0,0.2761,0.1617,0.2002,0.1505,0.0087,0.0,0.0498,0.153,0.3992,0.2527,0.9241
037188_014888,37.1875,14.8875,870,347.4,213.4,495.7,62.4,7.08,0.2333,0.7667,0.0,0.0,0.0,0.0,0.0,0.2834,0.2181,0.2136,0.0757,0.0,0.0,0.0,0.2092,0.5363,0.2806,0.7747
037188_014912,37.1875,14.9125,870,325.9,200.9,513.7,46.4,6.34,0.3322,0.6678,0.0,0.0,0.0,0.0,0.0,0.1731,0.1463,0.1806,0.006,0.0,0.0328,0.1687,0.2925,0.4626,-0.1205,0.7701
037188_014938,37.1875,14.9375,870,425.4,261.3,598.6,98.9,9.16,0.1138,0.8862,0.0,0.0,0.0,0.0,0.0,0.199,0.0702,0.0434,0.0497,0.0242,0.0026,0.0242,0.5867,0.6253,-0.2994,0.9011
037188_014962,37.1875,14.9625,870,486.5,312.3,618.0,80.0,12.64,0.0,0.9494,0.0506,0.0,0.0,0.0,0.0,0.1563,0.0696,0.1026,0.2344,0.0293,0.0476,0.0867,0.2735,0.1868,0.0215,0.9414
037188_014988,37.1875,14.9875,870,465.0,380.8,590.2,40.4,8.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1841,0.1049,0.1292,0.2506,0.1202,0.0588,0.0166,0.1355,0.0208,0.2365,0.8989
037188_015012,37.1875,15.0125,870,403.5,338.4,472.6,24.3,6.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1861,0.0694,0.1861,0.1403,0.0281,0.0857,0.096,0.2083,0.1971,0.03,0.7782
037188_015038,37.1875,15.0375,870,423.9,353.1,510.2,27.4,4.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2414,0.0627,0.1008,0.2072,0.0608,0.0932,0.0399,0.1939,0.1632,0.04,0.6046
037188_015062,37.1875,15.0625,870,377.5,232.8,478.4,45.1,8.17,0.069,0.931,0.0,0.0,0.0,0.0,0.0,0.2732,0.1416,0.0844,0.2518,0.1144,0.0014,0.0243,0.1087,0.1546,0.2559,0.8034
037188_015088,37.1875,15.0875,870,297.4,132.0,420.0,61.2,11.0,0.5103,0.4897,0.0,0.0,0.0,0.0,0.0,0.2442,0.1092,0.0945,0.1853,0.1828,0.0589,0.0368,0.0883,0.0237,0.1682,0.9368
037212_014212,37.2125,14.2125,900,394.7,266.1,528.8,66.9,8.75,0.0922,0.9078,0.0,0.0,0.0,0.0,0.0,0.02,0.1627,0.1498,0.2465,0.23,0.1144,0.0495,0.0271,-0.3439,0.2978,0.9422
037212_014238,37.2125,14.2375,900,330.3,261.4,447.1,37.5,6.43,0.1756,0.8244,0.0,0.0,0.0,0.0,0.0,0.0421,0.0651,0.1737,0.232,0.1262,0.1384,0.1533,0.0692,-0.2503,0.0863,0.8189
037212_014262,37.2125,14.2625,900,298.8,174.5,509.3,66.2,8.45,0.5678,0.4322,0.0,0.0,0.0,0.0,0.0,0.2332,0.0824,0.1241,0.1485,0.0916,0.0452,0.0847,0.1903,0.2051,0.0452,0.9578
037212_014288,37.2125,14.2875,900,228.7,150.0,487.0,71.0,8.63,0.8422,0.1578,0.0,0.0,0.0,0.0,0.0,0.0827,0.2093,0.176,0.1613,0.124,0.1733,0.048,0.0253,-0.0994,0.2562,0.8333
037212_014312,37.2125,14.3125,900,273.9,161.4,337.7,32.8,6.3,0.7778,0.2222,0.0,0.0,0.0,0.0,0.0,0.1246,0.0888,0.033,0.0387,0.192,0.255,0.1719,0.096,-0.1389,-0.3175,0.7756
037212_014338,37.2125,14.3375,900,259.0,147.6,366.1,51.1,7.09,0.7333,0.2667,0.0,0.0,0.0,0.0,0.0,0.0328,0.082,0.3317,0.1816,0.0946,0.1173,0.0996,0.0605,-0.1762,0.2949,0.8811
037212_014362,37.2125,14.3625,900,220.4,134.0,304.3,40.2,5.61,0.9944,0.0056,0.0,0.0,0.0,0.0,0.0,0.0205,0.0178,0.0806,0.2022,0.2391,0.1749,0.1639,0.1011,-0.4039,-0.1074,0.8133
037212_014388,37.2125,14.3875,900,254.7,176.0,405.6,43.7,4.82,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.1158,0.0018,0.0474,0.1825,0.0298,0.0246,0.1509,0.4474,0.2664,-0.3128,0.6333
037212_014412,37.2125,14.4125,900,313.8,158.6,460.9,57.8,6.98,0.3644,0.6356,0.0,0.0,0.0,0.0,0.0,0.0402,0.0125,0.0339,0.3952,0.0941,0.0878,0.1606,0.1757,-0.2683,-0.0222,0.8856
037212_014438,37.2125,14.4375,900,235.8,146.8,435.4,62.8,7.43,0.8289,0.1711,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0308,0.4794,0.1041,0.0129,0.2468,0.1247,-0.3794,0.0159,0.8644
037212_014462,37.2125,14.4625,900,398.0,198.9,554.0,80.0,11.94,0.1089,0.8911,0.0,0.0,0.0,0.0,0.0,0.0973,0.0034,0.0294,0.2613,0.2093,0.0509,0.0928,0.2557,-0.1633,-0.1142,0.9822
037212_014488,37.2125,14.4875,900,437.9,289.0,558.5,65.0,8.86,0.0022,0.9978,0.0,0.0,0.0,0.0,0.0,0.0778,0.0389,0.1226,0.1733,0.2134,0.2229,0.1061,0.0448,-0.37,-0.0164,0.9422
037238_014212,37.2375,14.2125,900,410.5,340.2,536.0,42.7,7.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1954,0.0728,0.0903,0.2291,0.1334,0.0337,0.062,0.1833,0.0453,0.0813,0.8244
037238_014238,37.2375,14.2375,900,382.9,266.4,462.8,34.5,6.01,0.0211,0.9789,0.0,0.0,0.0,0.0,0.0,0.189,0.0858,0.093,0.1672,0.0959,0.0785,0.1134,0.1773,0.1082,-0.02,0.7644
037238_014262,37.2375,14.2625,900,296.0,180.6,481.4,77.7,11.1,0.5611,0.4389,0.0,0.0,0.0,0.0,0.0,0.1005,0.1605,0.2672,0.1752,0.0944,0.0882,0.0772,0.0368,-0.0396,0.3636,0.9067
037238_014288,37.2375,14.2875,900,283.5,181.3,410.1,47.9,7.74,0.6644,0.3356,0.0,0.0,0.0,0.0,0.0,0.0975,0.082,0.019,0.0749,0.151,0.2473,0.2449,0.0832,-0.1757,-0.3595,0.9344
037238_014312,37.2375,14.3125,900,349.5,291.8,482.2,43.6,6.19,0.0789,0.9211,0.0,0.0,0.0,0.0,0.0,0.0305,0.0595,0.1916,0.119,0.1916,0.299,0.0668,0.0421,-0.3805,-0.0003,0.7656
037238_014338,37.2375,14.3375,900,346.0,231.8,578.5,68.8,7.94,0.2789,0.7211,0.0,0.0,0.0,0.0,0.0,0.0062,0.0559,0.1528,0.1354,0.2112,0.2646,0.159,0.0149,-0.4435,-0.0743,0.8944
037238_014362,37.2375,14.3625,900,344.2,236.5,521.1,68.0,8.02,0.3167,0.6833,0.0,0.0,0.0,0.0,0.0,0.0241,0.0566,0.106,0.2157,0.2482,0.1639,0.1096,0.0759,-0.3906,0.0241,0.9222
037238_014388,37.2375,14.3875,900,319.7,245.3,456.2,47.5,5.4,0.4244,0.5756,0.0,0.0,0.0,0.0,0.0,0.0032,0.0307,0.0905,0.252,0.2649,0.1535,0.1906,0.0145,-0.5249,-0.0142,0.6878
037238_014412,37.2375,14.4125,900,394.9,276.3,654.6,76.8,8.66,0.0867,0.8989,0.0144,0.0,0.0,0.0,0.0,0.0025,0.0,0.0013,0.057,0.3316,0.1785,0.2608,0.1684,-0.3879,-0.4867,0.8778
037238_014438,37.2375,14.4375,900,420.5,224.2,675.2,75.4,9.86,0.0478,0.9333,0.0189,0.0,0.0,0.0,0.0,0.036,0.091,0.136,0.4449,0.1674,0.0292,0.0371,0.0584,-0.3608,0.4378,0.9889
037238_014462,37.2375,14.4625,900,287.1,206.5,455.3,45.5,6.51,0.6967,0.3033,0.0,0.0,0.0,0.0,0.0,0.0692,0.0107,0.1212,0.249,0.1931,0.1039,0.1212,0.1318,-0.2906,0.0152,0.8344
037238_014488,37.2375,14.4875,900,356.7,259.8,537.5,61.3,8.6,0.1989,0.8011,0.0,0.0,0.0,0.0,0.0,0.1681,0.039,0.0,0.0426,0.1133,0.2144,0.1657,0.257,0.0709,-0.4582,0.9122
037262_014212,37.2625,14.2125,930,382.7,311.0,471.5,28.0,4.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1086,0.131,0.1166,0.2204,0.1821,0.0735,0.0288,0.139,-0.0873,0.1878,0.6731
037262_014238,37.2625,14.2375,930,335.1,253.3,508.2,43.9,8.18,0.2151,0.7849,0.0,0.0,0.0,0.0,0.0,0.125,0.1844,0.146,0.1906,0.1473,0.0705,0.0668,0.0693,-0.036,0.2498,0.8688
037262_014262,37.2625,14.2625,930,317.6,213.2,580.5,66.9,9.93,0.4613,0.5387,0.0,0.0,0.0,0.0,0.0,0.0159,0.0624,0.1827,0.193,0.1487,0.143,0.1873,0.067,-0.2963,0.0194,0.9473
037262_014288,37.2625,14.2875,930,309.0,214.2,450.8,49.6,8.23,0.4323,0.5677,0.0,0.0,0.0,0.0,0.0,0.0638,0.0349,0.0975,0.1215,0.1095,0.148,0.1949,0.2298,-0.0545,-0.2564,0.8935
037262_014312,37.2625,14.3125,930,386.9,313.9,506.8,36.7,6.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1639,0.1036,0.0798,0.1779,0.0546,0.0658,0.1751,0.1793,0.1349,-0.0775,0.7677
037262_014338,37.2625,14.3375,930,450.9,359.9,595.1,50.8,7.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1802,0.1429,0.0494,0.036,0.0868,0.1749,0.1923,0.1375,0.1595,-0.253,0.8054
037262_014362,37.2625,14.3625,930,464.5,356.4,609.6,49.5,7.29,0.0,0.9882,0.0118,0.0,0.0,0.0,0.0,0.1302,0.1302,0.1011,0.1247,0.1842,0.1025,0.133,0.0942,-0.0518,0.0207,0.7763
037262_014388,37.2625,14.3875,930,472.7,358.7,653.2,48.4,7.79,0.0,0.9871,0.0129,0.0,0.0,0.0,0.0,0.0608,0.041,0.0753,0.1295,0.1598,0.1506,0.1678,0.2153,-0.1387,-0.241,0.814
037262_014412,37.2625,14.4125,930,626.1,400.2,779.9,89.1,11.55,0.0,0.3774,0.6226,0.0,0.0,0.0,0.0,0.0791,0.0124,0.0045,0.0814,0.2215,0.078,0.2407,0.2825,-0.0416,-0.4372,0.9516
037262_014438,37.2625,14.4375,930,658.8,370.1,787.7,99.4,11.92,0.0,0.2516,0.7484,0.0,0.0,0.0,0.0,0.1857,0.1065,0.1518,0.2525,0.1065,0.0215,0.0668,0.1087,0.0338,0.2603,0.9495
037262_014462,37.2625,14.4625,930,458.4,325.4,692.5,60.3,8.93,0.0,0.9817,0.0183,0.0,0.0,0.0,0.0,0.0715,0.0795,0.1532,0.2406,0.1714,0.0931,0.0704,0.1203,-0.2009,0.1557,0.9473
037262_014488,37.2625,14.4875,930,453.6,331.5,549.4,45.9,6.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0576,0.0492,0.1019,0.2866,0.1954,0.1523,0.1031,-0.3296,-0.2112,0.8968
037288_014212,37.2875,14.2125,900,459.4,365.1,529.7,34.1,4.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0393,0.0846,0.1148,0.2296,0.3036,0.136,0.0529,0.0393,-0.4356,0.1527,0.7356
037288_014238,37.2875,14.2375,900,392.8,289.0,537.8,55.6,8.55,0.0044,0.9956,0.0,0.0,0.0,0.0,0.0,0.1215,0.1444,0.1841,0.2286,0.1781,0.059,0.0445,0.0397,-0.1304,0.3463,0.9233
037288_014262,37.2875,14.2625,900,331.6,272.1,477.6,34.6,6.54,0.17,0.83,0.0,0.0,0.0,0.0,0.0,0.1369,0.1508,0.1128,0.0849,0.1077,0.256,0.0963,0.0545,-0.0653,-0.0377,0.8767
037288_014288,37.2875,14.2875,900,378.2,261.5,551.3,71.3,8.75,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0189,0.0429,0.048,0.1149,0.2071,0.2298,0.2399,0.0985,-0.3315,-0.3092,0.88
037288_014312,37.2875,14.3125,900,476.0,373.5,622.7,65.9,8.27,0.0,0.9878,0.0122,0.0,0.0,0.0,0.0,0.0804,0.0572,0.1291,0.1011,0.2205,0.1754,0.1255,0.1108,-0.2355,-0.0802,0.9122
037288_014338,37.2875,14.3375,900,489.5,389.6,641.4,67.1,7.16,0.0,0.9133,0.0867,0.0,0.0,0.0,0.0,0.0206,0.0014,0.0385,0.2692,0.3187,0.1676,0.1154,0.0687,-0.5682,-0.0521,0.8089
037288_014362,37.2875,14.3625,900,507.8,421.6,633.1,52.4,7.62,0.0,0.9544,0.0456,0.0,0.0,0.0,0.0,0.1573,0.024,0.028,0.0653,0.436,0.1653,0.0293,0.0947,-0.3604,-0.1458,0.8333
037288_014388,37.2875,14.3875,900,479.5,382.9,603.0,51.2,6.31,0.0,0.9933,0.0067,0.0,0.0,0.0,0.0,0.0656,0.139,0.2432,0.2368,0.1622,0.0425,0.018,0.0927,-0.1267,0.4029,0.8633
037288_014412,37.2875,14.4125,900,416.6,338.5,625.4,58.6,6.81,0.0,0.9889,0.0111,0.0,0.0,0.0,0.0,0.391,0.1704,0.07,0.07,0.0964,0.0462,0.0159,0.14,0.4401,0.1012,0.8411
037288_014438,37.2875,14.4375,900,417.6,306.3,597.5,71.1,8.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3686,0.1083,0.0299,0.0834,0.1719,0.0598,0.0747,0.1034,0.2447,-0.0252,0.8922
037288_014462,37.2875,14.4625,900,343.8,277.2,550.6,49.2,6.36,0.17,0.83,0.0,0.0,0.0,0.0,0.0,0.2468,0.2554,0.0947,0.142,0.0918,0.0459,0.0244,0.099,0.2762,0.2464,0.7744
037288_014488,37.2875,14.4875,900,340.8,250.4,514.6,60.0,6.11,0.3189,0.6811,0.0,0.0,0.0,0.0,0.0,0.2986,0.1371,0.0571,0.0543,0.0557,0.0329,0.04,0.3243,0.5232,-0.0854,0.7778
037312_014412,37.3125,14.4125,870,466.2,358.0,555.2,45.3,5.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388,0.2562,0.2535,0.1773,0.126,0.1343,0.0139,-0.4222,0.2296,0.8299
037312_014438,37.3125,14.4375,870,442.5,354.5,556.9,45.3,7.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0407,0.1911,0.1423,0.1016,0.0894,0.3008,0.126,-0.133,-0.1317,0.8483
