cell_id,parent_id,lat,lon,lat_min,lon_min,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente,quota_padre,delta_quota,qualita_bosco,macroregione,idoneita_quota,idoneita_ospite,attiva
045938_013588,04595_01355,45.9375,13.5875,45.925,13.575,1.0,0.04972,0.0,0.25967,0.0,0.0,0.0,0.0,543,168,0.30939,870,78.3,37.0,236.6,48.5,5.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0121,0.0583,0.2816,0.1335,0.0752,0.3398,0.0874,-0.2931,-0.1702,0.4736,84.5,-6.2,0.958,prealpino,0.25,0.2395,True
045938_013612,04595_01365,45.9375,13.6125,45.925,13.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0,0.0,870,71.9,44.0,91.0,11.0,1.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512,0.0,0.0,0.5116,0.3372,0.1684,-0.6648,0.0989,161.3,-89.4,0.0,prealpino,0.25,0.0,False
045938_013638,04595_01365,45.9375,13.6375,45.925,13.625,0.3608,0.13755,0.0,0.0,0.0,0.0,0.0,0.0,538,74,0.13755,870,96.2,70.0,180.5,26.0,4.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169,0.0859,0.074,0.043,0.1002,0.327,0.1504,0.1026,-0.1118,-0.3015,0.4816,161.3,-65.1,1.0,prealpino,0.25,0.25,True
045962_007912,04595_00795,45.9625,7.9125,45.95,7.9,1.0,0.0,0.0239,0.0,0.0,0.05331,0.0,0.00184,544,13,0.0239,900,2133.4,1778.3,3059.3,200.9,22.48,0.0,0.0,0.0,0.0,0.0,0.2378,0.7622,0.0854,0.1517,0.327,0.2157,0.0753,0.0022,0.0663,0.0764,0.0112,0.4848,0.9889,2294.5,-161.1,0.75,alpino,0.1689,0.1267,False
045962_007938,04595_00795,45.9625,7.9375,45.95,7.925,1.0,0.0,0.32955,0.0,0.01136,0.23485,0.0,0.12689,528,174,0.32955,900,1900.1,1384.3,2608.9,318.6,26.07,0.0,0.0,0.0,0.0,0.2189,0.3956,0.3856,0.4578,0.1978,0.14,0.1022,0.0411,0.0033,0.0422,0.0156,0.4943,0.3018,1.0,2294.5,-394.4,0.75,alpino,0.4558,0.3418,True
045962_007962,04595_00795,45.9625,7.9625,45.95,7.95,1.0,0.0,0.36929,0.0,0.0,0.0,0.0,0.44424,547,202,0.36929,900,1636.8,1250.0,2480.3,288.6,25.02,0.0,0.0,0.0,0.0,0.55,0.3044,0.1456,0.2526,0.4255,0.0557,0.0375,0.1183,0.0785,0.0023,0.0296,0.3891,0.3071,0.9767,2294.5,-657.7,0.75,alpino,0.7247,0.5435,True
045962_007988,04595_00795,45.9625,7.9875,45.95,7.975,1.0,0.0,0.3892,0.33892,0.0,0.0,0.0,0.10242,537,391,0.72812,900,1508.6,1144.6,2237.7,253.9,28.72,0.0,0.0,0.0,0.0644,0.5933,0.2889,0.0533,0.1813,0.1171,0.0541,0.107,0.25,0.241,0.0,0.0495,-0.2032,0.0128,0.9867,2294.5,-785.9,0.8431,alpino,0.8193,0.6908,True
045962_008012,04595_00805,45.9625,8.0125,45.95,8.0,1.0,0.05195,0.35807,0.26902,0.0,0.0,0.0,0.18553,539,366,0.67904,900,1485.2,985.3,2144.0,292.6,33.47,0.0,0.0,0.0,0.2022,0.4367,0.3167,0.0444,0.1748,0.0724,0.0223,0.2327,0.314,0.0423,0.0334,0.108,-0.2139,0.1196,0.9978,1843.8,-358.6,0.8484,alpino,0.8153,0.6917,True
045962_008038,04595_00805,45.9625,8.0375,45.95,8.025,1.0,0.26952,0.26022,0.39963,0.0,0.0,0.0,0.00558,538,500,0.92937,900,1367.1,834.5,2259.7,356.7,32.95,0.0,0.0,0.0433,0.3844,0.2889,0.2278,0.0556,0.3523,0.0424,0.0736,0.1728,0.0881,0.0178,0.0424,0.2107,0.3071,0.0239,0.9967,1843.8,-476.7,0.9085,alpino,0.8317,0.7556,True
045962_008062,04595_00805,45.9625,8.0625,45.95,8.05,1.0,0.18773,0.38104,0.33086,0.0,0.0,0.0,0.04647,538,484,0.89963,900,1286.5,728.3,1980.0,360.7,30.61,0.0,0.0,0.2156,0.2156,0.3144,0.2544,0.0,0.3487,0.1312,0.1244,0.0673,0.1121,0.0011,0.046,0.1693,0.3948,0.1051,0.9911,1843.8,-557.3,0.8757,alpino,0.8208,0.7188,True
045962_008088,04595_00805,45.9625,8.0875,45.95,8.075,1.0,0.10821,0.60075,0.21455,0.0,0.0,0.0,0.0541,536,495,0.92351,930,1321.4,655.1,2065.2,417.2,27.6,0.0,0.0,0.2495,0.1495,0.2828,0.2935,0.0247,0.6746,0.0571,0.0172,0.0722,0.0485,0.0,0.0,0.1304,0.7091,-0.0187,0.9978,1843.8,-522.4,0.8258,alpino,0.7696,0.6355,True
045962_008113,04595_00815,45.9625,8.1125,45.95,8.1,1.0,0.01648,0.78205,0.09707,0.0,0.0,0.0,0.10073,546,489,0.8956,870,1383.9,637.8,1857.7,334.3,28.33,0.0,0.0,0.123,0.1701,0.3598,0.3471,0.0,0.5572,0.0231,0.0566,0.1387,0.096,0.0023,0.0046,0.1214,0.4598,0.0375,0.9943,1413.2,-29.3,0.7763,alpino,0.8069,0.6264,True
045962_008137,04595_00815,45.9625,8.1375,45.95,8.125,1.0,0.30492,0.35985,0.18561,0.0,0.0,0.0,0.01705,528,449,0.85038,900,1107.7,729.6,1582.8,189.1,26.79,0.0,0.0,0.1467,0.5389,0.3144,0.0,0.0,0.1133,0.1067,0.33,0.1556,0.0,0.0,0.1289,0.1656,0.2343,0.2774,1.0,1413.2,-305.5,0.8833,alpino,0.956,0.8444,True
045962_008162,04595_00815,45.9625,8.1625,45.95,8.15,1.0,0.0,0.42545,0.37273,0.0,0.12545,0.0,0.0,550,439,0.79818,900,1415.0,876.0,1987.5,259.1,31.96,0.0,0.0,0.0056,0.2411,0.4856,0.2678,0.0,0.2789,0.0589,0.0,0.0,0.01,0.2556,0.2911,0.1056,0.2148,-0.5104,1.0,1413.2,1.8,0.8434,alpino,0.8779,0.7404,True
045962_008188,04595_00815,45.9625,8.1875,45.95,8.175,1.0,0.0,0.12334,0.06072,0.00569,0.26186,0.0,0.31689,527,97,0.18406,900,1864.7,1315.5,2288.4,212.4,33.33,0.0,0.0,0.0,0.0,0.1233,0.5756,0.3011,0.1691,0.2013,0.139,0.0412,0.0189,0.1835,0.0679,0.1791,0.2723,-0.004,0.9989,1413.2,451.5,0.816,alpino,0.4549,0.3712,True
045962_008212,04595_00825,45.9625,8.2125,45.95,8.2,1.0,0.0,0.31319,0.15018,0.01465,0.0,0.0,0.26557,546,253,0.46337,930,1692.3,1063.5,2377.1,314.8,28.41,0.0,0.0,0.0,0.043,0.3903,0.3656,0.2011,0.2215,0.1462,0.072,0.0344,0.0108,0.0226,0.1011,0.3914,0.5548,-0.201,1.0,1458.8,233.5,0.8148,alpino,0.6444,0.5251,True
045962_008238,04595_00825,45.9625,8.2375,45.95,8.225,1.0,0.03903,0.00929,0.22491,0.36245,0.14684,0.0,0.0,538,147,0.27323,870,1810.3,1247.9,2329.9,219.2,28.55,0.0,0.0,0.0,0.0,0.1908,0.5828,0.2264,0.1757,0.2197,0.1098,0.1676,0.052,0.1249,0.059,0.0913,0.1589,0.1886,0.9943,1458.8,351.5,0.9503,alpino,0.5227,0.4967,True
045962_008262,04595_00825,45.9625,8.2625,45.95,8.25,1.0,0.24673,0.0,0.33832,0.11776,0.0,0.0,0.16822,535,313,0.58505,900,1536.1,1002.1,2029.7,219.9,28.47,0.0,0.0,0.0,0.0722,0.5256,0.4,0.0022,0.2183,0.1058,0.1459,0.1682,0.078,0.0122,0.0078,0.2639,0.3042,0.1532,0.9978,1458.8,77.3,0.9711,alpino,0.8179,0.7943,True
045962_008288,04595_00825,45.9625,8.2875,45.95,8.275,1.0,0.16667,0.09707,0.35531,0.0,0.0,0.0,0.20696,546,338,0.61905,900,1422.8,790.1,1892.3,248.9,29.76,0.0,0.0,0.0089,0.2067,0.4856,0.2989,0.0,0.2258,0.178,0.1268,0.0567,0.0834,0.0645,0.0945,0.1702,0.2942,0.0324,0.9989,1458.8,-36.0,0.9321,alpino,0.8629,0.8043,True
045962_008312,04595_00835,45.9625,8.3125,45.95,8.3,1.0,0.00188,0.0452,0.53861,0.0,0.05273,0.0,0.15631,531,311,0.58569,900,1546.4,862.0,1976.3,239.5,31.32,0.0,0.0,0.0033,0.0878,0.4567,0.4522,0.0,0.1635,0.2125,0.1713,0.0145,0.0478,0.0845,0.1335,0.1724,0.3267,0.0203,0.9989,1006.4,540.0,0.9347,alpino,0.7955,0.7436,True
045962_008338,04595_00835,45.9625,8.3375,45.95,8.325,1.0,0.0,0.0,0.73578,0.0,0.25321,0.0,0.00734,545,401,0.73578,930,1363.7,610.1,2012.6,316.4,30.34,0.0,0.0,0.0828,0.2419,0.4097,0.2645,0.0011,0.3724,0.113,0.1023,0.0484,0.0,0.0022,0.0883,0.2734,0.6301,-0.0841,0.9989,1006.4,357.3,0.95,alpino,0.8551,0.8123,True
045962_008362,04595_00835,45.9625,8.3625,45.95,8.35,1.0,0.23694,0.0541,0.23321,0.0,0.03918,0.0,0.27799,536,281,0.52425,870,1298.5,500.3,1920.8,312.6,31.21,0.0,0.0115,0.1161,0.2414,0.4621,0.169,0.0,0.2034,0.1885,0.2471,0.1529,0.031,0.0,0.0276,0.1494,0.3325,0.3632,1.0,1006.4,292.1,0.952,alpino,0.8817,0.8394,True
045962_008388,04595_00835,45.9625,8.3875,45.95,8.375,1.0,0.98131,0.0,0.01495,0.0,0.0,0.0,0.00374,535,533,0.99626,900,875.3,355.8,1453.9,231.5,28.04,0.0,0.0889,0.5067,0.2844,0.12,0.0,0.0,0.2,0.1611,0.3256,0.2233,0.0267,0.0,0.0,0.0633,0.1808,0.5762,1.0,1006.4,-131.1,0.9992,alpino,0.7902,0.7896,True
045962_008412,04595_00845,45.9625,8.4125,45.95,8.4,1.0,0.62292,0.0,0.0,0.0,0.0,0.0,0.0,541,337,0.62292,900,402.6,195.0,1028.6,215.7,18.81,0.4411,0.3778,0.1422,0.0389,0.0,0.0,0.0,0.2242,0.3923,0.3009,0.0044,0.0,0.0,0.0,0.0782,0.5549,0.5548,0.7533,478.1,-75.5,1.0,prealpino,0.5298,0.5298,True
045962_008438,04595_00845,45.9625,8.4375,45.95,8.425,1.0,0.43389,0.0,0.0,0.0,0.0,0.0,0.0,537,233,0.43389,900,260.9,194.0,605.3,90.4,9.31,0.74,0.2578,0.0022,0.0,0.0,0.0,0.0,0.0428,0.0224,0.0815,0.1324,0.22,0.2607,0.1446,0.0957,-0.3927,-0.2328,0.5456,478.1,-217.2,1.0,prealpino,0.3547,0.3547,True
045962_008462,04595_00845,45.9625,8.4625,45.95,8.45,1.0,0.60958,0.0,0.0,0.0,0.0,0.0,0.0,543,331,0.60958,930,334.4,194.5,832.1,158.3,14.57,0.5505,0.3602,0.0892,0.0,0.0,0.0,0.0,0.0659,0.1234,0.0182,0.0519,0.2665,0.4628,0.0014,0.0098,-0.494,-0.1827,0.7667,478.1,-143.7,1.0,prealpino,0.4565,0.4565,True
045962_008488,04595_00845,45.9625,8.4875,45.95,8.475,1.0,0.91993,0.0,0.0,0.0,0.0,0.0,0.0,537,494,0.91993,870,469.4,194.5,770.3,150.9,20.21,0.1402,0.6207,0.2391,0.0,0.0,0.0,0.0,0.0509,0.1858,0.1254,0.0473,0.2095,0.3574,0.0213,0.0024,-0.3322,0.0234,0.9713,478.1,-8.7,1.0,prealpino,0.6657,0.6657,True
045962_008512,04595_00855,45.9625,8.5125,45.95,8.5,1.0,0.86704,0.0,0.0,0.0,0.0,0.0,0.0,534,463,0.86704,900,430.4,264.4,769.5,119.5,13.65,0.0756,0.8033,0.1211,0.0,0.0,0.0,0.0,0.0817,0.0747,0.0595,0.105,0.5403,0.1039,0.0245,0.0105,-0.5499,0.081,0.9522,437.4,-7.0,1.0,prealpino,0.6561,0.6561,True
045962_008538,04595_00855,45.9625,8.5375,45.95,8.525,1.0,0.56801,0.0,0.0,0.0,0.0,0.0,0.0,544,309,0.56801,900,367.1,223.1,694.0,124.7,11.43,0.4567,0.4789,0.0644,0.0,0.0,0.0,0.0,0.0805,0.0591,0.0541,0.1925,0.478,0.1119,0.0214,0.0025,-0.5819,0.1737,0.8833,437.4,-70.3,1.0,prealpino,0.4866,0.4866,True
045962_008562,04595_00855,45.9625,8.5625,45.95,8.55,1.0,0.59925,0.0,0.0,0.0,0.0,0.0,0.0,534,320,0.59925,900,436.8,231.6,967.4,143.7,15.45,0.1622,0.7144,0.1144,0.0089,0.0,0.0,0.0,0.0071,0.0094,0.0259,0.0814,0.1745,0.3703,0.2005,0.1309,-0.3976,-0.4684,0.9422,437.4,-0.6,1.0,prealpino,0.6225,0.6225,True
045962_008588,04595_00855,45.9625,8.5875,45.95,8.575,1.0,0.61835,0.0,0.0,0.0,0.0,0.0,0.0,545,337,0.61835,930,578.6,255.2,951.1,144.5,13.99,0.0032,0.5667,0.4237,0.0065,0.0,0.0,0.0,0.0098,0.0043,0.1022,0.2283,0.3837,0.1859,0.0728,0.013,-0.6567,0.0544,0.9892,437.4,141.2,1.0,prealpino,0.7782,0.7782,True
045962_008612,04595_00865,45.9625,8.6125,45.95,8.6,1.0,0.64981,0.0,0.0,0.0,0.0,0.0,0.0,534,347,0.64981,870,438.5,193.0,789.5,203.6,16.22,0.3552,0.346,0.2989,0.0,0.0,0.0,0.0,0.0041,0.0014,0.1155,0.652,0.066,0.033,0.0949,0.033,-0.5378,0.4388,0.8356,405.1,33.4,1.0,prealpino,0.5977,0.5977,True
045962_008638,04595_00865,45.9625,8.6375,45.95,8.625,1.0,0.03002,0.0,0.0,0.0,0.0,0.0,0.0,533,16,0.03002,900,196.0,193.0,415.5,18.0,1.22,0.9911,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.8182,0.0,0.0,0.0,0.0,-0.5657,0.8014,0.0611,405.1,-209.1,1.0,prealpino,0.2536,0.2536,False
045962_008662,04595_00865,45.9625,8.6625,45.95,8.65,1.0,0.06318,0.0,0.0,0.0,0.0,0.0,0.0,554,35,0.06318,900,202.4,193.0,359.0,25.1,1.85,0.9922,0.0078,0.0,0.0,0.0,0.0,0.0,0.1216,0.0135,0.0135,0.1351,0.0743,0.0946,0.1486,0.3986,0.2135,-0.3455,0.1644,405.1,-202.7,1.0,prealpino,0.2531,0.2531,False
045962_008688,04595_00865,45.9625,8.6875,45.95,8.675,1.0,0.00574,0.0,0.0,0.0,0.0,0.0,0.0,523,3,0.00574,900,241.1,193.0,399.0,46.5,4.15,0.9033,0.0967,0.0,0.0,0.0,0.0,0.0,0.2408,0.0408,0.0019,0.033,0.0078,0.0252,0.0893,0.5612,0.6339,-0.4559,0.5722,405.1,-164.0,1.0,prealpino,0.2887,0.2887,False
045962_008712,04595_00875,45.9625,8.7125,45.95,8.7,1.0,0.66912,0.0,0.0,0.0,0.0,0.0,0.0,544,364,0.66912,930,467.4,193.0,1029.0,193.2,15.63,0.2237,0.5538,0.1817,0.0409,0.0,0.0,0.0,0.1165,0.0493,0.0067,0.0045,0.0045,0.0078,0.2027,0.6081,0.5536,-0.6344,0.9602,450.0,17.4,1.0,prealpino,0.6294,0.6294,True
045962_008738,04595_00875,45.9625,8.7375,45.95,8.725,1.0,0.83364,0.0,0.0,0.0,0.0,0.0,0.0,547,456,0.83364,870,472.4,207.2,932.0,133.7,13.98,0.0529,0.7989,0.1425,0.0057,0.0,0.0,0.0,0.0502,0.3979,0.4691,0.0198,0.0,0.0082,0.0397,0.0152,0.3245,0.7235,0.9851,450.0,22.4,1.0,prealpino,0.6736,0.6736,True
045962_008762,04595_00875,45.9625,8.7625,45.95,8.75,1.0,0.47876,0.0,0.0,0.0,0.0,0.0,0.0,518,248,0.47876,900,328.5,206.3,598.8,108.1,10.66,0.5078,0.4922,0.0,0.0,0.0,0.0,0.0,0.003,0.1367,0.1263,0.0163,0.0936,0.3893,0.2333,0.0015,-0.3245,-0.2701,0.7478,450.0,-121.5,1.0,prealpino,0.4469,0.4469,True
045962_008788,04595_00875,45.9625,8.7875,45.95,8.775,1.0,0.81149,0.02154,0.0,0.0,0.0,0.0,0.0,557,464,0.83303,900,571.0,251.3,972.6,177.6,15.01,0.0189,0.6067,0.3144,0.06,0.0,0.0,0.0,0.0258,0.009,0.0146,0.0358,0.2486,0.3404,0.2385,0.0873,-0.4452,-0.5156,0.9922,450.0,121.0,0.9935,prealpino,0.7578,0.7529,True
045962_008812,04595_00885,45.9625,8.8125,45.95,8.8,1.0,0.98318,0.0,0.0,0.0,0.0,0.0,0.0,535,526,0.98318,900,764.0,494.4,993.2,123.5,18.93,0.0,0.1256,0.7344,0.14,0.0,0.0,0.0,0.0851,0.0974,0.1198,0.1153,0.1702,0.2385,0.1109,0.0627,-0.2253,-0.0247,0.9922,530.3,233.7,1.0,alpino,0.698,0.698,True
045962_008838,04595_00885,45.9625,8.8375,45.95,8.825,0.9955,0.62382,0.0,0.00567,0.0,0.0,0.0,0.0,529,333,0.62949,930,525.3,268.0,877.5,136.3,13.24,0.0634,0.6398,0.2968,0.0,0.0,0.0,0.0,0.0485,0.1905,0.4527,0.2159,0.0208,0.0219,0.0092,0.0404,0.0255,0.7063,0.9312,530.3,-5.0,0.9995,prealpino,0.7137,0.7133,True
045962_008862,04595_00885,45.9625,8.8625,45.95,8.85,0.5858,0.36679,0.0,0.07117,0.0,0.0,0.0,0.0,548,240,0.43796,870,332.4,269.0,525.8,71.0,10.09,0.5115,0.4885,0.0,0.0,0.0,0.0,0.0,0.3069,0.3118,0.0452,0.0856,0.0743,0.1034,0.0275,0.0452,0.3457,0.2253,0.7115,530.3,-197.9,0.9919,prealpino,0.4454,0.4418,True
045962_008888,04595_00885,45.9625,8.8875,45.95,8.875,0.2459,0.24624,0.0,0.0,0.0,0.0,0.0,0.0,532,131,0.24624,900,310.2,270.0,535.5,71.9,8.39,0.7311,0.2689,0.0,0.0,0.0,0.0,0.0,0.2506,0.1714,0.1688,0.0691,0.1458,0.0128,0.0512,0.1304,0.258,0.2121,0.4344,530.3,-220.1,1.0,prealpino,0.3576,0.3576,True
045962_008962,04595_00895,45.9625,8.9625,45.95,8.95,0.2999,0.16147,0.0,0.01651,0.0,0.0,0.0,0.0,545,97,0.17798,930,315.0,270.0,694.3,94.8,8.36,0.7613,0.2054,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0681,0.0,0.0031,0.7152,0.2105,0.1362,-0.829,0.3473,467.1,-152.1,0.9954,prealpino,0.3555,0.3539,True
045962_008988,04595_00895,45.9625,8.9875,45.95,8.975,0.1845,0.82815,0.0,0.00914,0.0,0.0,0.0,0.0,547,458,0.83729,870,786.9,369.5,1316.1,236.8,25.78,0.0,0.2425,0.4598,0.2161,0.0816,0.0,0.0,0.059,0.0104,0.0787,0.1076,0.1493,0.0637,0.3206,0.2106,-0.0721,-0.3602,0.9931,467.1,319.8,0.9995,alpino,0.7044,0.704,True
045962_009012,04595_00905,45.9625,9.0125,45.95,9.0,0.7016,0.9265,0.00387,0.0,0.0,0.0,0.0,0.0,517,481,0.93037,900,1012.0,663.5,1356.4,144.9,21.6,0.0,0.0,0.2544,0.6533,0.0922,0.0,0.0,0.1962,0.1499,0.1094,0.1218,0.097,0.0316,0.0992,0.195,0.2502,0.0313,0.9856,946.3,65.7,0.999,alpino,0.9236,0.9227,True
045962_009038,04595_00905,45.9625,9.0375,45.95,9.025,1.0,0.68761,0.03411,0.0,0.1167,0.0,0.0,0.04309,557,402,0.72172,900,1078.4,829.8,1375.5,134.8,15.73,0.0,0.0,0.0922,0.7144,0.1933,0.0,0.0,0.2211,0.2721,0.0964,0.0283,0.0034,0.0079,0.161,0.2098,0.5431,0.019,0.98,946.3,132.1,0.9882,alpino,0.9722,0.9607,True
045962_009062,04595_00905,45.9625,9.0625,45.95,9.05,1.0,0.27632,0.10526,0.0,0.06203,0.0,0.0,0.0,532,203,0.38158,900,883.8,680.8,1134.8,111.7,11.54,0.0,0.0,0.5967,0.4033,0.0,0.0,0.0,0.1137,0.357,0.3851,0.08,0.0056,0.0439,0.0056,0.009,0.3147,0.6606,0.9867,946.3,-62.5,0.931,alpino,0.821,0.7644,True
045962_009088,04595_00905,45.9625,9.0875,45.95,9.075,1.0,0.49725,0.0,0.0,0.0,0.0,0.0,0.0,545,271,0.49725,930,786.1,503.7,1282.2,178.5,17.19,0.0,0.0978,0.6839,0.1828,0.0355,0.0,0.0,0.0087,0.1291,0.1074,0.0694,0.1659,0.4121,0.0922,0.0152,-0.4276,-0.1341,0.9914,946.3,-160.2,1.0,alpino,0.7313,0.7313,True
045962_009112,04595_00915,45.9625,9.1125,45.95,9.1,1.0,0.82364,0.0,0.0,0.15572,0.0,0.0,0.0,533,439,0.82364,870,1046.7,558.8,1385.4,181.0,24.41,0.0,0.0057,0.2023,0.5655,0.2264,0.0,0.0,0.0161,0.0357,0.1279,0.1601,0.25,0.1544,0.2316,0.0242,-0.4378,-0.0822,0.9977,707.5,339.2,1.0,alpino,0.9355,0.9355,True
045962_009138,04595_00915,45.9625,9.1375,45.95,9.125,1.0,0.78707,0.01711,0.0,0.0,0.0,0.0,0.02852,526,423,0.80418,900,772.1,197.0,1270.7,257.9,25.47,0.0789,0.1433,0.4444,0.3178,0.0156,0.0,0.0,0.0,0.0724,0.1897,0.377,0.2425,0.0839,0.0345,0.0,-0.5539,0.4156,0.9667,707.5,64.6,0.9947,alpino,0.7065,0.7028,True
045962_009162,04595_00915,45.9625,9.1625,45.95,9.15,1.0,0.09286,0.0,0.0,0.0,0.0,0.0,0.27679,560,52,0.09286,900,396.4,197.0,1054.2,256.2,15.92,0.5578,0.1978,0.1833,0.0611,0.0,0.0,0.0,0.0,0.0,0.0133,0.7856,0.1309,0.0607,0.0076,0.0019,-0.7597,0.4944,0.5856,707.5,-311.1,1.0,prealpino,0.5033,0.5033,False
045962_009188,04595_00915,45.9625,9.1875,45.95,9.175,1.0,0.06015,0.0,0.0,0.0,0.0,0.0,0.0,532,32,0.06015,900,213.4,197.0,497.3,36.5,3.48,0.9644,0.0356,0.0,0.0,0.0,0.0,0.0,0.0954,0.0099,0.1053,0.3257,0.2664,0.1645,0.0099,0.023,-0.5323,0.1831,0.3378,707.5,-494.1,1.0,prealpino,0.2642,0.2642,False
045962_009212,04595_00925,45.9625,9.2125,45.95,9.2,1.0,0.1326,0.0,0.0,0.0,0.0,0.0,0.0,543,72,0.1326,930,234.4,197.0,840.6,103.6,6.47,0.8806,0.0957,0.0237,0.0,0.0,0.0,0.0,0.0687,0.0472,0.0644,0.0215,0.0343,0.0,0.1416,0.6223,0.4966,-0.5079,0.2505,554.8,-320.4,1.0,prealpino,0.3049,0.3049,True
045962_009238,04595_00925,45.9625,9.2375,45.95,9.225,1.0,0.71537,0.0,0.0,0.0,0.0,0.0,0.0,527,377,0.71537,870,518.3,197.0,1086.5,251.5,19.93,0.2908,0.3184,0.308,0.0828,0.0,0.0,0.0,0.2314,0.2154,0.133,0.0106,0.0013,0.0,0.0532,0.3551,0.6441,-0.0346,0.8644,554.8,-36.5,1.0,prealpino,0.6551,0.6551,True
045962_009262,04595_00925,45.9625,9.2625,45.95,9.25,1.0,0.43208,0.0,0.0,0.0,0.0,0.0,0.0,530,229,0.43208,900,402.2,197.0,712.1,167.8,15.6,0.3956,0.4056,0.1989,0.0,0.0,0.0,0.0,0.201,0.3486,0.2363,0.0313,0.0078,0.0078,0.0235,0.1436,0.5219,0.3738,0.8511,554.8,-152.6,1.0,prealpino,0.5515,0.5515,True
045962_009288,04595_00925,45.9625,9.2875,45.95,9.275,1.0,0.01786,0.0,0.0,0.0,0.0,0.0,0.0,560,10,0.01786,900,197.8,197.0,367.9,8.9,0.69,0.9978,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.3636,0.303,0.0,0.0,0.303,0.0303,0.0,0.1113,0.3106,0.0367,554.8,-357.0,1.0,prealpino,0.2509,0.2509,False
045962_009312,04595_00935,45.9625,9.3125,45.95,9.3,1.0,0.58459,0.0,0.0,0.0,0.0,0.0,0.0,532,311,0.58459,900,485.1,197.0,1123.2,240.9,22.31,0.3078,0.3811,0.2422,0.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0449,0.244,0.6571,0.0437,-0.2291,-0.8601,0.9656,1011.4,-526.3,1.0,prealpino,0.6237,0.6237,True
045962_009338,04595_00935,45.9625,9.3375,45.95,9.325,1.0,0.7865,0.0,0.0,0.06752,0.0,0.0,0.0,548,431,0.7865,930,1239.8,653.5,1658.4,188.9,26.17,0.0,0.0,0.0677,0.286,0.6419,0.0043,0.0,0.0646,0.113,0.0377,0.098,0.0829,0.1819,0.3283,0.0936,-0.0626,-0.3416,0.9989,1011.4,228.4,1.0,alpino,0.9777,0.9777,True
045962_009362,04595_00935,45.9625,9.3625,45.95,9.35,1.0,0.65028,0.13233,0.0,0.14367,0.0,0.0,0.01134,529,414,0.78261,870,1484.5,905.3,1982.1,214.9,27.69,0.0,0.0,0.0,0.108,0.5494,0.3425,0.0,0.1,0.0483,0.031,0.1287,0.1,0.208,0.3126,0.0713,-0.158,-0.3534,1.0,1011.4,473.1,0.9577,alpino,0.8458,0.81,True
045962_009388,04595_00935,45.9625,9.3875,45.95,9.375,1.0,0.01354,0.21083,0.0,0.01161,0.0,0.0,0.14894,517,116,0.22437,900,1939.9,1249.3,2388.3,199.2,28.58,0.0,0.0,0.0,0.0,0.0544,0.5578,0.3878,0.2127,0.1414,0.0679,0.1247,0.0078,0.0913,0.1514,0.2027,0.3144,-0.0968,0.9978,1011.4,928.5,0.7651,alpino,0.3806,0.2912,True
045962_009412,04595_00945,45.9625,9.4125,45.95,9.4,1.0,0.65,0.0,0.0,0.14464,0.0,0.0,0.01607,560,364,0.65,900,1417.7,795.7,2195.6,295.2,29.22,0.0,0.0,0.0267,0.2211,0.4933,0.2233,0.0356,0.2022,0.2744,0.2511,0.21,0.0589,0.0,0.0,0.0033,0.2121,0.6106,1.0,1068.4,349.3,1.0,alpino,0.8577,0.8577,True
045962_009438,04595_00945,45.9625,9.4375,45.95,9.425,1.0,0.49436,0.0,0.0,0.0,0.0,0.0,0.0,532,263,0.49436,900,827.0,541.9,1338.8,202.1,20.11,0.0,0.19,0.4167,0.3633,0.03,0.0,0.0,0.0377,0.2855,0.418,0.1689,0.0365,0.0243,0.0134,0.0158,0.0931,0.706,0.9144,1068.4,-241.4,1.0,alpino,0.7515,0.7515,True
045962_009462,04595_00945,45.9625,9.4625,45.95,9.45,1.0,0.15636,0.0,0.66182,0.0,0.0,0.0,0.0,550,450,0.81818,930,840.3,557.5,1365.2,191.5,23.16,0.0,0.1538,0.4516,0.3613,0.0333,0.0,0.0,0.0518,0.009,0.0327,0.0169,0.0394,0.2883,0.3637,0.1982,-0.0631,-0.6661,0.9548,1068.4,-228.1,0.9596,alpino,0.7645,0.7336,True
