cell_id,parent_id,lat_min,lon_min,quota_media,delta_quota,bosco_frac,northness,idoneita_ospite,macroregione
040262_015262,04025_01525,40.25,15.25,625.8,181.3,0.46531,-0.4226,0.7704,appenninico
040262_015288,04025_01525,40.25,15.275,625.7,181.2,0.76062,0.0241,0.7818,appenninico
040262_015312,04025_01535,40.25,15.3,810.8,-154.4,0.85016,0.1247,0.9494,appenninico
040262_015338,04025_01535,40.25,15.325,1119.8,154.6,0.99657,0.34,0.9533,appenninico
040262_015362,04025_01535,40.25,15.35,990.2,25.0,0.84538,-0.2268,0.9428,appenninico
040262_015388,04025_01535,40.25,15.375,799.8,-165.4,0.7415,-0.2497,0.9524,appenninico
040262_015412,04025_01545,40.25,15.4,779.2,-269.3,0.57432,-0.5176,0.8331,appenninico
040262_015438,04025_01545,40.25,15.425,1232.1,183.6,0.73051,-0.0889,0.9016,appenninico
040262_015462,04025_01545,40.25,15.45,1358.1,309.6,0.72559,-0.2458,0.8488,appenninico
040262_015488,04025_01545,40.25,15.475,1167.9,119.4,0.8157,-0.5648,0.8705,appenninico
040262_015512,04025_01555,40.25,15.5,1094.0,272.5,0.6571,-0.5322,0.9087,appenninico
040262_015538,04025_01555,40.25,15.525,1100.3,278.8,0.64915,-0.4424,0.9361,appenninico
040262_015562,04025_01555,40.25,15.55,930.2,108.7,0.76441,-0.4064,0.9786,appenninico
040262_015588,04025_01555,40.25,15.575,747.8,-73.7,0.45685,-0.4067,0.9084,appenninico
040262_015612,04025_01565,40.25,15.6,572.2,-76.8,0.382,-0.1125,0.8513,mediterraneo
040262_015638,04025_01565,40.25,15.625,511.5,-137.5,0.19224,0.6145,0.85,mediterraneo
040262_015662,04025_01565,40.25,15.65,524.4,-124.6,0.34412,0.1971,0.8501,mediterraneo
040262_015688,04025_01565,40.25,15.675,611.5,-37.5,0.51014,-0.0278,0.7908,appenninico
040262_015712,04025_01575,40.25,15.7,876.1,-58.7,0.36102,0.0409,0.9046,appenninico
040262_015738,04025_01575,40.25,15.725,923.6,-11.2,0.2466,0.0618,0.9406,appenninico
040262_015762,04025_01575,40.25,15.75,909.2,-25.6,0.18319,0.0108,0.9658,appenninico
040262_015788,04025_01575,40.25,15.775,917.2,-17.6,0.35993,0.0418,0.972,appenninico
040262_015812,04025_01585,40.25,15.8,1020.9,190.6,0.78571,0.283,0.9513,appenninico
040262_015838,04025_01585,40.25,15.825,913.7,83.4,0.52534,0.3341,0.9481,appenninico
040262_015862,04025_01585,40.25,15.85,739.4,-90.9,0.44143,0.0841,0.9488,appenninico
040262_015888,04025_01585,40.25,15.875,625.1,-205.2,0.23103,0.0476,0.9107,appenninico
040262_015912,04025_01595,40.25,15.9,611.6,-183.6,0.42809,0.1802,0.8642,appenninico
040262_015938,04025_01595,40.25,15.925,587.0,-208.2,0.54762,0.2734,0.8709,mediterraneo
040262_015962,04025_01595,40.25,15.95,619.1,-176.1,0.29392,0.4061,0.8202,appenninico
040262_015988,04025_01595,40.25,15.975,683.4,-111.8,0.46362,0.5587,0.888,appenninico
040262_016012,04025_01605,40.25,16.0,600.3,-116.1,0.7636,0.1098,0.8087,appenninico
040262_016038,04025_01605,40.25,16.025,546.3,-170.1,0.79831,0.1057,0.8657,mediterraneo
040262_016062,04025_01605,40.25,16.05,468.0,-248.4,0.61383,-0.0213,0.852,mediterraneo
040262_016087,04025_01605,40.25,16.075,448.8,-267.6,0.38879,-0.1515,0.8539,mediterraneo
040262_016112,04025_01615,40.25,16.1,487.3,-111.0,0.74703,-0.3637,0.862,mediterraneo
040262_016138,04025_01615,40.25,16.125,492.3,-106.0,0.75676,-0.0219,0.8614,mediterraneo
040262_016163,04025_01615,40.25,16.15,412.2,-186.1,0.52961,-0.03,0.8072,mediterraneo
040262_016188,04025_01615,40.25,16.175,351.6,-246.7,0.47878,0.2699,0.7196,mediterraneo
040262_016337,04025_01635,40.25,16.325,288.1,-120.0,0.15228,0.3481,0.6618,mediterraneo
040262_016362,04025_01635,40.25,16.35,337.4,-70.7,0.34401,0.1654,0.7645,mediterraneo
040262_016388,04025_01635,40.25,16.375,488.0,79.9,0.56122,0.017,0.8502,mediterraneo
040262_016412,04025_01645,40.25,16.4,497.1,209.9,0.7665,-0.174,0.8534,mediterraneo
040262_016438,04025_01645,40.25,16.425,370.7,83.5,0.73005,-0.0295,0.7608,mediterraneo
040262_016462,04025_01645,40.25,16.45,241.5,-45.7,0.47378,0.2105,0.5269,mediterraneo
040288_009212,04025_00925,40.275,9.2,559.6,-62.7,0.32463,0.2879,0.8636,mediterraneo
040288_009238,04025_00925,40.275,9.225,619.4,-2.9,0.37566,0.3376,0.8289,appenninico
040288_009262,04025_00925,40.275,9.25,585.5,-36.8,0.34429,-0.0124,0.8699,mediterraneo
040288_009312,04025_00935,40.275,9.3,405.0,-36.8,0.13776,-0.2922,0.8377,mediterraneo
040288_009338,04025_00935,40.275,9.325,331.3,-110.5,0.27045,-0.2956,0.6968,mediterraneo
040288_009438,04025_00945,40.275,9.425,215.4,-379.1,0.27721,0.5547,0.5953,mediterraneo
040288_009488,04025_00945,40.275,9.475,216.6,-377.9,0.25528,0.6457,0.6144,mediterraneo
040288_009512,04025_00955,40.275,9.5,208.5,-203.7,0.25926,0.0007,0.595,mediterraneo
040288_009538,04025_00955,40.275,9.525,272.5,-139.7,0.14815,0.2004,0.6788,mediterraneo
040288_009562,04025_00955,40.275,9.55,255.7,-156.5,0.1742,0.1827,0.5903,mediterraneo
040288_009588,04025_00955,40.275,9.575,427.5,15.3,0.19898,0.0116,0.8529,mediterraneo
040288_015012,04025_01505,40.275,15.0,203.1,-213.6,0.17369,0.1344,0.588,mediterraneo
040288_015038,04025_01505,40.275,15.025,505.8,89.1,0.52811,0.1613,0.8561,mediterraneo
040288_015062,04025_01505,40.275,15.05,397.0,-19.7,0.46284,-0.1205,0.7897,mediterraneo
040288_015088,04025_01505,40.275,15.075,271.5,-145.2,0.2368,-0.1113,0.6593,mediterraneo
040288_015112,04025_01515,40.275,15.1,173.3,16.8,0.47804,0.0091,0.577,mediterraneo
040288_015138,04025_01515,40.275,15.125,226.8,70.3,0.69374,-0.2229,0.6307,mediterraneo
040288_015162,04025_01515,40.275,15.15,271.9,115.4,0.47359,-0.3751,0.6503,mediterraneo
040288_015188,04025_01515,40.275,15.175,267.1,110.6,0.55051,-0.5315,0.641,mediterraneo
040288_015212,04025_01525,40.275,15.2,464.1,19.6,0.62415,-0.3371,0.8416,mediterraneo
040288_015238,04025_01525,40.275,15.225,759.2,314.7,0.63898,-0.2132,0.9312,appenninico
040288_015262,04025_01525,40.275,15.25,653.7,209.2,0.94737,0.3991,0.808,appenninico
040288_015288,04025_01525,40.275,15.275,531.4,86.9,0.8165,0.2483,0.8484,mediterraneo
040288_015312,04025_01535,40.275,15.3,686.2,-279.0,0.57436,0.1369,0.8909,appenninico
040288_015338,04025_01535,40.275,15.325,927.9,-37.3,0.76431,-0.0194,0.9728,appenninico
040288_015362,04025_01535,40.275,15.35,1084.6,119.4,0.95416,0.0799,0.9781,appenninico
040288_015388,04025_01535,40.275,15.375,1193.4,228.2,0.70101,-0.4262,0.921,appenninico
040288_015412,04025_01545,40.275,15.4,1288.1,239.6,0.79082,0.0069,0.8893,appenninico
040288_015438,04025_01545,40.275,15.425,1516.3,467.8,0.93592,-0.1308,0.6834,appenninico
040288_015462,04025_01545,40.275,15.45,1559.1,510.6,1.0,-0.1537,0.6532,appenninico
040288_015488,04025_01545,40.275,15.475,1651.8,603.3,0.70508,0.2319,0.5169,appenninico
040288_015512,04025_01555,40.275,15.5,1332.7,511.2,0.84211,0.3408,0.8512,appenninico
040288_015538,04025_01555,40.275,15.525,1168.4,346.9,0.61929,0.269,0.95,appenninico
040288_015562,04025_01555,40.275,15.55,1064.7,243.2,0.35484,0.2254,0.9989,appenninico
040288_015588,04025_01555,40.275,15.575,905.7,84.2,0.51695,0.022,0.9776,appenninico
040288_015612,04025_01565,40.275,15.6,695.8,46.8,0.56323,-0.0518,0.8629,appenninico
040288_015688,04025_01565,40.275,15.675,623.1,-25.9,0.17119,-0.101,0.7646,appenninico
040288_015712,04025_01575,40.275,15.7,940.6,5.8,0.44332,-0.1767,0.954,appenninico
040288_015738,04025_01575,40.275,15.725,1032.1,97.3,0.30795,-0.1295,0.9679,appenninico
040288_015762,04025_01575,40.275,15.75,839.0,-95.8,0.2432,-0.0927,0.9519,appenninico
040288_015788,04025_01575,40.275,15.775,920.2,-14.6,0.41117,0.2291,0.9761,appenninico
040288_015812,04025_01585,40.275,15.8,874.9,44.6,0.79561,0.1975,0.9411,appenninico
040288_015838,04025_01585,40.275,15.825,658.8,-171.5,0.30339,0.2425,0.9205,appenninico
040288_015862,04025_01585,40.275,15.85,735.8,-94.5,0.43317,0.4079,0.8826,appenninico
040288_015888,04025_01585,40.275,15.875,604.2,-226.1,0.21017,0.122,0.7326,appenninico
040288_015912,04025_01595,40.275,15.9,571.3,-223.9,0.34864,0.1396,0.8522,mediterraneo
040288_015938,04025_01595,40.275,15.925,559.6,-235.6,0.56061,-0.1065,0.8501,mediterraneo
040288_015962,04025_01595,40.275,15.95,563.8,-231.4,0.40476,-0.227,0.8559,mediterraneo
040288_015988,04025_01595,40.275,15.975,614.3,-180.9,0.38201,-0.3438,0.7996,appenninico
040288_016012,04025_01605,40.275,16.0,734.0,17.6,0.52027,-0.4971,0.9064,appenninico
040288_016038,04025_01605,40.275,16.025,771.1,54.7,0.4339,-0.5988,0.9312,appenninico
040288_016062,04025_01605,40.275,16.05,671.1,-45.3,0.66553,-0.2686,0.8672,appenninico
040288_016087,04025_01605,40.275,16.075,696.2,-20.2,0.65085,-0.3421,0.8892,appenninico
040288_016112,04025_01615,40.275,16.1,791.9,193.6,0.62226,-0.0089,0.95,appenninico
040288_016138,04025_01615,40.275,16.125,730.0,131.7,0.47189,-0.3284,0.9348,appenninico
040288_016163,04025_01615,40.275,16.15,569.6,-28.7,0.22712,-0.1936,0.8663,mediterraneo
040288_016188,04025_01615,40.275,16.175,437.2,-161.1,0.11337,-0.3709,0.8517,mediterraneo
040288_016312,04025_01635,40.275,16.3,192.5,-215.6,0.11168,-0.1335,0.55,mediterraneo
040288_016337,04025_01635,40.275,16.325,263.1,-145.0,0.43878,0.012,0.6161,mediterraneo
040288_016362,04025_01635,40.275,16.35,389.8,-18.3,0.63729,0.2098,0.8093,mediterraneo
040288_016388,04025_01635,40.275,16.375,324.4,-83.7,0.78268,0.4684,0.7098,mediterraneo
040288_016412,04025_01645,40.275,16.4,359.8,72.6,0.80607,0.5853,0.7194,mediterraneo
040288_016438,04025_01645,40.275,16.425,311.5,24.3,0.57868,0.5566,0.7072,mediterraneo
040288_016462,04025_01645,40.275,16.45,167.1,-120.1,0.50424,0.1324,0.5573,mediterraneo
040288_016488,04025_01645,40.275,16.475,103.1,-184.1,0.14966,-0.1059,0.4797,mediterraneo
040312_008512,04035_00855,40.3,8.5,194.7,-50.4,0.2069,-0.2743,0.5648,mediterraneo
040312_008538,04035_00855,40.3,8.525,94.8,-150.3,0.14958,-0.0667,0.55,mediterraneo
040312_008838,04035_00885,40.3,8.825,944.9,119.3,0.12054,-0.2447,0.9875,appenninico
040312_008862,04035_00885,40.3,8.85,953.5,127.9,0.1402,-0.4247,0.988,appenninico
040312_008888,04035_00885,40.3,8.875,807.0,-18.6,0.5416,-0.4836,0.9457,appenninico
040312_008912,04035_00895,40.3,8.9,595.4,-106.2,0.27563,-0.5019,0.8663,mediterraneo
040312_009338,04035_00935,40.3,9.325,478.7,8.0,0.36789,-0.1619,0.846,mediterraneo
040312_009362,04035_00935,40.3,9.35,598.2,127.5,0.37415,-0.4822,0.8347,mediterraneo
040312_009638,04035_00965,40.3,9.625,251.8,97.8,0.30458,0.2932,0.6352,mediterraneo
040312_015012,04035_01505,40.3,15.0,148.5,-22.0,0.1562,0.1155,0.5862,mediterraneo
040312_015038,04035_01505,40.3,15.025,217.3,46.8,0.4044,0.3828,0.6204,mediterraneo
040312_015062,04035_01505,40.3,15.05,316.7,146.2,0.30598,0.2093,0.7245,mediterraneo
040312_015138,04035_01515,40.3,15.125,221.7,-158.0,0.44482,0.1313,0.5931,mediterraneo
040312_015162,04035_01515,40.3,15.15,409.9,30.2,0.75254,0.0632,0.823,mediterraneo
040312_015188,04035_01515,40.3,15.175,541.3,161.6,0.88494,0.127,0.8644,mediterraneo
040312_015212,04035_01525,40.3,15.2,588.5,106.7,0.8421,0.1006,0.8611,mediterraneo
040312_015238,04035_01525,40.3,15.225,646.1,164.3,0.87606,0.4284,0.8161,appenninico
040312_015262,04035_01525,40.3,15.25,591.9,110.1,0.60877,-0.1863,0.8723,mediterraneo
040312_015288,04035_01525,40.3,15.275,462.5,-19.3,0.53492,0.0644,0.8507,mediterraneo
040312_015312,04035_01535,40.3,15.3,727.0,55.1,0.78886,0.0319,0.9174,appenninico
040312_015338,04035_01535,40.3,15.325,956.6,284.7,1.0,0.2718,0.9788,appenninico
040312_015362,04035_01535,40.3,15.35,997.0,325.1,0.75338,0.1303,0.951,appenninico
040312_015388,04035_01535,40.3,15.375,1192.6,520.7,0.68376,0.3276,0.9243,appenninico
040312_015412,04035_01545,40.3,15.4,1208.5,106.5,0.81049,0.3958,0.9264,appenninico
040312_015438,04035_01545,40.3,15.425,1225.0,123.0,0.53912,0.6249,0.926,appenninico
040312_015462,04035_01545,40.3,15.45,1209.5,107.5,0.43463,0.562,0.9238,appenninico
040312_015488,04035_01545,40.3,15.475,1253.0,151.0,0.66328,0.3801,0.9016,appenninico
040312_015512,04035_01555,40.3,15.5,1068.0,350.0,0.37733,0.0704,0.9919,appenninico
040312_015538,04035_01555,40.3,15.525,999.8,281.8,0.40339,0.15,0.988,appenninico
040312_015562,04035_01555,40.3,15.55,818.8,100.8,0.45068,0.157,0.9606,appenninico
040312_015588,04035_01555,40.3,15.575,718.7,0.7,0.21923,-0.0235,0.9452,appenninico
040312_015612,04035_01565,40.3,15.6,621.5,-135.0,0.27891,0.3576,0.7794,appenninico
040312_015688,04035_01565,40.3,15.675,864.0,107.5,0.54159,-0.4622,0.9255,appenninico
040312_015712,04035_01575,40.3,15.7,1263.0,409.7,0.55161,-0.3624,0.8804,appenninico
040312_015738,04035_01575,40.3,15.725,1091.6,238.3,0.83333,-0.0682,0.9357,appenninico
040312_015762,04035_01575,40.3,15.75,770.1,-83.2,0.73986,0.3537,0.9506,appenninico
040312_015788,04035_01575,40.3,15.775,751.2,-102.1,0.62881,0.4357,0.9288,appenninico
040312_015812,04035_01585,40.3,15.8,695.7,-138.6,0.5,0.1916,0.8166,appenninico
040312_015838,04035_01585,40.3,15.825,596.7,-237.6,0.26644,0.2776,0.8619,mediterraneo
040312_015888,04035_01585,40.3,15.875,586.3,-248.0,0.20443,-0.1801,0.8591,mediterraneo
040312_015912,04035_01595,40.3,15.9,599.6,-356.1,0.21886,-0.4077,0.8745,mediterraneo
040312_015938,04035_01595,40.3,15.925,631.3,-324.4,0.38501,-0.6458,0.8567,appenninico
040312_015962,04035_01595,40.3,15.95,690.1,-265.6,0.57458,-0.5395,0.8965,appenninico
040312_015988,04035_01595,40.3,15.975,864.7,-91.0,0.25464,-0.6419,0.9575,appenninico
040312_016012,04035_01605,40.3,16.0,985.2,218.2,0.71599,-0.1486,0.9914,appenninico
040312_016038,04035_01605,40.3,16.025,931.0,164.0,0.58065,0.229,0.9843,appenninico
040312_016062,04035_01605,40.3,16.05,728.3,-38.7,0.58953,-0.1239,0.9219,appenninico
040312_016087,04035_01605,40.3,16.075,769.3,2.3,0.47458,-0.0311,0.95,appenninico
040312_016112,04035_01615,40.3,16.1,650.1,36.0,0.54082,0.266,0.8422,appenninico
040312_016138,04035_01615,40.3,16.125,601.8,-12.3,0.4264,0.557,0.7545,appenninico
040312_016163,04035_01615,40.3,16.15,627.2,13.1,0.43316,-0.1283,0.8164,appenninico
040312_016188,04035_01615,40.3,16.175,675.2,61.1,0.5085,-0.0963,0.8741,appenninico
040312_016212,04035_01625,40.3,16.2,571.6,150.5,0.28305,0.387,0.8681,mediterraneo
040312_016238,04035_01625,40.3,16.225,419.1,-2.0,0.17148,0.0501,0.8452,mediterraneo
040312_016337,04035_01635,40.3,16.325,203.2,-61.8,0.24196,0.1508,0.5504,mediterraneo
040312_016362,04035_01635,40.3,16.35,187.8,-77.2,0.37564,0.0044,0.5496,mediterraneo
040312_016388,04035_01635,40.3,16.375,154.7,-110.3,0.13413,0.1481,0.55,mediterraneo
040312_016512,04035_01655,40.3,16.5,129.4,-3.7,0.14552,-0.2222,0.5225,mediterraneo
040312_016538,04035_01655,40.3,16.525,144.5,11.4,0.49408,-0.2637,0.4468,mediterraneo
040312_016562,04035_01655,40.3,16.55,226.2,93.1,0.12074,-0.0066,0.4276,mediterraneo
040312_016662,04035_01665,40.3,16.65,77.1,-22.2,0.12034,0.4542,0.5132,mediterraneo
040338_008512,04035_00855,40.325,8.5,323.7,78.6,0.32338,-0.0295,0.7483,mediterraneo
040338_008538,04035_00855,40.325,8.525,136.1,-109.0,0.26758,-0.0913,0.5527,mediterraneo
040338_008862,04035_00885,40.325,8.85,964.0,138.4,0.16354,0.3835,0.9941,appenninico
040338_008888,04035_00885,40.325,8.875,1044.5,218.9,0.77872,0.1025,1.0,appenninico
040338_008912,04035_00895,40.325,8.9,1028.7,327.1,0.67291,-0.1721,0.9934,appenninico
040338_008938,04035_00895,40.325,8.925,736.0,34.4,0.48229,-0.2837,0.8748,appenninico
040338_008962,04035_00895,40.325,8.95,647.4,-54.2,0.28547,-0.5187,0.8074,appenninico
040338_008988,04035_00895,40.325,8.975,572.6,-129.0,0.13299,-0.6439,0.8582,mediterraneo
040338_009038,04035_00905,40.325,9.025,226.3,-73.5,0.15807,-0.181,0.5583,mediterraneo
040338_009062,04035_00905,40.325,9.05,278.0,-21.8,0.19048,-0.1969,0.6533,mediterraneo
040338_009088,04035_00905,40.325,9.075,386.4,86.6,0.29648,-0.3082,0.7974,mediterraneo
040338_009112,04035_00915,40.325,9.1,439.5,-43.3,0.18347,-0.4959,0.8448,mediterraneo
040338_009138,04035_00915,40.325,9.125,505.8,23.0,0.4905,-0.4959,0.8514,mediterraneo
040338_009162,04035_00915,40.325,9.15,511.2,28.4,0.57904,-0.2922,0.8517,mediterraneo
040338_009188,04035_00915,40.325,9.175,493.4,10.6,0.39363,-0.2981,0.8509,mediterraneo
040338_009288,04035_00925,40.325,9.275,504.8,-113.7,0.14386,-0.2263,0.812,mediterraneo
040338_009312,04035_00935,40.325,9.3,429.7,-41.0,0.17129,0.1225,0.7703,mediterraneo
040338_009338,04035_00935,40.325,9.325,406.5,-64.2,0.22842,0.377,0.7589,mediterraneo
040338_009362,04035_00935,40.325,9.35,599.4,128.7,0.7687,0.5922,0.8704,mediterraneo
040338_009388,04035_00935,40.325,9.375,483.8,13.1,0.65385,0.4492,0.8213,mediterraneo
040338_009412,04035_00945,40.325,9.4,420.9,175.2,0.1746,-0.3396,0.805,mediterraneo
040338_009638,04035_00965,40.325,9.625,175.8,21.8,0.1448,-0.352,0.55,mediterraneo
040338_009662,04035_00965,40.325,9.65,86.0,-68.0,0.13636,-0.1105,0.55,mediterraneo
040338_015038,04035_01505,40.325,15.025,151.5,-19.0,0.14576,-0.1372,0.5517,mediterraneo
040338_015062,04035_01505,40.325,15.05,314.5,144.0,0.25758,-0.1141,0.7203,mediterraneo
040338_015088,04035_01505,40.325,15.075,250.1,79.6,0.39286,-0.0419,0.6267,mediterraneo
040338_015112,04035_01515,40.325,15.1,316.7,-63.0,0.60169,-0.5262,0.6929,mediterraneo
040338_015138,04035_01515,40.325,15.125,269.3,-110.4,0.30952,-0.322,0.657,mediterraneo
040338_015162,04035_01515,40.325,15.15,238.8,-140.9,0.72466,0.1252,0.602,mediterraneo
040338_015188,04035_01515,40.325,15.175,289.6,-90.1,0.82935,0.0064,0.678,mediterraneo
040338_015212,04035_01525,40.325,15.2,393.1,-88.7,0.72973,-0.1973,0.8123,mediterraneo
040338_015238,04035_01525,40.325,15.225,522.2,40.4,0.38345,-0.3311,0.8615,mediterraneo
040338_015262,04035_01525,40.325,15.25,486.2,4.4,0.56537,0.2031,0.8467,mediterraneo
040338_015288,04035_01525,40.325,15.275,370.7,-111.1,0.65705,0.0572,0.8467,mediterraneo
040338_015312,04035_01535,40.325,15.3,502.2,-169.7,0.56271,-0.1673,0.8562,mediterraneo
040338_015338,04035_01535,40.325,15.325,518.7,-153.2,0.47297,0.0202,0.8584,mediterraneo
040338_015362,04035_01535,40.325,15.35,669.1,-2.8,0.58803,0.1713,0.8133,appenninico
040338_015388,04035_01535,40.325,15.375,836.1,164.2,0.51689,0.4016,0.9658,appenninico
040338_015412,04035_01545,40.325,15.4,945.4,-156.6,0.45763,0.1614,0.9847,appenninico
040338_015438,04035_01545,40.325,15.425,1048.1,-53.9,0.17458,-0.0941,0.9945,appenninico
040338_015462,04035_01545,40.325,15.45,1165.4,63.4,0.41908,0.0584,0.9343,appenninico
040338_015488,04035_01545,40.325,15.475,1086.4,-15.6,0.14576,0.1001,0.9805,appenninico
040338_015512,04035_01555,40.325,15.5,988.3,270.3,0.40203,-0.0443,0.9873,appenninico
040338_015538,04035_01555,40.325,15.525,791.1,73.1,0.37372,-0.0068,0.9427,appenninico
040338_015562,04035_01555,40.325,15.55,608.3,-109.7,0.25252,0.2438,0.7527,appenninico
040338_015588,04035_01555,40.325,15.575,510.9,-207.1,0.10204,0.7009,0.8154,mediterraneo
040338_015662,04035_01565,40.325,15.65,655.4,-101.1,0.28474,-0.3188,0.8053,appenninico
040338_015688,04035_01565,40.325,15.675,1082.9,326.4,0.88494,-0.1401,0.9401,appenninico
040338_015712,04035_01575,40.325,15.7,1286.0,432.7,0.87735,0.2358,0.8822,appenninico
040338_015738,04035_01575,40.325,15.725,989.2,135.9,0.51858,0.3754,0.9488,appenninico
040338_015762,04035_01575,40.325,15.75,637.3,-216.0,0.3854,0.4631,0.8691,appenninico
040338_015788,04035_01575,40.325,15.775,610.2,-243.1,0.17147,0.4082,0.5724,appenninico
040338_015812,04035_01585,40.325,15.8,621.1,-213.2,0.17597,0.4476,0.5182,appenninico
040338_015862,04035_01585,40.325,15.85,638.3,-196.0,0.13029,-0.2445,0.9383,appenninico
040338_015888,04035_01585,40.325,15.875,735.2,-99.1,0.45085,-0.5406,0.9513,appenninico
040338_015912,04035_01595,40.325,15.9,771.4,-184.3,0.37182,-0.4748,0.9551,appenninico
040338_015938,04035_01595,40.325,15.925,879.5,-76.2,0.39219,-0.2419,0.9029,appenninico
040338_015962,04035_01595,40.325,15.95,954.6,-1.1,0.17737,-0.5511,0.9692,appenninico
